@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R4,6,11,19,21'

@attribute A4 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-449,1316,264,-606,1
6469,-557,499,1835,0
-654,489,-744,-3388,0
-3182,25,-2734,-707,0
-392,-1174,-2004,-423,0
1203,-147,-228,136,1
-2165,1071,506,2497,0
1244,346,-432,3561,1
51,196,115,153,1
-3387,3677,-1079,-1231,0
619,2964,-3641,-1538,0
514,781,-864,636,1
-1066,-2454,909,-3502,0
1954,-266,-752,136,0
3112,-3411,-1245,-649,0
-18,429,-44,-503,0
-107,235,274,648,1
5,1122,782,192,1
2254,-219,356,1111,1
534,11,-213,-19,1
2078,132,1838,2366,1
936,-1219,497,1021,1
-194,-2878,1191,-2678,0
779,177,1784,458,1
-1015,-387,-2519,1224,1
173,1366,-623,2004,1
-1103,708,2542,-314,1
1344,-1426,-3909,-121,0
-2109,1091,26,-3548,0
1274,2046,-37,59,1
1007,1856,584,1167,0
1131,413,48,-823,1
956,1182,-1943,823,1
-1379,338,-33,1164,1
92,2632,-151,-2313,0
-1343,384,1925,1735,0
824,-113,-24,-767,0
3471,831,36,306,0
2364,622,-4,1504,1
-2455,3206,616,-2393,0
1311,3386,219,-158,1
916,2183,-2114,-1252,0
1749,6085,189,462,0
-326,478,1803,205,1
2288,1768,846,-664,1
-622,162,536,-641,1
891,-417,-3285,978,0
873,61,-882,-174,1
306,2452,998,-739,1
126,809,1696,1726,1
288,1221,-948,182,1
1659,2484,1773,465,1
1,1116,1408,802,1
-213,1528,1596,1626,1
-2974,4004,-3263,-899,0
-17,-186,-794,1532,1
2107,366,1762,-238,1
14,-654,1357,1392,1
1717,-866,1426,2804,1
-2271,-781,2283,-71,0
215,69,1358,-148,1
279,585,-686,1206,1
166,-484,1506,74,1
-467,3082,598,1182,0
1706,1258,-378,-228,0
303,2223,-1447,-5144,0
598,85,1336,314,1
211,1038,1,-179,1
1168,378,-233,1321,1
-967,277,-744,2674,0
208,3687,1405,3063,0
1006,1425,1119,-1427,1
-188,2093,-1016,-1904,0
-179,1274,-181,151,1
77,-2547,68,2123,0
277,1575,1054,-71,1
626,-0,1549,2539,1
1668,308,-776,57,1
2118,1682,1418,502,1
-779,-351,-448,125,1
1332,1494,-1041,88,1
2264,1895,288,-1303,0
439,-412,35,1531,1
-4874,553,-2121,2034,0
-778,24,-367,525,1
1776,507,-1433,929,0
942,-581,-646,-504,1
586,-234,-654,995,0
-122,-86,156,-582,0
1311,637,-1594,2293,0
-864,614,-3389,38,0
1466,1625,-493,-1291,0
-3215,1515,887,-232,0
-2173,-2856,316,2748,0
-2169,1085,765,-37,1
227,-1603,383,581,1
1725,2019,1395,-2031,0
626,21,2673,1293,1
199,-4415,-1126,3,0
1743,135,868,1659,1
-23,3368,2381,-1037,0
-2571,-2445,2354,-1621,0
102,2272,605,49,1
2453,-1853,251,-2808,0
689,1561,142,471,1
-1694,2825,1852,-119,0
1558,117,-76,-882,1
-196,-1033,-2681,-44,0
1035,209,1075,-592,1
739,602,347,-189,1
2674,-2386,-214,-2404,0
-274,-808,3698,1445,0
-148,39,1522,3083,0
-69,663,-44,1123,0
-2915,2395,2745,-2303,0
-1004,1532,9,-838,1
-159,692,309,41,1
702,1245,-1176,-203,0
1326,5199,-974,-123,0
-22,1442,-4544,1136,0
-145,-1262,-1621,5444,0
1473,198,175,202,1
2025,1387,-399,112,1
952,225,388,-56,1
352,801,785,-903,1
1621,-38,-99,2301,1
498,-74,-4816,126,0
-1227,663,-218,-129,0
806,1811,116,-224,1
1061,1483,-1839,1425,1
274,-877,289,-4171,0
278,143,-2573,-2791,0
1159,108,1826,-145,0
492,344,-141,33,1
-833,1409,2174,166,0
52,425,9,31,1
862,2754,-2133,-4181,0
1492,11,885,-1832,0
-45,456,1966,-2665,0
-67,1253,1809,1952,1
-234,793,3594,-472,0
62,-684,1153,305,1
509,1619,1908,-1837,1
1843,15,999,186,1
-883,-138,39,67,1
-722,-439,878,575,1
245,1311,-109,-1379,0
-1378,754,3633,586,0
822,-342,888,3524,0
1028,-46,-93,27,1
709,-79,116,175,1
2087,-901,-2523,-2849,0
-124,258,691,141,0
1143,2174,1488,694,1
-1946,-2002,727,1845,0
317,-2571,2122,-1112,0
833,43,1751,726,1
1662,936,3166,2993,0
178,702,1833,-611,1
-953,3223,1426,-76,1
384,121,-701,-679,0
-67,1316,111,-776,1
734,-346,-318,2327,1
1091,2499,-1664,2887,0
228,224,-683,415,0
362,1159,-152,1617,1
-1129,-6,-1071,635,0
1414,-852,64,566,1
2829,1709,-1153,126,0
185,-156,49,304,1
-419,13,-236,942,1
-1145,-1231,-801,774,0
1951,-1194,327,-743,0
317,-111,2,-204,1
-231,255,-26,876,1
-1985,-88,1331,-3163,0
-1347,1048,-404,995,0
-1266,19,-208,-1175,0
-226,-2349,-2339,1924,0
1643,1886,-572,786,1
