@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1637,2182,1471,-9,3498,0
-578,-2247,-52,1167,1815,0
-1053,-2052,2357,-2108,2491,0
-887,571,-784,-4393,3695,0
-153,3198,1852,-3174,-2422,0
792,1238,-2616,-1263,-1252,0
64,3318,2669,2284,-2039,0
1795,3297,-766,-2395,-4029,0
672,-3245,1431,-2051,935,0
-308,21,-947,-2712,-1037,0
-2898,-77,-93,243,-2046,0
2146,-1152,-2345,-1603,-3774,0
1202,673,-652,1316,592,0
755,-851,-1266,3689,-743,0
35,3386,-153,2278,1471,0
-1944,3663,-1314,-4244,1313,0
-241,-97,1662,168,-327,0
-365,-413,-2202,-2284,613,0
-15,88,3175,896,904,0
812,212,-3217,1625,-749,0
2804,1371,-424,834,772,0
106,-2876,-4123,-828,284,0
1995,-2623,-2526,146,-8,0
-18,-1219,1717,-384,251,0
2869,2546,-2269,436,84,0
-1617,42,-4354,1218,-1938,0
-1334,917,-2963,2859,-895,0
86,498,-1047,-1175,-1331,0
-31,669,1397,-4324,157,0
465,-1223,-265,1267,-224,0
-4671,635,124,-2004,-896,0
-1474,122,-442,481,-2529,0
76,3887,-1009,802,-84,0
192,15,-1587,-428,2233,0
496,-337,912,-1149,-2276,0
75,-722,715,-1864,-2633,0
326,-1515,-1564,-3706,994,0
3161,335,-5671,-349,243,0
1498,-1702,21,1231,2316,0
-2783,1323,2429,-1223,-1096,0
1417,-25,1382,-53,-1274,0
463,-2213,-1484,-2642,773,0
-1035,148,-2978,-1846,3228,0
2864,2074,-2762,-214,774,0
1876,53,-2106,-3482,-437,0
-3433,-808,-212,-468,-2148,0
-172,-4486,-1161,1014,-1839,0
1827,-1746,-1026,3883,-1974,0
427,3974,707,-769,4483,0
-2195,-706,-3748,7,-464,0
31,-4534,1474,-1232,3291,0
1794,-1343,1871,1038,1331,0
-203,51,-538,-693,2672,0
-1582,-911,2291,2694,52,0
2378,1952,-332,3425,-633,0
-3341,512,-3,1975,577,0
-2504,97,-1009,-3557,-499,0
758,-1444,-1774,-2862,118,0
-1295,2831,2805,-1434,-313,0
-2994,2618,-1622,2617,831,0
-1163,-3732,-282,1108,2262,0
1707,76,2872,-2155,3645,0
-1533,-3216,-2081,763,-698,0
-2799,-4665,1447,53,-2354,0
223,334,12,-454,-125,0
1866,3332,-2402,-1571,2247,0
2425,-182,524,-462,-1123,0
281,2033,2023,2561,5105,0
2915,-4951,-1769,-3405,-128,0
3491,537,1796,-73,-1703,0
1933,1053,1182,-4818,567,0
-2481,-125,-597,-1745,-134,0
-2355,-741,596,-1085,659,0
2309,-5128,885,-3361,252,0
87,-4293,-1562,2788,-131,0
2629,-1369,-3203,-1458,-1498,0
1681,-7,2128,-872,-2135,0
-6366,974,1285,-2792,-3132,0
-6,434,3176,2652,188,0
-3759,-4782,-304,992,-1317,0
-123,-1605,1647,-1504,-1176,0
-4458,-1682,-1704,3049,643,0
-3976,319,-2484,-915,-733,0
-623,-533,-2207,1413,-2257,0
1892,278,-675,-2763,754,0
1228,-1719,-225,2096,-3437,0
1885,-2268,-584,412,-38,0
1123,735,-746,-195,2057,0
854,-1212,692,576,-624,0
-3056,-2876,-2106,704,-4306,0
-1147,-4418,234,3035,105,0
-2992,-51,6465,1307,277,0
1428,688,109,2677,4064,0
-1603,1325,572,-362,883,0
-1584,17,318,1854,-372,0
-258,-4354,-1422,-219,471,0
-407,-2517,2648,368,-762,0
-2484,29,-636,1889,5018,0
-2507,329,2614,-173,-5,0
-909,1659,1738,2566,-4375,0
1857,126,-3812,-359,-23,0
1867,3848,1516,92,-1412,0
1206,-1332,3509,2529,1053,0
3395,-2257,-477,856,-2733,0
1221,-982,1315,2016,-2186,0
-1456,-122,767,1748,843,0
-21,344,-1562,-2096,289,0
2705,233,-778,808,-1379,0
2083,2407,495,512,-378,0
1749,75,3463,1901,402,0
-2564,-148,1528,117,-947,0
927,-419,962,67,2158,0
306,-758,-153,-4,1871,0
2012,1077,-9,2158,952,0
-4327,-3187,246,-2441,-255,0
1319,342,155,802,-1334,0
1169,1431,2799,-836,2411,0
1166,1506,32,334,325,0
2462,-837,643,-422,1214,0
-265,2627,-2757,-33,-294,0
-81,982,-1415,-4033,-1868,0
