@relation ring

@attribute A4 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1883,-2146,-1286,-1058,0
1232,329,-2203,-2071,0
1188,-181,462,1468,0
1557,876,2023,214,0
1511,53,-2754,976,0
-2219,1581,-2483,2418,0
-1422,-2768,728,-854,0
1926,1806,-1739,1455,0
662,3949,2034,-1202,0
-44,649,-1385,-492,0
2054,-2762,2174,-3422,0
-1195,2977,4088,-1834,0
984,-927,-156,-1187,0
-2328,375,2769,2696,0
1026,176,-197,2109,0
1172,-145,-106,2164,0
63,-1044,-484,71,0
-178,-1159,-1324,1979,0
102,-231,1409,1635,0
-536,1157,443,1715,0
2054,1949,-754,3217,0
27,-1286,-2286,977,0
-1595,3169,-534,-2507,0
-1973,121,-138,-1242,0
-1223,212,-1469,1806,0
3362,-775,-1035,-54,0
2394,-103,3429,2228,0
-4262,-811,439,-345,0
-3235,-1099,-3712,116,0
-3674,-477,286,-913,0
2824,-1229,2088,1321,0
-2089,2248,1427,1447,0
1615,207,-1185,-3066,0
414,1282,244,-981,0
-435,-26,1155,-1369,0
3802,-1492,-2216,1248,0
-2554,-236,-2825,-242,0
2155,-296,-207,681,0
2249,-29,-379,5253,0
2267,716,-1412,-1654,0
-3935,1963,1639,-819,0
-1425,378,863,-2969,0
28,-2316,-1308,77,0
-57,1705,139,2674,0
786,-142,344,-1868,0
67,-5152,-241,3432,0
-203,-328,1163,-125,0
-272,-1034,-2197,-2864,0
-4926,-165,2844,699,0
-2491,2565,-1013,-41,0
1471,-144,-616,1361,0
-155,-4876,1871,121,0
5614,644,893,596,0
-2462,-1435,-3951,-2054,0
-1453,176,71,-2213,0
-2538,-1885,-3124,-398,0
1678,-3178,-2378,774,0
2861,5011,1331,-618,0
844,524,-112,617,0
-2329,-1079,5132,1718,0
-55,1822,-1631,-1382,0
-382,223,-731,-786,0
-305,838,-3212,2629,0
-2028,-946,-474,-1109,0
-14,-2375,1011,-1599,0
-216,-753,-1588,-142,0
-3934,-1023,2566,522,0
62,-2136,-281,-1525,0
3724,794,-42,2255,0
1579,7,-2245,1216,0
-3116,568,-2693,32,0
-1116,598,1624,-1026,0
-627,1032,1608,-1779,0
77,-1173,71,-65,0
1355,1235,26,-1609,0
-1318,-1271,156,-4626,0
3485,706,-339,567,0
-4615,-1665,-273,3252,0
-2843,38,185,-2044,0
2726,366,-1292,-2257,0
1294,-33,636,163,0
-1594,-1959,1797,203,0
308,-143,686,-126,0
1475,-4946,-67,-2021,0
-1969,1896,83,-1616,0
-1863,443,-286,-1691,0
-31,-2907,2675,-1794,0
-861,1482,1103,-464,0
-2691,-235,4443,655,0
28,1008,-1023,-1459,0
2263,-671,504,4,0
-3155,1152,1828,-395,0
49,1052,-64,97,0
2728,289,384,-1346,0
1216,801,-129,-692,0
4626,-684,-3172,56,0
-2783,259,454,3715,0
-736,1373,2735,199,0
1293,-47,354,76,0
329,11,264,2161,0
-1405,-4915,125,1293,0
738,2751,-1258,-3194,0
34,475,1447,-1454,0
-2923,262,-332,-4061,0
-113,-716,226,2762,0
-1425,-204,1316,-3212,0
-1252,2121,-484,-48,0
199,2708,-2679,741,0
299,1842,-46,1165,0
1695,1942,-4688,2511,0
-1095,1506,-2015,-2991,0
-1321,-52,-155,1156,0
714,-2694,2084,-701,0
2898,2092,2252,1013,0
1167,991,-491,-488,0
1865,-1962,-122,-3528,0
-813,1586,-2974,-1763,0
1341,-775,-2873,-65,0
-1027,-293,-1194,5126,0
-1035,3208,1065,1691,0
1943,1248,1565,4179,0
-473,6364,912,1562,0
-1934,-3793,1343,8,0
739,-69,1831,-2459,0
-43,1688,435,-2324,0
1941,2052,-3611,-834,0
2844,-301,4741,921,0
1979,1571,-276,5,0
-2582,-31,1227,-1882,0
58,2803,-1382,-672,0
82,1996,-2321,1643,0
1968,-1429,774,-2879,0
1175,-1418,1516,849,0
1678,-739,-619,2586,0
467,-1373,1999,994,0
-169,-158,-155,-821,0
627,395,-59,624,0
-1481,-1132,-2596,-86,0
1454,-1896,-3222,-684,0
925,-1704,-1688,2119,0
-3691,1219,67,1932,0
2142,4415,2271,2617,0
-1954,-2983,-306,-16,0
1628,-185,2433,-4691,0
-103,-858,2767,-2884,0
-1328,-1921,-484,-549,0
-2647,-734,-649,-121,0
953,1408,-3106,-1421,0
