@relation ring

@attribute A5 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
2026,-105,39,211,-1214,0
-2651,72,-89,-807,-38,0
2182,2995,459,-1629,-56,0
-462,187,785,3674,-1093,0
-188,-307,825,1684,1125,0
1698,2121,1156,2728,1566,0
2346,1364,-196,3214,18,0
-1747,-142,1841,1217,-2058,0
144,-28,-4201,-179,-25,0
3327,-578,2476,-2028,914,0
-4283,2008,1033,-791,2393,0
499,-174,-2452,1362,632,0
-2876,-2748,4043,238,2821,0
1318,122,-131,-2788,1134,0
4507,131,-25,-439,-456,0
-696,-474,1579,-429,1389,0
1732,-138,-1372,329,3987,0
-4762,2936,-2171,1993,51,0
578,-889,-1637,2176,-168,0
-1682,1911,-148,52,3049,0
-669,3325,161,-99,-1352,0
-322,-457,74,-2703,5805,0
-829,291,1879,973,-2179,0
1913,4108,-3454,1052,733,0
-482,1727,1851,606,1198,0
677,2749,163,-1409,-559,0
-1828,1226,-2645,2982,-57,0
2746,-2225,1464,-24,1638,0
2096,-216,-731,-1127,2685,0
569,-1441,-5922,-1753,1183,0
1692,-34,-1951,-2498,5,0
704,-2758,1312,1168,-1458,0
464,3097,433,392,1212,0
757,-614,-3157,2227,36,0
-337,2232,-4417,1099,-174,0
-2973,1092,-95,-106,1444,0
3617,-2642,905,1831,145,0
-174,2943,1772,327,902,0
-2699,-1229,-1785,335,666,0
-191,-4771,-341,595,-1185,0
-868,3861,-36,-2046,-41,0
2052,-1122,278,1949,501,0
-383,421,-2022,152,-176,0
1068,1263,1004,-3673,117,0
452,928,751,-707,1634,0
2044,-15,484,-2257,1904,0
2573,1644,-1607,867,-333,0
-402,-188,1428,2352,783,0
-17,-1539,3968,-109,2772,0
-2257,-1948,752,-2631,856,0
-475,-3186,439,75,-64,0
-1856,1992,872,119,3065,0
1643,-754,-443,-735,72,0
3149,-12,-616,-331,-1692,0
-1578,1472,-979,1674,129,0
1724,643,487,-11,-141,0
-978,-1386,-3254,106,1379,0
-45,2258,-262,412,-2109,0
-1508,-21,-138,813,-2493,0
1068,1038,1378,954,-1488,0
1635,1624,3675,-3765,-89,0
1452,-212,226,9,69,0
457,2859,-1176,133,-1032,0
-685,549,21,-1885,1439,0
-1783,211,-317,-346,69,0
877,-978,-316,-107,-66,0
1216,1678,3331,903,4002,0
-1135,1533,-1071,182,707,0
-612,-293,-853,162,-2967,0
-2408,3383,2525,-349,-25,0
-202,3825,-2407,-1526,-2914,0
-84,934,3132,-91,-1906,0
-1466,-1145,-413,1207,-1108,0
1211,112,2532,-2434,111,0
-1485,2325,-1298,12,-1089,0
-1678,-2183,-1548,84,2922,0
-1369,-2032,976,2285,-1458,0
2318,-576,-1885,-4701,-157,0
-1344,-1118,-535,-111,-4123,0
-764,1422,-2407,-75,605,0
-205,-618,1555,701,-806,0
-145,1165,982,2867,51,0
153,1292,-3488,989,-197,0
-565,-869,2193,1853,-3118,0
1842,2236,-1108,1357,2129,0
187,3085,-3914,-149,1769,0
-158,1452,404,3222,-4494,0
105,-1028,-394,-1632,-1181,0
1939,2982,-2574,-815,-2217,0
-1606,2537,-856,-277,518,0
-1165,-2043,-272,794,-104,0
-1387,-194,1466,655,1278,0
3887,5988,-15,4433,802,0
-99,2676,79,-596,126,0
-2381,-135,-718,-1254,3169,0
2292,-793,11,-853,5664,0
-2139,-1712,-2191,-4459,2106,0
-1266,-3789,-1163,-978,-3334,0
-1637,306,2624,18,524,0
-1049,1776,1052,74,-2355,0
-2772,-1106,2148,-757,365,0
-2081,-1767,-1045,2514,1135,0
-837,322,842,197,-422,0
615,-732,-1564,-2704,-1182,0
-986,1264,-2167,795,-132,0
3209,-2054,-91,-833,-1327,0
339,1191,-1,51,-438,0
-19,-1322,188,387,-2202,0
-1719,-1735,2749,943,2096,0
1583,506,4428,-2267,361,0
216,984,-2724,-702,-1478,0
-2902,27,-1688,-2406,776,0
2448,417,-149,-2422,2239,0
-1212,1698,1195,2426,576,0
895,-1322,364,1361,-547,0
-1934,-286,651,-991,95,0
778,3219,1224,-3576,-155,0
749,-3196,3687,82,1391,0
-36,1791,-303,-2447,857,0
2255,-389,-1079,-508,337,0
-3362,821,-1506,-2126,-4508,0
-644,3171,-93,-522,1832,0
-927,1283,-2815,3649,-3182,0
758,68,718,1054,385,0
