@relation ring

@attribute A1 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-745,-1291,-2438,278,0
-303,208,1547,687,0
-1889,-374,-4638,-958,0
-232,-82,-248,-1432,0
-556,3075,1164,-5394,0
-432,2788,385,1559,0
-532,1032,616,268,0
-96,146,405,3205,0
-705,2341,-1667,-3977,0
57,1083,-838,-1223,0
2558,-267,155,1304,0
1703,207,1297,1312,0
-2107,-141,-874,-3724,0
189,-2741,-1469,2372,0
-1721,-1728,1621,-219,0
978,-2212,1083,-151,0
3547,-1023,2368,-2269,0
357,1293,-695,343,0
946,3058,43,-873,0
509,101,1303,7,0
-316,28,-947,-3636,0
868,3654,-2142,-1229,0
-2797,173,882,-475,0
-203,2238,786,2701,0
-903,-254,428,3143,0
1467,-2744,-396,1504,0
191,-3365,4552,409,0
-1605,2737,1779,-3415,0
-1534,6122,-527,-904,0
2095,-125,1895,-3884,0
272,356,-132,4087,0
-2581,6525,-238,-1395,0
4924,-4358,-1363,371,0
2518,1259,-678,-136,0
744,2608,1192,28,0
333,-4215,-1482,-1524,0
-3406,-762,3332,902,0
1236,2251,2225,-533,0
-1559,-1046,3311,-104,0
-1085,127,-3872,-191,0
-1431,817,4009,2178,0
-1736,-942,-1497,1813,0
-4187,-1764,19,62,0
-2911,-588,-302,3009,0
-2457,-555,389,2211,0
-113,-57,-113,-99,0
-1301,951,1163,1552,0
1892,-2796,72,276,0
-1794,-2121,2256,-1197,0
767,188,-1806,-1216,0
722,-158,-8,-98,0
3183,1012,-1631,3028,0
-568,-358,2507,-1523,0
-1474,671,371,-442,0
1042,-1344,4506,222,0
-1672,-219,33,1649,0
-3574,1134,1916,-837,0
-487,49,-86,-1129,0
22,-507,-1859,67,0
-324,2636,-1878,51,0
-2535,199,412,112,0
-596,-975,-42,-1646,0
-1573,-1333,-845,2216,0
489,-174,1448,-3432,0
1603,3959,-3659,774,0
-107,541,-238,-1152,0
2024,486,1525,1295,0
1072,-919,-2221,-2382,0
4034,948,3435,-1919,0
2613,1442,974,-1852,0
2173,2067,871,4219,0
121,163,1309,-605,0
-66,956,4344,2106,0
1253,2983,-222,-932,0
-1274,-1867,-2884,-98,0
702,644,-1188,-757,0
1588,1813,-1483,-1983,0
-312,4509,-2852,1148,0
-2298,1482,-296,3651,0
-52,-92,-1244,647,0
-396,3411,1872,-797,0
-656,1305,-2008,-1327,0
-893,402,-242,-3587,0
-504,-6,-101,-218,0
-3072,305,1714,-1467,0
335,1649,-655,715,0
-2852,-1019,-105,-429,0
-1813,-404,201,-939,0
1222,1591,-1776,2329,0
1922,479,1609,-2042,0
-1154,131,-1405,3638,0
-2444,-1044,2108,1881,0
1481,2806,-7,-7342,0
-46,-3098,1984,994,0
-791,15,-5,-424,0
98,656,-5333,-472,0
-648,-1523,-1094,-2625,0
23,-201,249,485,0
-2339,-263,-437,817,0
-3617,-856,-514,-213,0
1005,-2641,-1158,-543,0
778,1874,1599,21,0
-91,-255,-3582,-213,0
549,-2686,-583,-3104,0
1102,-1551,1702,162,0
693,-2163,-2687,-1007,0
-1086,2865,-949,-4724,0
-58,2158,1284,1014,0
-68,-179,186,584,0
1949,-759,-62,1237,0
3395,1519,3576,1064,0
2146,-348,-3983,1206,0
-1976,-2495,-153,1926,0
-2486,26,15,-536,0
592,564,873,608,0
2624,1593,-464,-1745,0
2043,-1602,2432,1418,0
1948,2246,1954,-1024,0
