@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,4,10,12,14,21'

@attribute A1 numeric
@attribute A4 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
849,1689,-181,1633,1081,0
1839,394,693,1662,951,1
-656,-293,-277,1305,179,0
1225,4016,6,-3867,-1267,0
261,-146,2187,-76,1285,1
-325,42,-29,-76,1316,1
1668,1126,1481,1288,902,1
-1163,446,-137,72,-322,0
1354,-2036,-2267,2246,275,0
89,1415,655,667,213,1
87,5094,-12,5028,-3381,0
2725,1045,2791,-2048,68,0
-298,-479,3649,-1654,-3142,0
1332,-35,1327,296,711,1
-597,804,-477,2736,-1034,1
403,2465,907,-42,698,1
793,1079,-203,1117,564,1
-3694,-1025,-258,-742,-201,0
1587,-1377,-884,-1243,57,0
-192,-96,949,-754,-204,1
333,-1014,348,-2306,-95,0
-1053,1657,-636,-1707,-32,0
1091,-634,122,1438,2778,1
-2206,-692,1464,-2809,193,0
32,1113,75,-1647,-639,1
-789,93,-253,-605,-2355,0
103,1209,856,2426,1308,1
-1926,1481,-644,1142,-2525,0
-445,366,556,-1544,141,1
-466,-403,115,-245,531,0
342,386,322,409,1073,1
8,-1767,1684,-2229,-1184,0
142,967,-3509,-778,-2452,0
2638,-262,1937,3689,-78,0
-288,-2004,-2302,1705,858,0
-747,-183,516,587,944,1
-577,-2392,-41,1352,44,0
426,1064,-1306,-7114,-331,0
715,1097,-296,142,362,1
-97,-1562,-435,1531,-238,1
2146,1083,1346,2883,-377,0
-1034,-741,488,-83,2225,1
-1274,-88,-937,-1867,6031,0
1868,425,-415,108,1402,1
2364,-597,-84,-2912,-1386,0
1148,46,-987,1611,-2301,0
-532,179,1118,24,-369,1
2483,-831,2,409,2098,1
1839,2389,226,1243,1502,1
-1267,-671,-76,-504,-466,1
407,692,1345,1666,-163,1
-612,178,-229,1686,-2012,1
-1202,3966,2992,-2594,745,0
2526,265,312,-821,-1412,1
-4439,724,54,2196,-3253,0
1341,2,1976,-1008,898,1
1421,-467,-1653,-703,-34,1
-4315,-3744,-508,1865,1999,0
1941,-43,2991,-1236,192,0
1021,79,-302,639,1381,1
1586,-1292,65,1058,1618,1
-23,-2334,-2619,1456,-1214,0
775,1161,241,1752,1294,1
958,1901,3112,709,2749,0
696,599,32,-729,1167,1
-798,-892,1705,1826,359,1
-258,-824,212,346,-746,1
212,2044,6,878,71,1
-106,812,781,896,1974,1
94,1715,-3278,1346,49,0
-1175,976,1517,112,-1359,0
1141,-1899,-1361,-448,-651,0
2225,-3674,94,15,1593,0
-254,1348,22,426,-487,1
215,-688,706,-39,-449,1
-379,265,2145,-734,-48,0
2508,1026,3482,-1191,2831,0
176,-223,61,-2362,48,0
-1624,3002,-11,3426,1442,0
1485,77,-75,576,-102,1
803,894,2053,273,-386,1
-601,-5,245,-458,1124,1
866,787,-122,1105,1209,1
-2187,414,-448,2054,-854,0
2403,-1824,-883,316,562,0
1028,-1144,7,1089,1128,1
1728,-19,3122,2676,-2013,0
-512,-893,-1038,563,-843,1
938,-1175,1112,29,1253,1
1131,1382,61,-1284,-1299,1
446,413,1374,371,-195,1
1454,38,298,1368,1333,1
2459,-183,-584,141,3,1
-2356,274,-3726,-1447,-87,0
146,1475,4,663,2019,1
2103,1112,-31,1515,609,1
393,1269,-859,14,1234,1
2099,985,-1141,1318,-954,1
126,-395,663,-46,-146,1
4043,-144,-1644,912,709,0
875,-1568,4025,-2039,133,0
-485,163,1216,1142,1326,0
-621,-1716,-2968,-2206,1802,0
1588,-133,745,1813,1937,0
-2082,1098,-441,1575,919,0
-1399,-1122,2289,1276,-272,1
394,773,1176,845,-859,1
2852,323,101,302,3166,1
2938,483,102,1882,679,1
367,2016,-24,371,-557,1
1192,1512,-113,1704,-4914,0
-43,-8,-578,165,-391,1
2138,-824,-504,-1121,39,1
-107,-1182,-2376,541,623,0
1277,4,1948,93,-885,1
-2033,1043,-4074,1618,-26,0
457,4721,-3699,-3004,5626,0
-1115,173,-1024,155,1471,1
1344,59,24,112,744,1
-37,1182,-369,1033,168,1
1189,144,355,-1012,1198,1
408,495,1919,-1464,1452,1
861,493,1237,-392,489,1
-34,-148,271,1466,1463,1
898,-3382,1043,-364,-527,0
1098,474,1666,-664,1019,1
-707,516,99,-923,835,1
356,63,-475,1974,1646,0
-205,97,-151,109,68,1
1161,-263,729,-705,-158,1
