@relation ring

@attribute A1 numeric
@attribute A4 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
668,-691,1704,-396,-398,0
822,-628,1252,2469,-913,0
-2372,108,318,-548,117,0
158,1557,-966,3391,-2381,0
-1527,7106,47,-672,-1276,0
-1811,3458,-1967,134,1444,0
-804,-1639,-369,3757,298,0
462,-1995,-2021,27,-3285,0
449,846,3222,-2138,1297,0
2728,4285,4382,2548,-2167,0
-475,-691,2328,-2004,363,0
-209,109,45,-118,116,0
921,474,-1296,1652,-285,0
-2278,-97,522,-33,45,0
-1159,-3456,-1058,1085,2051,0
-314,-656,-268,-433,1043,0
2997,-2648,-2759,-46,1803,0
191,-561,-645,-3365,-268,0
676,-1941,348,-772,-811,0
86,-833,1969,-4605,-2613,0
1066,723,974,-1312,-174,0
-2308,-12,-523,-5,-988,0
-494,4,679,-2659,-593,0
-1712,-241,-913,284,421,0
-1428,1922,-165,-2309,676,0
3171,-702,1385,-2418,-1789,0
1123,-1457,-218,-1726,-2127,0
-322,-2527,1968,-635,3202,0
1263,-1787,-134,568,-885,0
286,3007,42,-848,463,0
49,228,2504,1731,439,0
-318,-1881,93,695,1172,0
-678,596,-553,-2914,-1891,0
39,1054,1845,634,747,0
2755,-2788,-1641,1537,716,0
769,-2857,1661,7,763,0
-1874,1036,-3639,846,812,0
1923,-257,-2063,-697,-438,0
-413,-132,325,-502,1826,0
444,-1464,2394,-432,1194,0
-519,-2722,152,393,2288,0
1156,1979,802,-3033,-155,0
4535,1733,-164,-1515,-2401,0
568,-3266,-3042,-594,-438,0
-1754,-1035,76,-338,1484,0
-3551,484,-2447,525,-1651,0
1167,-1138,394,4152,209,0
439,-15,-766,-1357,618,0
-209,1859,239,-187,1757,0
2158,-1548,1878,998,596,0
1608,-272,636,1672,-2374,0
-629,1948,269,-708,-3969,0
1863,2659,-1874,-129,-1682,0
2366,551,3554,1552,-1966,0
-2747,-735,-1163,-535,-3468,0
-1433,519,124,988,-2895,0
849,-1769,-278,1187,-2002,0
387,-1765,-166,-549,3856,0
-421,3665,973,1686,817,0
4018,2109,-4115,1245,1291,0
-721,-1429,628,1017,576,0
2527,1883,452,-819,-237,0
-745,-1269,1501,-1771,448,0
893,-1217,-1049,-932,-281,0
-3409,-1694,-3544,-214,-2665,0
-2239,-421,1187,-2577,16,0
3233,1399,-1319,2161,258,0
1076,-961,2327,1491,-1265,0
-198,-45,284,316,869,0
-4458,936,52,-1214,-2821,0
-1265,3057,-2827,1278,-746,0
-2311,-947,391,566,1533,0
-1222,342,68,-1292,-2935,0
-36,-1694,-3289,3741,2739,0
-313,909,534,-1853,-2168,0
-763,-2816,-1055,416,-2331,0
3881,-136,3633,1248,784,0
1343,1041,6,239,-1752,0
-2,-3213,-1635,-431,4867,0
25,3456,-263,1651,-1895,0
-1439,-3042,918,1045,-394,0
2076,-1486,-742,3962,-1583,0
1842,-3066,46,-4173,409,0
-203,-1523,-17,316,-303,0
1901,-222,635,-158,1436,0
291,3302,3672,4599,336,0
164,48,1942,812,-192,0
-224,-1918,-3295,-1098,451,0
-816,3001,-186,-416,-2213,0
188,2214,3895,1224,1985,0
-3205,-91,-5,11,-1553,0
137,-816,-191,1422,901,0
711,-279,-3139,-74,3263,0
-1386,252,2906,966,1903,0
-1,-107,-1706,1743,-314,0
-327,-1525,2179,-182,549,0
-248,-1693,437,2056,-2875,0
-2209,2097,-2083,883,398,0
-172,45,609,-218,537,0
-1817,-2761,788,1172,2347,0
2021,1126,3178,803,-1101,0
-68,36,1684,977,-1505,0
11,-1524,-1103,-1976,-2209,0
177,2008,-1595,2892,108,0
-343,-438,-2338,1295,3792,0
743,2395,146,-1661,-1345,0
2944,-627,-2011,2871,224,0
-1533,444,-471,3666,455,0
-567,-438,495,-104,-992,0
-766,-445,48,1834,-2546,0
3,902,-328,3876,592,0
-1251,54,393,399,-753,0
3094,774,-1535,657,651,0
-1336,338,-331,262,-2941,0
-89,-1013,738,1906,-335,0
1206,-666,-2353,-1079,206,0
2875,-316,3072,-157,1479,0
3055,2803,-156,34,1481,0
1301,-1447,-37,2627,802,0
-494,2549,-2361,-5,-299,0
-41,624,4137,2562,-129,0
-1906,-1703,-2681,-1462,-3883,0
682,-527,-1194,-1336,2195,0
668,-3087,-33,-248,-35,0
-1144,674,-1091,3784,328,0
18,1608,495,1543,2016,0
2682,-406,-419,-354,2134,0
-3333,-256,1873,1499,1208,0
-114,-1113,-2203,-106,-1934,0
-546,-495,705,1321,2836,0
-2535,957,-546,199,-2003,0
4154,547,-1384,25,2133,0
-855,-998,-1613,1536,-49,0
446,1599,4594,-2019,3265,0
1656,-232,1262,1767,-784,0
-8,-2181,-672,668,-2004,0
204,-1186,1284,1159,145,0
-83,689,-1845,29,-3304,0
-276,1293,-423,-2396,623,0
3899,83,-2874,-2329,3335,0
-2679,-468,845,-3141,3273,0
-1555,617,2397,-1691,-1371,0
379,-127,2557,1103,81,0
77,-2371,745,-2491,497,0
935,-279,282,-1709,-2162,0
-734,664,-1189,-3575,4147,0
-573,911,857,-1651,-438,0
51,2,3366,1568,592,0
-648,-288,-1178,-1523,-5,0
2865,-341,4006,-3107,-2195,0
-552,-349,547,-26,693,0
2878,124,-99,3425,-2373,0
3812,1361,2046,2534,-1081,0
-4814,1852,2381,-2012,1574,0
-1795,2065,166,388,3685,0
-1053,3054,-3909,1104,-2365,0
74,-2278,-2674,1365,-1611,0
-2809,51,1503,581,-4056,0
-2801,-1661,-496,-1004,-308,0
-1644,-1442,1696,2502,1617,0
-423,-3045,-89,-106,71,0
-381,-4459,-855,-5278,2477,0
-2972,-108,2914,661,94,0
1077,-1027,-2765,1276,1627,0
-1548,518,57,1794,-134,0
307,571,327,-1264,-711,0
2024,598,-89,486,-484,0
2546,522,-34,224,1146,0
-1652,-1064,24,1433,2318,0
-3,181,-2406,829,-1056,0
-2892,2184,-2396,2634,-1418,0
-2148,-917,141,-988,2114,0
1549,1868,-256,1874,189,0
395,257,2395,-2229,2191,0
978,-752,606,-2212,2601,0
-2481,-1985,4196,-143,-157,0
129,-3998,3165,126,-3238,0
318,1441,846,215,-928,0
214,3508,-332,-143,-2215,0
-1488,-598,-596,-2872,-4454,0
-614,887,-568,61,296,0
-1184,-1985,-2856,-4,-2654,0
-1858,-948,-5041,1034,1729,0
607,972,2875,-208,123,0
246,794,-4492,-1872,-1006,0
-1741,-2032,-1019,-375,-2256,0
-1472,438,-102,3136,712,0
527,3264,1795,-646,-3406,0
2,191,-13,-214,-3585,0
-432,1966,191,2788,2922,0
1057,2022,891,1106,2636,0
-107,728,278,2097,2156,0
1818,-925,-2142,-1362,-82,0
-84,3122,-1225,348,1031,0
2459,-1436,1612,-1248,-1956,0
-1155,853,132,-1513,1443,0
2284,-628,978,1492,2434,0
4151,-1143,-2167,-2748,1777,0
1177,2996,-555,455,-253,0
1255,1719,5886,-617,82,0
-827,2744,978,4244,1262,0
499,2326,-945,-2111,-2535,0
-159,757,204,1598,-1473,0
-321,129,-1912,-4759,-1147,0
-3374,1757,-2704,639,-4406,0
1771,-37,4125,75,-5535,0
357,-3262,1722,-255,-2485,0
33,-3562,1949,505,-2497,0
2642,223,1445,-709,1212,0
2667,1926,-21,-352,-2463,0
-606,-1104,82,106,3198,0
1834,-938,-18,3366,-3463,0
1591,-3093,1323,1843,2396,0
-1085,1574,4064,127,-1634,0
227,-3615,1251,626,2031,0
88,-16,908,-1868,-345,0
587,3576,2359,-986,2366,0
566,1527,5785,-3814,323,0
111,2498,1517,859,-4961,0
2273,274,3018,-3313,-1221,0
31,-181,322,186,-1689,0
-761,1292,-2299,-155,1589,0
-22,-1307,-1629,-927,-328,0
221,-142,-427,949,2818,0
-28,471,-757,5931,-2365,0
35,1785,-271,418,1727,0
1016,1292,-1031,-2539,295,0
3851,2215,386,87,-1952,0
-2252,-3754,2055,-3288,-2678,0
-1152,1949,158,-2104,-1374,0
-262,974,2714,189,703,0
3295,-2121,-1953,1359,-3467,0
-1402,93,1,21,794,0
-16,2669,-971,171,2593,0
118,-24,1318,-1512,-1603,0
283,-145,595,2088,2623,0
-2672,556,-217,375,-1987,0
-1004,3089,-132,1228,-3762,0
-195,-2206,1399,74,1096,0
-754,1215,-1235,-1107,2781,0
1533,-288,508,1916,422,0
-1921,-2031,-1922,27,1468,0
476,-1862,3966,-2904,-285,0
92,3049,1034,1619,-308,0
697,2159,1739,-266,798,0
-523,-2228,3729,-3394,528,0
1689,-137,3402,-2485,1528,0
-4348,4332,154,-717,-1358,0
124,1304,118,-285,2468,0
1946,-4577,526,-1335,-153,0
-511,-1486,1628,-5,371,0
214,214,-638,484,-3431,0
-2489,1733,867,1929,561,0
187,-2124,2912,-74,754,0
1362,3147,906,-1294,-368,0
365,1557,-3404,-487,-98,0
198,-172,794,938,-352,0
-2774,3948,1104,3494,2663,0
-2665,3525,1324,1603,-1026,0
-648,1374,1188,-2896,-2341,0
-666,-1041,-1738,3322,647,0
1622,-3787,2804,374,-5771,0
-4,1149,239,1227,-3051,0
2427,1406,1054,717,1458,0
-711,-1788,-3923,195,-229,0
-505,2211,1609,2053,-385,0
-2083,2919,-866,681,3725,0
-965,-2881,-145,-4257,-718,0
-2097,112,1907,-1425,-1426,0
-489,637,-62,-1535,4797,0
1073,-1463,766,1461,-39,0
-1954,953,-1796,-408,-1529,0
-2051,2371,-1522,498,709,0
-183,532,-1416,-1984,95,0
-181,-1027,45,-98,1472,0
-2082,-387,-1512,721,-2473,0
1466,167,-1244,-345,1454,0
11,1426,-4296,-2491,1665,0
-222,-382,2342,-2238,-3458,0
-2572,1404,171,1803,-2319,0
-58,1215,926,-134,1005,0
1934,-3763,-702,-4929,306,0
-1118,-1789,1348,-1719,674,0
-2192,639,-353,349,1581,0
1082,-393,-337,-143,-2492,0
72,404,-492,-1839,-34,0
-2275,-518,488,-1722,-4266,0
1197,753,-1362,126,31,0
29,5183,-1288,-828,46,0
-76,1643,-559,-207,-933,0
-552,2506,618,1747,-206,0
-1548,73,-94,-2245,933,0
358,1303,2528,5307,-3417,0
4634,917,-1479,1459,165,0
-122,-1117,2572,429,1458,0
3277,1033,-2444,1806,95,0
1346,-1583,2382,199,2238,0
-1814,-1996,109,-2501,2731,0
-2281,1284,822,65,368,0
874,-1813,183,-2632,132,0
3912,447,1365,2052,224,0
2166,1225,-1344,-1038,-21,0
2294,-684,47,-3814,-1132,0
-1346,-3531,-3358,1014,-2236,0
-31,2566,-338,112,1319,0
1305,1628,3389,-543,642,0
526,7097,128,-173,1072,0
2915,-179,-1863,8,2223,0
-3264,2764,2509,154,-1872,0
-1648,3163,-1929,312,-917,0
2005,-343,98,-944,-585,0
-3541,-2004,482,384,4685,0
1281,-1759,1218,-322,1279,0
-2016,1645,-1382,1776,-1286,0
-3081,-2923,1222,-1124,-1139,0
1047,-3473,-63,-72,107,0
349,-145,254,3094,542,0
-269,1327,-123,904,-1641,0
-75,1339,-1039,147,1086,0
2793,4079,1746,3112,177,0
-537,-4431,149,-421,-1433,0
-1463,2876,-2285,-1284,-2932,0
3135,-2046,425,1952,-927,0
2255,-165,1211,-107,-3269,0
798,-2352,265,-1195,-1536,0
-223,174,585,407,5258,0
2178,1982,-1358,1346,122,0
-99,-536,-1494,1804,1397,0
1283,-806,-2362,2125,-1971,0
-2016,-1276,4241,1501,-46,0
1048,925,304,2921,124,0
2,-4259,-412,86,3664,0
-2542,1466,-243,3021,-2347,0
64,-956,1601,605,-1616,0
241,473,-1043,-312,-1062,0
-1181,-968,869,1529,588,0
-316,-1116,-2266,943,-357,0
132,1367,82,-1438,717,0
1642,-234,3033,-523,3203,0
221,-4622,404,2647,938,0
-2483,1068,323,509,-274,0
59,-1158,668,-1927,-422,0
-123,4019,-4574,-554,-4817,0
-239,46,-1305,-2064,-852,0
1312,-11,-284,-364,2402,0
-2919,1599,-26,-99,548,0
-2302,-108,-639,89,15,0
2472,-4529,-302,-1112,-181,0
1185,73,-4108,2482,-1265,0
-2336,942,1166,3717,-1794,0
-1668,-1586,3536,-144,1317,0
-1176,-1627,-3895,-1228,87,0
-669,128,-17,-2727,-2296,0
887,4,-152,-864,326,0
-23,-5642,1504,-2377,468,0
1125,-3038,786,911,-927,0
-666,1247,2652,-1894,1156,0
1236,404,2016,2251,941,0
-942,1667,-3376,3109,-353,0
238,-2238,-237,-4,1578,0
-1035,1388,3537,-476,-1266,0
