@relation ring

@attribute A4 numeric
@attribute A8 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-643,-2859,6,-414,0
48,473,2699,833,0
917,928,1634,229,0
209,2668,14,4856,0
3,-2669,765,1859,0
2022,-2082,948,224,0
-2046,2321,-4328,-775,0
-3562,-1122,501,1175,0
-1474,-199,-3107,1812,0
147,131,1027,1446,0
2534,-901,-2517,-132,0
-3133,-1679,-1359,72,0
1536,3901,-924,-5058,0
2485,-224,446,-2136,0
-285,-1594,1315,561,0
292,773,-237,505,0
2048,1202,5267,-979,0
-1348,562,2824,-357,0
-2722,-2597,-1384,643,0
-2471,-201,-2424,-2924,0
2257,-3513,-1338,-217,0
-81,1702,-4,3883,0
-736,4942,1319,1229,0
-732,-1376,-226,-676,0
-1064,-4746,-2079,1209,0
-8,175,-1213,703,0
-1513,287,-139,2759,0
-12,687,1014,527,0
-4143,-2147,192,-1745,0
-4259,2272,1057,-3861,0
1137,-1322,-2202,56,0
63,3233,11,388,0
-198,3804,477,1098,0
351,1327,-8778,-282,0
738,1641,1329,118,0
1351,52,-1369,298,0
-61,-1721,1509,-2142,0
-72,1813,-1947,165,0
-36,5255,-356,414,0
945,-2715,-4177,689,0
-2967,-937,1383,-506,0
13,76,-4272,199,0
452,1235,-1784,2549,0
-614,1384,1378,912,0
-889,3781,-1348,1466,0
-804,-1106,1098,1811,0
-23,-756,-2712,611,0
1678,8,1265,-1516,0
1499,-1258,-1448,-1179,0
442,1568,1699,-316,0
586,-131,323,-2032,0
-358,-144,372,3253,0
-182,-61,-2322,994,0
2616,277,-3381,2801,0
-938,-211,-869,482,0
-1473,-168,296,-364,0
664,1326,-101,-838,0
1961,372,333,33,0
772,1606,1119,939,0
831,-1042,-1175,-818,0
1172,1204,-2915,3053,0
1116,2407,-1944,-377,0
-1033,1128,1045,118,0
7149,2976,-3967,-1189,0
191,-807,-201,1047,0
201,296,2862,-201,0
249,1953,-3793,-219,0
357,-2179,2605,415,0
178,316,-2473,4812,0
4012,-1388,2437,-5634,0
2078,269,168,-2342,0
24,-808,-118,661,0
-75,-1101,204,852,0
-2256,21,1546,654,0
-1041,853,-1426,-211,0
-133,1801,-3919,357,0
74,-831,-151,-1047,0
-3841,-136,405,-728,0
-207,1743,4576,-231,0
942,-1209,1239,121,0
1252,306,446,-4164,0
3232,-107,-2096,-62,0
-1056,961,2819,1207,0
1272,1182,662,1216,0
-798,-833,2297,-1254,0
-387,4807,1918,4079,0
715,-3457,1779,-461,0
-597,2404,-265,-2384,0
1167,1808,164,2907,0
-403,822,1113,87,0
4896,-3523,-2371,968,0
19,-2078,-2042,1883,0
2065,31,-522,53,0
1144,-1041,1748,-1214,0
-4223,-623,1347,-1638,0
1123,-186,593,-2962,0
22,445,2433,-352,0
-1614,1042,403,33,0
-154,-1192,694,-2974,0
18,-812,-1917,602,0
61,-1581,-2464,165,0
-648,4117,-844,-3171,0
2479,-2663,1084,3963,0
-4677,991,609,127,0
-957,3225,134,-1223,0
1615,2852,-1176,1573,0
2879,-4165,-2482,-2328,0
-1649,32,179,-1045,0
694,1417,-294,-1203,0
-486,-3142,-3331,-277,0
-2363,-1043,-167,-2299,0
-937,1779,2771,2066,0
164,-3428,-1988,-1464,0
-465,436,284,2729,0
-2747,395,469,1919,0
67,1251,18,2852,0
-486,-719,196,129,0
2653,2644,599,1528,0
836,-2313,1855,147,0
1232,-361,-2217,-1033,0
-2494,951,-1998,-1437,0
-1282,-316,3025,-2003,0
-1995,-1338,-176,851,0
-1188,1735,4835,931,0
-506,39,-2806,447,0
-1918,-1874,-207,47,0
906,107,-4752,-424,0
-2472,1261,1932,32,0
586,-2282,2521,-928,0
-2548,-122,-1099,-304,0
-918,-2328,-4666,-1172,0
-1157,-2054,-1327,-836,0
4285,-235,-3143,1822,0
-2,1143,-2902,-186,0
-2464,3197,-2514,-62,0
822,-1151,-3255,454,0
-88,-3201,962,-1274,0
2178,2857,-395,-3027,0
3725,-2183,2922,-94,0
2548,-2163,-1771,3009,0
3208,-1642,96,-1414,0
1188,-769,1233,462,0
3104,749,-1114,709,0
-3215,74,-2737,846,0
43,408,21,709,0
199,2707,-729,744,0
-17,1167,83,3483,0
84,-2452,-2024,176,0
-251,269,2023,1368,0
648,-132,157,-1358,0
2551,2431,602,-1714,0
2448,-1535,1368,2014,0
1407,2529,-804,-2537,0
1599,-1385,-4003,-3523,0
1348,666,627,-966,0
-1946,202,499,-2458,0
-285,1239,2617,182,0
23,-188,-1201,-1451,0
-602,1501,4038,-64,0
3354,1359,52,1316,0
2123,2745,866,-2134,0
1709,2425,-1445,742,0
1367,-3196,1391,3737,0
689,429,1798,-473,0
-3308,-1316,474,419,0
6161,2815,548,-819,0
1258,-1698,-2601,1902,0
341,2559,-362,-704,0
-157,-1769,-1521,1873,0
774,-102,-1499,437,0
-49,3443,1965,1438,0
-1336,-3175,-3078,-3579,0
-2536,-437,265,2498,0
-1453,-632,105,1006,0
-2893,445,193,3813,0
2869,1851,-33,1135,0
887,-382,1615,384,0
-1138,817,-1959,159,0
-68,119,-2265,2572,0
-607,-2642,145,854,0
368,1864,3631,-3048,0
-1288,-1678,424,1732,0
4045,-1003,-731,-1696,0
-1401,82,1372,-287,0
-1346,-1312,767,2106,0
1232,616,83,87,0
858,1784,-1435,697,0
-2808,-2306,-1342,1291,0
-357,2749,-559,-3135,0
551,1569,-288,572,0
-1656,5686,-1306,2125,0
-794,428,2713,164,0
-1134,426,-2609,3536,0
2898,-2311,29,-1218,0
-1725,2316,-813,-282,0
-649,493,-872,1259,0
-1594,3302,2864,49,0
-629,2705,-3946,-263,0
1296,229,-966,2387,0
73,576,-76,1945,0
2402,309,1962,608,0
-2648,618,-1934,878,0
198,-2508,-1323,-2276,0
-743,-5037,1763,414,0
-1181,-1377,2424,-888,0
419,-4879,-134,-2451,0
2345,-304,1457,334,0
-492,-1876,1316,864,0
1391,2272,2532,1216,0
18,-3142,-781,-252,0
2303,-1523,-2797,163,0
-97,716,-1792,-925,0
-1881,-2332,3583,-2779,0
-135,887,2258,1782,0
2691,936,-2155,1053,0
-2042,821,-4508,-864,0
442,215,2383,3891,0
893,-1262,-2694,-473,0
76,-806,-809,-443,0
-338,48,-214,-1318,0
2032,-421,-3572,-2636,0
-355,2025,706,-3463,0
1216,-1192,-151,-3226,0
204,358,-858,2085,0
-33,-2482,1182,428,0
2455,1226,-1874,1695,0
-122,1692,81,106,0
2342,1184,-2026,482,0
-1192,1839,3139,1364,0
1244,456,-3176,282,0
931,-268,207,-117,0
-244,286,5201,332,0
-865,-1942,3445,-1451,0
-714,2435,284,-138,0
1389,1369,-3167,4624,0
-176,166,-637,-1671,0
1501,144,2595,1905,0
-199,3206,-2367,-2458,0
193,-946,2451,4644,0
1223,195,847,-682,0
-518,-1345,1023,2399,0
1758,314,265,1364,0
-1375,2236,2129,-695,0
-201,905,-4906,-2212,0
2745,-2793,691,-3545,0
612,914,-1397,57,0
-732,-118,96,-2528,0
-3436,3474,144,-778,0
-2006,-2792,-1124,194,0
764,1201,-1539,1124,0
-249,34,-148,-1778,0
4064,-2949,551,-601,0
-1544,-2132,1638,1324,0
-243,-1404,2972,232,0
-1513,-1028,-1181,-1724,0
345,872,-2895,-1312,0
224,2438,-129,-2116,0
758,-2019,2415,-546,0
-3462,-673,-1746,458,0
-3033,1109,2581,-4734,0
973,2799,262,68,0
7,-364,-2082,2445,0
-833,4718,1846,116,0
-1414,474,-525,828,0
-215,1816,1096,-1413,0
-1756,-3788,-4,4388,0
105,486,-1597,248,0
2054,122,1134,-224,0
-156,494,-806,-124,0
-73,-2778,-1064,1326,0
-2181,1426,24,-689,0
-1038,949,353,748,0
4532,-1708,-957,3472,0
-3632,87,343,96,0
2133,139,785,1109,0
-3128,-142,-2058,-2455,0
-809,-4126,3082,1977,0
109,3239,18,-491,0
-343,-52,263,-1299,0
425,453,17,-4591,0
288,1303,-463,1432,0
1352,-2322,-451,-2675,0
43,-1076,1682,2828,0
3048,-2431,-2009,-234,0
-3473,2808,1135,-636,0
-975,-206,-2996,-1298,0
2712,-2417,-1732,-2304,0
723,-2843,-206,-4618,0
481,1011,-942,3759,0
5155,-2947,4212,-2742,0
1727,-2384,2138,2949,0
604,4,1426,-3614,0
-3671,15,1239,1377,0
-512,-2903,136,1564,0
552,116,-415,174,0
-343,693,1517,-323,0
-223,1678,4002,-1705,0
-827,643,-141,98,0
1562,1011,1028,-2309,0
-175,221,-844,2821,0
-1862,85,-1962,-525,0
-2225,303,-1602,2801,0
-369,-101,-1429,95,0
298,-1735,2096,-4,0
757,-736,-3179,1852,0
2029,-521,-579,1315,0
-1278,2,364,3023,0
-1166,-394,3518,899,0
-1547,-985,-3301,1355,0
-878,1245,-874,302,0
-137,-578,41,4429,0
2506,-218,-4124,-96,0
779,1896,-386,-808,0
2162,-3064,3973,-432,0
2278,1096,2359,-167,0
1989,-177,-1285,-1638,0
1865,-224,973,-95,0
1922,1637,-173,-1846,0
2799,-742,5465,2702,0
1821,12,635,171,0
-55,3138,1834,483,0
-1186,883,643,75,0
-4874,-2673,1466,-1355,0
-209,-14,34,141,0
1407,-2748,2821,115,0
-1138,-632,-2528,-2754,0
-3174,1406,-5943,41,0
-3042,-138,3987,-993,0
-1867,3412,-3683,1123,0
453,175,-2352,2218,0
42,-231,-389,161,0
3883,2184,3519,516,0
-635,-1719,213,884,0
1768,-1476,-107,1262,0
1212,113,2606,49,0
-536,2046,-2983,-1513,0
-2686,-134,3258,916,0
224,-1604,396,953,0
-3531,-339,-97,407,0
478,-449,2042,2675,0
3749,-2529,1694,1698,0
1335,1292,-197,1059,0
948,2976,213,-3273,0
-1147,-1776,-177,672,0
-25,-56,-263,1175,0
1092,-126,-674,1,0
-269,3297,-1675,684,0
1103,175,-234,22,0
1751,62,-71,-3119,0
2835,-316,2762,1357,0
