@relation ring

@attribute A1 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-1176,-1627,-3102,-1228,-743,0
-2287,-4447,-586,-154,113,0
3237,2653,-402,1509,599,0
-3491,-937,608,2103,2771,0
31,-33,2579,516,-1232,0
401,-1196,1199,-3411,-761,0
-2252,-3754,141,-3288,-2635,0
-1482,1374,-641,592,-1859,0
2859,376,863,1294,1768,0
-787,-171,-459,-179,2895,0
1805,-2417,-2987,-276,2027,0
-1719,-66,3081,-34,-82,0
-1928,-5024,1864,-188,-214,0
476,2885,-3094,-1474,-1035,0
1972,-928,319,5526,531,0
4762,548,-1878,-4,-403,0
2452,501,-3169,2302,2502,0
-2687,1574,-2066,989,-1709,0
1048,1232,-8,3596,83,0
2657,1225,2629,1184,-1151,0
-947,124,1058,-3122,3644,0
-157,537,1829,167,-3186,0
1561,349,4147,1792,-1692,0
-1626,3718,-551,2112,-2365,0
2925,2674,556,1987,-249,0
1389,215,-7781,3063,1154,0
1072,1615,62,-164,-1176,0
996,-72,-19,236,-1947,0
2425,3156,-225,-1023,2846,0
1522,6059,1218,143,722,0
-2213,2087,4067,-688,1221,0
-942,1667,2603,3109,434,0
2928,801,132,-37,-2964,0
-316,-2622,1991,28,-306,0
3183,-1047,-1419,1012,41,0
-114,-486,2434,2839,196,0
2097,1114,3973,618,-4864,0
2428,2481,-1105,2415,3519,0
2873,-206,3372,2892,-3405,0
-1525,-404,-888,576,-574,0
545,2335,1476,-107,69,0
2804,309,1898,432,834,0
-784,-3133,676,-2737,-1359,0
-2318,-2639,2958,117,-2052,0
-1889,-295,-4,-374,927,0
-479,254,878,-1701,-1123,0
1204,24,2585,478,3239,0
2934,3973,-2725,3907,1495,0
1556,-1808,-831,2393,21,0
-309,338,-2324,-107,1508,0
-1502,-4832,-3849,-68,2475,0
-3256,27,-859,-71,-257,0
-261,-1162,-732,-595,-456,0
1885,294,666,2494,412,0
-421,-126,-2202,971,-2143,0
-662,2823,151,1584,-1716,0
514,485,-2473,-665,-45,0
-3494,-4619,-1944,-1802,522,0
-1285,382,-1561,-4503,4424,0
-875,2377,3504,-1247,2387,0
-529,-607,182,1774,145,0
903,857,4326,1,-1687,0
26,1782,-1657,3753,1423,0
-3327,-856,-124,-1773,1981,0
-554,2032,-0,1203,-3572,0
368,-3222,1282,-854,-2226,0
-2797,-138,-938,173,3288,0
2791,-3562,893,-1816,2004,0
-25,-1598,-1494,8,755,0
61,132,615,-1898,-2713,0
-747,735,846,643,-2492,0
-3,-591,-2273,1659,-1329,0
3272,404,496,41,1689,0
347,-3351,25,-347,-1259,0
-1952,-3054,2082,365,-146,0
149,-1856,2913,3301,1296,0
-898,-1487,2059,-1212,-1082,0
2083,-1773,1192,-2073,512,0
592,2887,-812,564,2151,0
4,115,-427,298,-997,0
-1566,-12,-785,5043,-1504,0
3318,-386,-961,-671,267,0
-2345,2483,-2457,-1118,-2522,0
2249,-937,-364,-1846,-428,0
-1004,-48,768,-1709,734,0
238,1312,-2214,6352,1392,0
