@relation ring

@attribute A8 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1355,-778,318,-335,0
-92,2178,33,284,0
-1344,47,425,-49,0
1644,-333,321,5933,0
-3176,-2196,638,-461,0
-571,-917,-283,1042,0
-2019,-2503,911,-104,0
-1239,1143,3108,-219,0
1235,-1784,77,2549,0
-95,-1362,-4013,-2039,0
941,-263,-1159,2326,0
-2009,2535,85,-3254,0
-1295,-2699,14,2112,0
1086,181,1159,-2233,0
821,-4508,-2473,-864,0
-1257,-958,1107,27,0
-98,-3145,-853,-1484,0
-807,-201,3472,1047,0
1109,2581,-1427,-4734,0
-1036,-815,-672,-1189,0
-228,335,1613,-6722,0
3075,3435,3757,-688,0
-179,-3768,-251,-2334,0
45,-425,-2247,584,0
-1563,-137,-2492,985,0
269,2023,642,1368,0
2046,-2983,-468,-1513,0
-626,59,-1845,-429,0
-71,-2542,-1208,1415,0
53,-2637,-2868,-1438,0
711,-965,1781,-1812,0
-1582,-3302,314,189,0
-101,-1429,-1308,95,0
-4278,-2128,3804,-442,0
-724,1375,-2253,632,0
-2268,19,-66,411,0
-1844,-712,34,-391,0
65,-1775,262,-438,0
-91,-1281,273,-14,0
1201,-2094,-845,3512,0
1768,692,2511,-65,0
286,5201,-2495,332,0
417,-3698,1378,2362,0
-87,-9,-3762,-2837,0
2526,1833,-2116,-1336,0
-3034,-132,-173,711,0
1917,-1794,1951,753,0
-217,3019,852,494,0
2164,2511,941,1748,0
-3236,-4403,-1175,149,0
1565,-2214,811,-2446,0
512,-3326,319,1515,0
2866,-84,-315,59,0
209,1073,-514,343,0
-2537,1519,2856,-326,0
3708,1947,-5048,-3556,0
-23,-1194,1141,846,0
1257,-2304,112,-4201,0
-301,1182,4,13,0
-3168,-3599,906,-256,0
-138,-224,-618,128,0
3571,1403,86,1095,0
-3609,4424,466,-762,0
2801,1367,2511,1321,0
-1345,1023,333,2399,0
-1764,-1582,2109,2932,0
234,-1058,2565,2172,0
-729,-3101,-2659,314,0
1251,18,3432,2852,0
342,-801,-1612,616,0
39,-2806,2237,447,0
367,1632,1208,-1275,0
-1194,664,-6674,1459,0
1366,-1266,567,291,0
853,955,-2617,-2942,0
549,1439,-666,1538,0
282,-1796,-2031,757,0
1844,-2895,-664,-2293,0
2075,847,1016,153,0
2044,-2038,3888,-286,0
-1864,2033,-1259,717,0
-742,5465,-312,2702,0
-592,-2088,-1806,-103,0
3254,-553,-1014,1657,0
-103,241,4484,196,0
-3246,-222,-451,458,0
-101,-534,648,251,0
2296,538,281,124,0
-1996,1629,-3093,2038,0
501,-1511,1827,-4625,0
1517,5202,202,1185,0
-2816,-792,-1718,-901,0
1402,-1921,3687,1053,0
-392,649,1947,-118,0
2142,-274,974,-483,0
-435,-2182,1403,308,0
-1858,-2665,-946,-2559,0
-61,-1613,1121,-1723,0
-2786,-628,-1766,-1097,0
-354,-576,-1804,3134,0
616,83,1218,87,0
2404,-265,674,-2384,0
-2362,101,-1885,-1182,0
-1723,-1479,492,2773,0
3413,6086,-2004,166,0
538,1589,-1598,-393,0
82,1372,-2768,-287,0
2232,-174,2508,177,0
-156,1413,-2257,-297,0
-1633,91,1597,-5001,0
-3455,2788,-131,1588,0
-404,511,-3156,834,0
2292,-1913,-2057,-108,0
59,984,-3888,-1087,0
-2308,3547,-276,1967,0
-525,-233,-3476,-394,0
-1392,1298,-129,1584,0
-4018,-26,458,231,0
905,-4906,-1895,-2212,0
387,1903,28,-1721,0
2068,-46,-1109,-1705,0
-618,-806,1639,-157,0
1191,-438,-1463,1324,0
-975,-2034,635,-2389,0
-2197,3456,629,1018,0
297,1275,1314,-1779,0
1011,1028,1631,-2309,0
993,-1684,1541,275,0
-857,-1623,-115,-987,0
-1722,1489,-3586,231,0
-585,-965,2134,-1979,0
-305,-6305,133,-103,0
-1367,2372,-703,-2951,0
1776,449,-1746,933,0
1555,2977,-1333,-364,0
-3445,-3019,2586,1123,0
-1781,-1331,1533,764,0
529,-2262,756,2607,0
1786,472,-1382,-66,0
-346,-1204,1526,1071,0
1495,-343,848,2413,0
141,2322,522,-1565,0
2999,-1003,1102,-21,0
-1131,1561,2228,-723,0
-274,1346,323,5,0
-162,1108,2262,1392,0
3149,-2284,613,-3199,0
-1703,-517,-191,-3829,0
-58,1277,166,-1243,0
474,-525,1168,828,0
-951,973,1158,1558,0
-769,1233,477,462,0
-1547,1315,-1817,141,0
-287,-2163,-1017,788,0
-2649,-269,1897,5097,0
-2984,-171,565,1095,0
-1723,3345,-2444,113,0
-356,-172,-398,1796,0
1144,-1259,2572,-79,0
647,-401,-1356,-1454,0
2882,-1634,-1288,3117,0
555,1496,461,483,0
334,-4026,-107,3296,0
8,552,-244,-897,0
3443,1965,-667,1438,0
301,-6299,2846,-1861,0
57,-179,-3732,1395,0
-576,-157,-1597,1182,0
1067,-3321,-3383,-2176,0
-2759,2417,45,-313,0
2857,-395,-1065,-3027,0
-139,-3123,2904,252,0
367,3452,3756,-359,0
326,44,573,-612,0
-6061,412,-38,-4206,0
-15,2475,236,3682,0
-2254,111,192,-26,0
1983,4088,175,-244,0
-511,309,-1418,51,0
-284,-11,-1721,-5585,0
272,293,5726,166,0
1218,-2112,102,-6418,0
-3431,2479,2342,-137,0
-1374,138,55,1537,0
-1418,547,1691,-3617,0
1662,-1731,187,108,0
946,113,-1914,227,0
1265,-1205,-1386,-1107,0
-456,-774,-186,985,0
3463,-395,1156,17,0
-1079,1995,24,-58,0
1518,-2009,-316,-823,0
-2183,-778,-84,-1588,0
-246,1354,-148,-216,0
-1422,3298,1338,1711,0
-1386,-1987,1947,3503,0
-1353,3046,129,152,0
-417,763,-698,-1252,0
-1154,1911,-1589,-2065,0
-274,678,404,-4534,0
-1106,1098,1416,1811,0
-1429,3422,2191,229,0
151,775,-2324,-158,0
1584,1212,-1119,2608,0
-89,-2108,2491,782,0
243,-974,-5906,1655,0
3205,-2029,-742,3338,0
-991,617,-3672,-75,0
1854,-615,1464,2727,0
-632,105,3021,1006,0
-2813,224,-1328,-107,0
247,-274,2694,2387,0
-234,-2164,-53,-916,0
-251,1005,-3478,377,0
-236,3143,-701,2949,0
3115,3436,-2213,1228,0
37,-2025,-1297,641,0
3294,2428,-2897,1601,0
-1182,2206,-1864,2226,0
444,-1316,3393,641,0
-1466,41,-1008,-4154,0
-78,-252,-17,-236,0
2036,896,904,-598,0
1101,777,-2618,-2531,0
-177,-1285,1677,-1638,0
2694,-1193,1642,-856,0
885,-233,2441,-1128,0
407,2732,-2419,-1889,0
-961,-357,-2786,-171,0
-547,-233,-603,1506,0
-3458,-1237,752,111,0
702,-3101,256,818,0
-4182,1917,-1878,2899,0
-2278,-1089,-737,-2596,0
-1375,-2029,376,-702,0
-1221,-512,-3659,1233,0
366,-148,1812,-2466,0
68,385,2566,-1848,0
814,584,-875,2097,0
-1707,1212,-2862,975,0
-4183,83,1715,274,0
-572,765,295,541,0
-1107,-2229,-1558,-3252,0
-2781,-2133,134,-1445,0
1816,1096,786,-1413,0
2261,3084,-2891,2665,0
175,-234,-652,22,0
6,491,-2526,-1033,0
1037,-527,-2575,-4136,0
1454,-231,2569,-334,0
-1223,968,2549,1381,0
13,84,4266,2607,0
-578,2058,92,-3822,0
2194,131,3633,446,0
-2057,4262,1331,176,0
-706,2904,1892,411,0
-1417,207,823,-42,0
-2005,2092,1237,96,0
122,1134,3217,-224,0
618,-1934,1021,878,0
3089,-5312,-5183,-928,0
-1413,1889,5018,-875,0
616,3799,-3968,-41,0
402,1705,-349,2914,0
-3078,-425,4116,1474,0
2376,1641,-4626,-4864,0
5686,-1306,1493,2125,0
-1004,17,658,-1542,0
1028,1964,2746,282,0
-272,318,4183,-2482,0
1659,3387,53,-2682,0
-518,-97,-4021,-278,0
-1343,1802,-3393,-3171,0
114,-2446,467,-4103,0
37,-2549,2895,3064,0
1472,129,-2138,-3463,0
1125,-847,-555,234,0
925,-66,-138,1764,0
283,69,1416,0,0
4249,-231,-1144,-2612,0
286,2502,-1122,1616,0
548,1423,829,507,0
-102,-1499,-964,437,0
2879,201,-1628,1536,0
394,36,284,326,0
877,-285,2097,392,0
2841,562,592,-2442,0
-322,-271,1035,-1269,0
-1117,-326,-2196,17,0
1581,6036,-33,113,0
1034,1617,-1167,-132,0
429,1285,4651,2916,0
67,-859,491,1675,0
445,1611,-1853,-217,0
4718,1846,-706,116,0
236,3311,917,2287,0
1,-1063,-3516,153,0
1869,-1587,-2274,-2848,0
938,-2768,-386,892,0
817,-1959,2186,159,0
779,1444,-271,2824,0
-2816,-89,-1346,-1299,0
15,494,834,1307,0
-1772,-804,-1628,1173,0
-1567,-646,-263,-996,0
1791,857,-1772,-3738,0
-138,3987,-536,-993,0
582,3316,208,1333,0
-846,2136,-226,-666,0
-557,-166,24,-1354,0
493,-872,-2135,1259,0
122,-44,-1715,448,0
-1117,2841,-2102,96,0
2327,1169,-1211,-1505,0
3367,-1309,-821,-1351,0
-721,343,735,335,0
4599,17,-165,454,0
872,-2895,-1517,-1312,0
-2938,658,234,2399,0
-1192,-151,-2435,-3226,0
113,2606,847,49,0
19,-2044,-4,32,0
-1952,1155,-1015,2026,0
-8,-1989,31,-32,0
108,-2964,1127,-1314,0
-3671,1833,812,1267,0
2331,1814,-804,-4965,0
-962,-1559,4553,-3315,0
-1102,1654,-2755,2111,0
-742,1832,-1014,-2527,0
2348,108,1069,277,0
1673,-985,2174,371,0
-1105,-944,2887,2154,0
1636,-279,-822,-531,0
-3826,-335,-551,-2158,0
376,112,1907,2835,0
-1376,-226,185,-676,0
799,-842,282,-99,0
728,2677,4064,-889,0
-366,-944,-602,2348,0
-2188,-3881,-258,1118,0
-2146,-1218,4101,-667,0
-2054,-1327,1599,-836,0
2316,-2248,1512,1939,0
-1806,1892,435,1367,0
-378,-1151,-2177,2636,0
671,-2959,-711,-978,0
-2396,-39,204,-844,0
-2547,-825,3749,-1891,0
-217,-1758,802,578,0
2188,-763,498,132,0
-372,1467,-2101,1047,0
-2,-2044,-177,-1839,0
1746,528,1349,1718,0
1866,-29,-198,3031,0
-3047,1145,2497,-1319,0
-3724,-1239,74,2707,0
-62,652,161,-218,0
975,134,-1538,2135,0
16,513,503,812,0
1497,-4774,19,-2578,0
-1153,2076,-2808,1445,0
-122,1206,-1125,3057,0
-2141,-4036,-1291,-619,0
277,-3381,-3395,2801,0
1942,763,-404,-1747,0
-1758,-257,1658,1707,0
1851,-33,-3837,1135,0
-1241,-1329,-2154,-1408,0
2762,-1382,131,-178,0
-1362,404,1168,382,0
-2564,-2394,112,322,0
-1303,-596,-421,-2925,0
2263,-997,453,-2713,0
417,3781,638,-1449,0
1373,1657,4228,-1423,0
-1644,1886,381,749,0
-757,424,2506,-63,0
96,4366,-351,-3452,0
-1535,1368,449,2014,0
338,1182,2109,95,0
-1345,2144,163,-1465,0
479,-19,89,-2487,0
-303,1759,2123,86,0
-85,155,-731,1921,0
121,53,-2354,3423,0
1095,-1632,26,241,0
1633,-681,1983,-799,0
2169,2534,-802,-2015,0
1239,2617,831,182,0
-1618,1437,984,-17,0
-235,-3143,931,1822,0
865,-4474,178,4363,0
-61,-3348,-423,3378,0
1135,283,461,-485,0
-27,2552,-1688,1337,0
1801,-3919,-629,357,0
878,-1461,179,124,0
244,-322,1137,-758,0
-271,2098,2857,-791,0
201,-33,1821,1553,0
-245,-1408,627,848,0
-1623,2061,-1621,-276,0
-3918,3035,105,-847,0
-1404,4427,1114,-2306,0
2666,-1464,706,3268,0
-467,-1933,-2368,-1644,0
-1002,-1232,3291,3182,0
-26,-227,-2518,-2849,0
896,101,699,-2294,0
-764,-1622,-218,-398,0
-4165,-2482,732,-2328,0
1252,-732,1062,1019,0
4339,1082,1128,173,0
2685,271,-2519,-611,0
1459,3411,2026,393,0
3846,-777,-2044,7,0
42,1476,1667,765,0
-1387,622,2202,1316,0
-3406,3842,38,-332,0
547,-3153,-771,-2158,0
-74,-4247,504,-206,0
209,-2141,-2042,1434,0
-257,756,-1251,266,0
2943,902,-501,3827,0
-115,234,2026,128,0
2184,2607,-776,992,0
-108,-3675,-28,-3648,0
-557,6382,-2068,942,0
1405,-159,-1064,179,0
2376,1378,762,-2451,0
-168,296,2,-364,0
-52,1451,2294,-481,0
4481,-814,28,1497,0
1698,576,-624,-2272,0
1906,1118,859,-4553,0
-2926,802,247,-497,0
-2722,-53,1079,2697,0
-319,1122,-1023,-85,0
-4188,1191,-3156,-2001,0
5006,-858,447,607,0
-664,-1737,-144,1151,0
199,-1716,-2977,1902,0
382,-2992,-582,2039,0
-1587,-22,-692,635,0
-2209,1038,1331,-747,0
-2624,-3598,-2641,1131,0
-2117,826,636,2899,0
-1862,-545,-1733,1767,0
1637,-1011,-189,289,0
449,-2846,161,139,0
-356,2679,-2066,3746,0
1404,-3119,-824,-1176,0
428,-842,-2593,194,0
516,1018,-3674,-1319,0
-206,1441,-2334,775,0
3254,-711,1059,1292,0
-1905,-144,1023,2185,0
3297,-1675,36,684,0
-2642,-2656,1013,-5382,0
-3563,3901,-1945,-138,0
829,-615,-1708,1634,0
4212,258,729,951,0
183,546,976,-2532,0
1587,1798,-1603,-2105,0
562,2824,2203,-357,0
-868,3542,-187,1345,0
1244,146,-237,1414,0
4395,933,978,6,0
-1819,1218,-1938,-5276,0
3277,2836,1383,821,0
1283,-1968,-386,1549,0
-2244,1289,-1702,2566,0
464,-1219,-3709,-2568,0
5183,755,1181,-1645,0
2603,-1206,1497,1309,0
1953,-3793,-186,-219,0
426,-2609,469,3536,0
-81,-2996,117,-819,0
3117,-576,1407,-177,0
-169,65,26,5874,0
191,182,307,1444,0
1133,1481,806,298,0
-401,-1714,-1834,1039,0
3963,-1876,-1096,-1211,0
-4875,-1801,-188,-1816,0
-1761,-384,251,296,0
1564,-666,3582,-318,0
-1638,-426,1254,417,0
-1023,-2007,3759,-1099,0
-1122,469,-408,-444,0
-2458,-269,-119,226,0
-2067,-3043,195,1726,0
1826,-1058,2377,-7,0
157,-2564,2721,1333,0
-372,109,1474,-3229,0
-246,-2284,-7,-1956,0
-3515,-31,-753,-185,0
-2792,-1124,851,194,0
-1804,542,2091,-1413,0
-1902,3268,1442,-2704,0
96,97,135,946,0
467,1016,1049,-701,0
3749,-3503,1309,-1443,0
-182,-2171,535,2711,0
-3447,1323,2298,-1727,0
-3631,-469,1683,104,0
3872,-1871,-2152,2409,0
116,-415,3228,174,0
111,894,1993,-1087,0
-16,-759,-4025,241,0
-2599,322,-2163,1791,0
-2161,-4206,755,2948,0
-1229,-2062,558,-244,0
-1931,-1372,-3388,191,0
77,2744,3448,424,0
-3513,-1338,369,-217,0
-112,1613,-2551,1095,0
107,658,552,-389,0
-1951,-892,-817,965,0
-312,235,-841,-256,0
1732,1502,-417,298,0
-2399,-1751,-1589,207,0
-1326,-824,-2462,5462,0
1602,-99,3513,-2272,0
1225,-3434,-907,-3872,0
477,1667,-2312,1065,0
-1535,2419,879,1787,0
-187,3452,-395,-2983,0
1202,5267,14,-979,0
822,1113,-352,87,0
1399,-1579,-66,-2673,0
-243,432,-856,1576,0
1961,16,-1367,-525,0
1501,1563,-229,2157,0
-1355,2923,-3008,1011,0
2699,3764,376,446,0
666,627,-4,-966,0
1676,-3948,-1267,-3116,0
-421,-3572,-73,-2636,0
-2202,9,69,-2234,0
-2096,1945,53,2427,0
-464,477,-583,421,0
871,-2588,1504,1093,0
-754,436,84,121,0
-162,-3252,-1873,-192,0
-52,-1237,-2612,-1264,0
-1282,-144,1105,399,0
2762,53,1199,2526,0
2897,378,-1431,835,0
-3792,-2859,-3643,-3424,0
3721,129,-295,-995,0
-2019,2415,-44,-546,0
-1448,2988,403,1984,0
-1577,-3685,-1152,-1521,0
334,445,4631,-2314,0
1031,-893,1066,-2685,0
1533,707,2525,2944,0
27,42,1633,-4518,0
2085,-3403,486,75,0
1921,67,2158,33,0
271,-2533,-506,-1636,0
-263,-18,1093,162,0
-149,-4043,3751,-1146,0
1479,-4626,1554,-696,0
-985,-3301,-1334,1355,0
3232,61,-1294,-25,0
19,-3464,-97,548,0
-272,-2671,622,844,0
316,722,31,-1188,0
32,179,3148,-1045,0
2738,-122,-2901,-421,0
387,2942,-2524,-3178,0
-878,-2081,1242,-1015,0
-1843,-336,2677,-983,0
162,-53,267,1889,0
-3003,-1132,-1829,-1375,0
1004,-186,-1381,-1972,0
-818,-192,2674,-3283,0
-2715,-4177,-1,689,0
-141,-308,-1624,41,0
-2163,-1771,-338,3009,0
284,371,1772,-256,0
-322,759,-2379,-1735,0
-139,-1032,397,-802,0
-199,-3107,-2296,1812,0
-1987,-338,2425,-494,0
1118,-1559,-228,-2437,0
267,-1562,-1454,826,0
5778,-327,744,27,0
-1206,-1277,1526,161,0
-2033,-3561,3039,-2661,0
-305,174,2894,5149,0
1663,-349,243,-1067,0
-884,2669,632,-3293,0
-2322,-451,1243,-2675,0
3868,718,-1478,-7,0
-1716,-3555,644,-2059,0
-3617,-964,-1246,59,0
-1572,266,-492,817,0
-2859,6,1843,-414,0
4334,289,1144,1776,0
-401,2895,-234,-618,0
-325,-1231,-65,-376,0
1096,2359,1752,-167,0
-6,-257,-771,-4211,0
-1838,-1846,3228,-502,0
2002,1816,1814,-3914,0
2137,472,-2239,75,0
-2829,-2565,-1546,2551,0
-6211,174,141,359,0
-1145,-1108,-5786,2463,0
-13,572,1841,-1445,0
-1229,666,1369,-2935,0
-2477,-1988,-35,-904,0
2248,1476,504,-2277,0
6357,-3308,2095,1072,0
-2239,-1342,3669,-2177,0
-5708,-585,-2884,-366,0
1798,-2931,-284,4115,0
2878,-3,-593,1402,0
-535,-322,1686,-2809,0
-498,-2927,122,-639,0
-182,146,-8,-1822,0
27,776,1267,1359,0
-1441,-982,-177,-1033,0
974,-3126,4116,585,0
-1553,3768,14,1431,0
1008,-2852,-726,-45,0
4608,-704,617,-286,0
-2049,-723,-3986,-363,0
-1134,-2997,-723,735,0
-1028,-1181,-1614,-1724,0
-132,157,2335,-1358,0
154,2004,1896,-759,0
-1355,2818,991,-1385,0
-644,1418,2257,1905,0
3781,556,-2406,1893,0
2489,-525,-1958,196,0
2267,3425,-633,36,0
-1762,-42,1425,-704,0
-1169,3327,1628,-1612,0
-4022,-239,1632,1213,0
1748,-1168,-1634,399,0
-1042,-1175,-1331,-818,0
-2673,1466,2034,-1355,0
-264,-3946,-3254,577,0
1281,-1704,205,-412,0
-756,-2712,-1037,611,0
3522,-2933,1165,143,0
2526,468,13,-591,0
-804,-2137,-76,-2185,0
-1828,-432,1695,1235,0
2469,179,-1296,-2214,0
951,2087,1834,-1839,0
814,-3073,-2034,1753,0
-1463,2616,-1763,-1109,0
-34,-662,-2661,-2214,0
-4,1434,159,-1839,0
-211,618,-677,1033,0
824,-594,-427,5969,0
1294,753,3174,-275,0
-1313,-11,-17,3,0
-3796,-1461,2847,2523,0
-6221,-1324,1519,3703,0
1247,-1304,-258,-559,0
-2663,1084,1105,3963,0
417,136,-715,-1167,0
1001,3247,-2833,2365,0
-79,-1615,1703,-1851,0
-2179,2605,-451,415,0
277,228,-219,-1729,0
-2156,3237,-802,3133,0
-1658,-151,-466,1734,0
1061,-1675,299,1508,0
636,2314,-2423,499,0
208,1082,-1135,5442,0
-605,232,155,2932,0
2002,-649,-41,106,0
2799,262,-176,68,0
-3,-1162,154,-1486,0
-3405,-92,2761,2695,0
-4741,-1908,-594,313,0
-1118,2487,484,-1307,0
-4476,-49,624,1807,0
1473,2256,-748,2344,0
2079,-57,1932,462,0
-593,1608,-2125,233,0
-41,-3529,4546,-2395,0
-989,-1371,-838,4,0
1442,-1817,1953,-2127,0
889,3094,498,1332,0
1838,442,-1048,-1577,0
5123,434,1562,-726,0
2,-5401,1054,-1021,0
-584,135,-1031,5474,0
-2469,-73,-1703,-4129,0
-111,63,-1849,2136,0
-1477,-1902,-485,712,0
5988,802,-84,1302,0
-1553,-2894,-1535,112,0
-3321,-53,-1274,75,0
-316,3025,-1568,-2003,0
3256,4659,1245,1271,0
1879,-84,-5519,969,0
655,-56,-3462,-119,0
-46,-38,889,3366,0
-184,-654,1783,-4059,0
6303,48,69,3856,0
-3513,-415,12,2355,0
1712,-1729,4649,1178,0
2211,2804,4066,-1264,0
-282,-1179,592,-857,0
321,-1982,1248,36,0
-386,3327,-583,-243,0
-3406,-26,-605,-416,0
-1104,-1157,-179,619,0
29,729,355,798,0
932,-2391,5089,716,0
2874,1354,-4691,-688,0
436,284,-2838,2729,0
1717,-3086,499,1128,0
-127,7,2875,-183,0
-3302,799,-1266,994,0
2705,-3946,-1395,-263,0
-138,3674,-949,2421,0
66,-382,1822,-431,0
825,1559,2456,386,0
634,-1657,1962,-1031,0
-5319,-1158,1141,72,0
-1025,2407,294,-1375,0
-449,708,-1428,-3173,0
2567,-1735,1735,173,0
-268,-1759,-2151,-176,0
1386,-884,674,-2215,0
-1105,1795,98,-3547,0
1167,-514,2988,704,0
697,2176,-2458,-146,0
1325,-2014,-1916,2313,0
-2348,1219,1032,525,0
3047,-522,-1497,-679,0
1379,335,-1547,-1914,0
668,701,2849,-3072,0
-3275,384,2039,898,0
408,21,2294,709,0
-1188,-2268,216,-1888,0
-65,144,-4865,-1481,0
-3142,-781,-547,-252,0
2464,1298,-1,354,0
-1769,-1521,678,1873,0
-2364,1314,156,3335,0
-76,-528,119,616,0
-1441,1183,1729,4476,0
2089,-3263,-571,-1857,0
664,1485,1592,2476,0
471,-576,2607,3568,0
361,-2446,1537,-565,0
1436,2276,-178,766,0
689,58,2014,107,0
1992,3065,126,7,0
3121,-1504,3071,-442,0
-1616,-77,-182,-159,0
2141,-1927,1411,-339,0
245,-2749,2341,1208,0
-946,-963,-115,265,0
8,-105,2499,912,0
-1649,-784,-982,-1546,0
2815,548,-3049,-819,0
2907,621,2867,163,0
245,1088,1215,507,0
-532,138,-194,-898,0
1249,1689,-1053,436,0
-0,-1744,-2751,3931,0
-75,-53,196,-5579,0
203,-532,-1002,197,0
-996,-3353,-148,3025,0
1208,-214,774,-2282,0
5202,1423,2279,228,0
481,-3331,543,-671,0
1307,21,-999,-1175,0
-1874,-441,873,3397,0
1839,3139,244,1364,0
42,1072,2042,2061,0
-241,-635,351,-2757,0
-1594,1315,-4212,561,0
3104,75,13,-534,0
3758,-2479,1635,115,0
-1744,-3088,1357,-3853,0
196,-2384,-263,1468,0
-1141,1854,-372,309,0
2859,-1032,-762,-46,0
-83,-308,-533,-1137,0
-224,973,-3528,-95,0
806,-79,-536,1571,0
589,996,1456,-2892,0
2477,763,1848,536,0
-1545,-546,325,1905,0
678,-102,374,3724,0
-504,4413,283,462,0
2644,599,2362,1528,0
-2482,1182,-908,428,0
693,1517,-2321,-323,0
98,-73,-285,3451,0
1693,553,-2094,1472,0
-334,592,118,-3077,0
-512,-3309,-1821,2494,0
-3067,-1746,-814,-3455,0
1322,-3182,-492,488,0
217,698,-839,1601,0
-256,139,-3156,-846,0
997,-1356,-1521,-9,0
-3624,-1664,-366,-3558,0
274,-1777,1395,307,0
-983,-454,-2523,1078,0
2271,-4841,-684,1002,0
576,-76,1183,1945,0
2419,-103,-241,965,0
1324,-1924,-2157,769,0
-1118,-4123,-2224,-32,0
-55,-4061,-1216,306,0
105,1071,-24,-2292,0
201,1265,-1098,1103,0
-227,-1148,2122,-1789,0
1661,-3526,1689,-4366,0
2115,-3583,1808,817,0
759,4767,-1298,482,0
182,1152,741,915,0
-725,-216,568,715,0
302,-1672,128,1759,0
-1584,-634,259,1666,0
-1392,338,916,-315,0
93,-536,-1816,894,0
-264,-1155,331,-1672,0
-3201,962,1811,-1274,0
3315,-2,-892,-477,0
-1005,-453,48,165,0
3738,192,-312,268,0
-2793,691,-3466,-3545,0
445,193,-301,3813,0
-801,4071,1899,-576,0
1441,-662,776,1877,0
-642,635,-823,-1768,0
-3788,-4,3383,4388,0
-1234,35,1609,-2599,0
186,-704,-4369,1212,0
297,-408,-1023,1567,0
108,-1839,3185,154,0
-926,681,926,93,0
448,344,1269,-225,0
-105,913,-902,43,0
-1712,2106,-228,-1642,0
1357,-4033,-1868,-403,0
-1826,1443,-2553,-901,0
-172,-4829,-1469,-453,0
505,-1321,-253,-129,0
-1811,2032,-5772,924,0
-1928,-1897,2377,384,0
-2355,816,2984,-1032,0
-931,-2002,1096,-3086,0
4026,-2212,1887,3078,0
949,462,56,-578,0
2529,-106,1318,2613,0
-2864,-1816,-158,2227,0
-345,-1267,-1947,-3786,0
-1295,-1321,325,-3108,0
-382,-1602,77,-2198,0
-2474,2,-816,4569,0
-1346,-648,2494,-512,0
1478,-7444,56,-717,0
-3554,-406,4796,-927,0
1,1716,522,-641,0
-802,29,286,1884,0
-119,4293,-1092,2142,0
-1388,2437,-198,-5634,0
-2949,551,483,-601,0
1501,4038,-187,-64,0
107,-4752,-876,-424,0
224,-1155,-3544,1683,0
-1027,596,607,-217,0
-578,41,832,4429,0
-16,-1227,995,-2367,0
-737,4808,951,-305,0
2812,1134,-175,-1234,0
1126,-691,-1286,1889,0
-1721,1509,-1978,-2142,0
-446,179,-2899,-468,0
-798,-6,-3072,-1909,0
963,-1258,-1737,808,0
-2691,1044,1312,-753,0
1911,3049,643,286,0
784,3144,4268,873,0
-603,1666,36,-2728,0
3216,3793,-2742,-175,0
1874,-828,54,-663,0
-1295,-2574,-244,-568,0
-119,119,-334,1446,0
-172,-664,2012,2232,0
2856,1994,-562,4254,0
1624,-89,2914,-1873,0
241,-157,1475,45,0
-1921,-4574,-1306,367,0
1444,-599,692,-106,0
1062,466,352,462,0
-41,4673,-2665,-256,0
825,-6,125,2445,0
-623,204,387,-1693,0
1387,-315,2064,501,0
494,1821,-782,1118,0
4365,207,429,86,0
-2969,-206,605,-21,0
