@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,8,10,15-16,21'

@attribute A2 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute Class {0,1}

@data
3128,-7,-1906,-2568,-2011,0
68,-132,-2404,-542,547,1
204,1049,-1816,3833,-193,0
-1396,-52,1426,2381,1419,0
239,-193,-1727,1774,612,1
-1025,2603,1151,787,-35,1
-1188,-1864,1053,-5536,689,0
-833,36,1536,1494,1095,1
-25,652,786,175,18,1
1674,-358,1853,884,363,1
68,-3436,2435,1028,648,1
-3703,-2146,-3797,1386,4,0
2316,-1661,132,-1336,-2623,0
328,-644,1196,-102,134,0
5104,399,2126,-1358,-2046,0
-143,666,-136,148,-1,0
-3846,759,-1874,765,-119,0
1459,-243,-1266,1422,1359,1
178,-22,1305,-102,193,1
2502,964,1873,-77,1445,1
5789,-101,366,-646,-324,0
-612,-622,646,-76,-12,1
-8,-3126,-17,-112,211,0
-376,394,977,91,-725,1
151,79,3216,217,921,0
-818,2987,1273,-193,2096,1
-493,-489,782,-784,-815,1
416,-1323,-1058,-534,393,1
-135,1898,-564,141,-143,1
1803,2241,82,1483,478,1
1923,965,1153,832,-469,1
-2201,263,-945,-14,-1289,0
-602,1696,719,58,47,1
4283,-3178,-563,-232,-958,0
-471,-321,-2172,-386,1691,1
-631,4718,621,-496,973,0
1268,-162,1351,68,-36,1
-645,-1874,-1101,2329,927,0
104,-119,-424,-1462,1504,1
69,18,597,983,217,1
1326,656,-747,461,18,1
1417,-1622,1449,697,-131,0
775,494,286,1961,-4557,0
161,503,2383,-45,3184,0
1574,-1261,2061,1334,2086,1
1359,-341,1,142,43,1
1339,-2864,2356,2809,-1194,0
2328,2834,-478,-1619,789,1
296,-304,662,-342,236,1
-2428,-76,-514,88,1617,0
482,-1235,878,1274,-1,1
-256,2032,876,1555,1419,1
13,-2484,-2036,-743,519,0
1326,-55,311,1799,2314,1
696,1128,-1062,996,-267,1
952,-141,326,274,-2386,0
-385,-3262,1696,817,-3683,0
848,-1397,1415,-29,-551,1
-266,1891,2149,-1372,-424,0
902,745,122,1117,-757,1
-222,-465,551,346,2122,1
1816,211,-1856,-205,-182,1
253,3216,-76,-496,-451,0
1631,-1299,312,605,-45,1
3196,1597,-1022,171,-307,1
-443,678,-635,2116,1859,0
1202,-25,-418,703,-34,1
71,112,1583,1413,-1931,1
6921,889,-894,2389,268,0
-384,-1229,335,14,2086,0
116,1777,1115,191,1281,1
2217,1497,3167,1726,-847,0
2029,1078,-2498,134,2284,1
-1024,1591,-1654,-1482,518,1
-1609,1994,273,866,-84,0
785,2143,125,145,2192,1
578,-492,706,1154,89,1
-444,204,-1264,992,-92,1
-258,742,1381,-576,-631,1
-771,213,613,-2148,574,0
-714,1393,-1849,-833,-2235,0
677,4583,-1123,142,4574,0
-688,-113,1897,412,-1643,1
1707,2067,-76,188,-2046,0
518,1457,638,653,-53,1
-2536,-1517,2989,458,1726,0
-339,-13,-1562,-98,-293,0
198,-948,-268,-2021,978,0
38,-1292,668,641,212,1
446,-5007,-3977,-1525,-594,0
-3317,975,-296,847,-649,0
494,-607,1229,-62,292,1
602,417,-27,7,1309,1
61,-1083,178,4,977,1
-1252,-2712,77,-2947,1632,0
-95,919,1135,-1039,1856,1
187,-266,1316,314,897,1
1112,69,396,-1975,188,1
-1261,-283,57,2328,34,1
-3033,4327,-3142,156,486,0
2046,-1122,1949,1931,246,0
-1772,1958,-3031,329,2928,0
-22,427,-1137,639,1752,1
-805,-4631,-782,-191,1448,0
1294,1806,1153,1095,143,1
-492,2271,-4087,-2014,-49,0
59,-745,656,1879,3047,1
-1448,18,-1672,-3018,-1563,0
-2829,354,247,535,-1195,0
-875,-23,648,9,-836,1
-369,2997,-1896,113,2726,1
124,-488,1608,1027,-1129,1
-808,-1192,1325,347,1804,1
73,1481,-469,1878,147,1
-169,1133,1636,574,-326,1
665,1017,-406,1784,973,1
18,1318,925,2959,-1292,0
263,274,2425,1038,-237,1
407,1173,406,39,-3162,0
252,892,1718,-909,1258,0
613,1526,119,-541,1,1
-608,34,-142,-357,94,0
-1703,493,88,-208,555,0
2918,1369,-2602,573,-466,0
-1435,1379,136,1242,-779,1
676,969,-95,2205,-295,1
912,-213,-135,752,-633,1
126,2061,-1662,794,-1342,1
1089,-83,1538,757,-1374,0
26,26,-816,-2029,-1229,1
-6,1216,-396,-601,-178,1
333,-1304,271,1341,3337,0
43,-1735,-189,196,-564,0
378,986,-397,-811,693,1
179,1338,-161,2403,-193,1
-23,-548,463,328,741,1
1126,915,1098,386,-612,0
-481,1612,-1007,32,1315,1
866,541,942,4854,1057,0
-4656,-46,-1577,101,-1585,0
602,695,79,707,-1493,1
-908,2039,-529,-772,556,1
764,-2043,794,77,-97,0
2043,1633,-33,1373,2922,0
-577,122,-2788,1866,2966,0
1453,302,1976,-737,1372,1
17,-1894,-1222,-1706,-853,0
2496,1711,7,-499,2048,0
-279,-1015,-928,-1994,-1871,0
192,-341,-627,2666,-3,1
-875,971,-904,-36,347,1
1235,-1173,1449,82,-639,1
239,-351,-1638,1169,-1778,0
-3375,-571,362,3419,149,0
2911,-443,1365,1692,-191,1
-1934,-1591,-178,-928,3583,0
-883,45,-1064,137,703,1
233,-484,-674,2089,2444,1
3208,-17,887,-209,-1468,0
3772,2962,1041,-334,3008,0
-2134,866,614,-55,-196,1
146,1133,2358,-681,-872,1
-126,1365,25,-1326,1041,1
1256,2586,-955,218,-69,1
-1244,1895,587,-444,-382,1
296,961,1978,-688,-74,1
-2144,-3299,-1788,-182,-323,0
166,-1487,-2479,-893,-911,0
226,-124,2004,2216,-694,1
-2222,-166,-111,144,1989,0
-1133,-861,-264,653,1028,1
-652,-406,-3323,-1096,289,0
55,-2745,-1988,2146,-1302,0
832,1008,715,921,59,1
-5469,1851,412,-1387,196,0
1729,684,2708,-985,-1568,0
-125,-4136,-1854,4209,4718,0
187,-1169,-446,374,831,1
471,-4183,-1058,-3308,2051,0
349,457,3277,52,-402,1
-432,42,518,-181,1475,0
-325,1373,816,-1255,1361,1
-1374,1247,-1585,1223,-278,0
-1593,-1131,1921,67,-963,0
1024,-268,1054,-3782,1241,0
-98,68,377,-17,165,0
-1339,-1582,1897,2852,186,0
-1518,61,2066,191,448,0
201,482,883,48,-1307,1
96,113,706,654,1456,1
12,1263,-3673,-486,-2768,0
2096,-1181,777,113,1672,1
-348,832,-78,-1126,693,1
551,-2453,192,-4376,2377,0
-761,-1782,1168,2994,-248,0
-697,-216,-1127,-2112,-1854,0
38,972,-704,1247,-1083,1
894,-576,-74,1362,-1006,1
-298,2321,425,1491,527,0
3466,689,-1809,1492,1883,0
749,618,628,-74,-115,1
1886,-364,34,1165,1794,1
2321,-2452,782,2072,1427,0
1151,245,701,-72,1782,1
-58,1091,954,489,474,1
896,9,1054,638,27,1
2218,-47,-887,1258,-436,1
-432,648,1009,-1658,792,1
36,-3805,-62,3463,348,0
113,282,-1734,-1063,1676,0
3985,-1458,385,2881,-89,0
516,-666,-48,749,149,1
1194,1312,334,1254,-1401,1
1364,-543,27,-328,1278,1
92,197,-211,279,848,1
2666,3587,2006,527,-867,0
688,-1768,-1155,1359,-2669,0
-1864,997,-1136,601,2942,0
396,2101,752,1821,597,1
-54,2435,4387,1559,-2427,0
389,-322,869,1903,-1468,1
-52,152,1423,1871,2083,1
461,-437,-2505,1636,-743,0
-3702,566,191,1559,5689,0
1152,-1272,4381,-2402,-2264,0
-2322,-1903,-3351,216,-1499,0
778,1552,121,424,-1571,1
519,-148,325,1593,2729,0
124,-398,-542,221,693,1
1746,57,2623,-4591,-1764,0
-1078,-6,568,1762,-175,1
2097,77,-685,1386,-2093,0
234,1267,-387,-954,1939,0
1524,2223,918,784,104,1
285,183,-2308,-685,2125,0
245,-385,1285,-478,212,1
1544,-1255,1374,3458,2997,0
1297,-903,-94,266,735,0
-104,155,-431,442,-1524,1
957,772,-368,-191,124,1
-1618,-4137,-1046,-326,737,0
-1382,631,-1305,-52,-1369,1
57,-612,851,28,-2267,1
-1069,-1143,988,1058,1909,1
-104,-778,1631,-248,789,1
-1149,-101,582,1377,1708,1
359,1426,-672,-3127,-124,0
5342,3412,801,-206,-2966,0
-2022,-1483,2423,-2225,74,0
1385,-612,212,573,524,1
