@relation ring

@attribute A7 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
133,-673,-207,51,366,0
2718,2358,-2156,-597,-1176,0
-1116,1665,-2523,3879,-657,0
2928,-924,-1138,-3042,1569,0
1482,-3712,2308,588,68,0
1638,-792,305,1549,-66,0
-3836,-63,-1023,2368,141,0
1991,1043,28,-947,676,0
-237,2547,-599,1097,-22,0
851,-1921,89,897,15,0
3116,-64,-602,-157,-1621,0
895,2256,2052,-26,-241,0
992,-2421,106,-1198,-1191,0
946,425,-995,-2354,-2046,0
-547,-2691,-1287,-119,526,0
-1095,834,-848,-2603,463,0
-1182,-2986,4096,-252,7261,0
-186,405,1282,-3127,1677,0
-322,-557,-173,-1559,1072,0
-968,-932,2562,-1668,-129,0
-1276,2106,375,3432,-1987,0
2854,-844,-2273,1896,165,0
1436,1022,-6406,-559,-77,0
-1171,-7803,956,4344,1497,0
-1293,-1067,-338,-5532,-4177,0
-153,1324,-4434,2071,325,0
4374,404,745,331,608,0
2213,-628,-176,-1345,278,0
-3507,-1386,185,-5,-2141,0
1675,-2919,-816,893,-1523,0
-1733,2318,-3358,-465,933,0
-1785,536,2163,-2879,1931,0
-2472,97,1767,393,-784,0
2,3496,2341,-1667,-1218,0
-1468,-698,2092,-375,-559,0
-264,3497,567,3932,2217,0
2629,1162,1184,-553,1812,0
1713,874,-173,4196,411,0
-551,341,2112,332,2903,0
-998,-2004,1431,3457,-1458,0
2091,2316,47,-824,1078,0
-1838,-1355,-1156,1762,-1056,0
229,-2267,-2693,1314,-723,0
-2238,-432,101,1303,-784,0
-1473,-1541,-1348,-1918,966,0
2656,-71,-338,2156,-639,0
3088,336,4599,1074,336,0
494,-24,-1696,-12,297,0
-1763,-62,-701,1155,2764,0
576,1438,-143,1037,-224,0
678,2515,557,-596,2017,0
-2703,5063,-2004,-395,363,0
-182,-1659,1657,2474,1746,0
-727,-36,-187,3936,1757,0
-1883,-1526,3732,249,-5922,0
-1547,-873,108,1716,1864,0
-1358,-1257,2125,1046,-1971,0
3463,5,-695,-2319,53,0
984,-64,1419,-2287,1029,0
65,-3092,-2064,831,-3349,0
1352,-581,855,-1645,852,0
-524,189,-379,2047,48,0
-464,-818,-504,1578,-683,0
363,-129,-1856,794,-2812,0
2497,-1201,-3,3688,-2431,0
-1926,-2804,1842,3112,319,0
-3832,3528,-966,685,-1118,0
-5085,-346,-2494,114,1049,0
-376,108,-1777,-573,-974,0
64,-718,313,-3472,-79,0
3504,-1938,-1247,122,371,0
-1,-263,1125,-2398,-343,0
-208,-413,-2225,1771,-6703,0
-1448,2856,-2083,-1447,-1314,0
2103,-317,-2413,-302,1628,0
-221,1184,-52,12,-21,0
42,3633,-6259,-2743,357,0
264,-2761,-183,1153,-2,0
2641,1416,513,-601,-1023,0
-3256,-392,2525,-37,591,0
-799,-3234,-88,1081,646,0
899,-4652,-1914,-2877,-433,0
1556,-708,323,-947,56,0
283,-3248,314,46,-2267,0
-1195,252,428,1563,2947,0
1374,929,-3569,-2748,51,0
-3789,-123,371,2887,1736,0
-1811,1248,-1004,-1387,-308,0
-2317,1471,1202,262,3092,0
2029,-351,1459,2869,1704,0
1894,-795,629,678,-1374,0
1756,897,-555,389,-23,0
-3699,-1318,156,-3446,-866,0
-26,-583,5468,-1968,-515,0
223,-576,-93,1286,-38,0
24,-157,1386,-3462,3735,0
1714,-1954,-1741,-127,2374,0
-427,-978,298,-3694,-2094,0
-2244,-694,3411,1872,686,0
14,2051,738,-1291,-2679,0
-2681,-192,-1005,-957,-495,0
-4262,1883,1997,-402,-1858,0
315,-3134,564,-1056,465,0
-1548,1955,709,-3582,2749,0
-365,1841,-532,-4845,-209,0
-111,-3222,-107,546,-1678,0
-3557,1249,3426,-86,1442,0
817,-2908,571,31,4277,0
-875,-33,308,-1355,3677,0
1256,1973,1699,-714,-2719,0
