@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R13-15,17-18,21'

@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
4664,1081,-1172,578,1664,0
619,951,1568,638,51,1
-2008,179,-1327,-1402,-2894,0
1372,-1267,403,-972,114,0
112,1285,-205,-124,-1022,1
503,1316,192,-78,1104,1
384,902,1595,437,-156,1
-276,-322,1301,-83,1108,0
671,275,-287,3584,361,0
836,213,-83,1144,2801,1
186,-3381,-195,-2779,2788,0
-2869,68,-362,679,-2423,0
2224,-3142,5817,4779,-3182,0
1511,711,-698,241,-68,1
656,-1034,501,-1355,1601,1
2218,698,-182,211,-572,1
548,564,1146,-284,316,1
1767,-201,2137,391,-1116,0
-703,57,-1832,-2527,-3421,0
-208,-204,1262,589,1551,1
-588,-95,244,-1133,-1736,0
299,-32,-721,3686,-2108,0
173,2778,2244,622,-358,1
2168,193,-3214,282,1572,0
-266,-639,421,-199,-571,1
1538,-2355,-482,-152,739,0
104,1308,26,-533,398,1
1872,-2525,107,-1829,-2859,0
-134,141,2913,1186,1154,1
646,531,-528,982,1684,0
1293,1073,17,-638,-85,1
1652,-1184,1412,-151,-1347,0
-522,-2452,2485,-1725,-2137,0
-2883,-78,-394,891,848,0
203,858,-3236,794,-3583,0
-157,944,961,1057,288,1
3053,44,847,-2124,1519,0
2213,-331,1271,263,-926,0
-1724,362,-747,4,828,1
1117,-238,-686,73,347,1
2388,-377,1875,142,-1603,0
-944,2225,2499,182,-158,1
-2884,6031,-98,876,962,0
1255,1402,-75,162,-38,1
-765,-1386,5213,-539,-265,0
-2733,-2301,-1128,1133,-18,0
643,-369,1051,901,1854,1
-34,2098,1712,1629,1165,1
-351,1502,-9,1623,-366,1
649,-466,1214,-314,-1065,1
32,-163,68,112,73,1
1538,-2012,1595,-347,-4,1
3082,745,-147,-1698,1886,0
1377,-1412,-482,545,343,1
921,-3253,4338,-3437,129,0
169,898,19,638,-582,1
-326,-34,2017,-194,-566,1
135,1999,4081,-23,337,0
2229,192,-6316,1995,127,0
459,1381,687,1578,1047,1
-109,1618,16,407,2142,1
-2672,-1214,814,-861,-1446,0
1149,1294,425,651,977,1
-3582,2749,1361,-2972,1497,0
-109,1167,372,1151,1454,1
-616,359,128,2439,1286,1
136,-746,-127,-622,79,1
-476,71,1134,-106,398,1
-1116,1974,118,-541,734,1
64,49,-1412,248,-2819,0
4003,-1359,91,228,-1834,0
2978,-651,2304,-657,93,0
-2112,1593,-668,-2466,922,0
802,-487,94,-754,1072,1
343,-449,667,193,-124,1
-478,-48,1016,1913,2026,0
-502,2831,1804,-391,1232,0
-259,48,-1642,-664,1481,0
-86,1442,-1479,837,-382,0
2447,-102,73,1697,385,1
99,-386,-464,1446,195,1
1004,1124,335,-709,1889,1
-88,1209,2409,7,1359,1
274,-854,1908,463,-1905,0
3054,562,-2178,-193,272,0
117,1128,257,496,-859,1
-79,-2013,-805,1303,1007,0
-594,-843,1087,1025,1698,1
-62,1253,1925,-1152,1281,1
929,-1299,32,546,978,1
2301,-195,-283,877,1071,1
1006,1333,547,356,1673,1
1317,3,261,11,624,1
39,-87,581,49,241,0
1932,2019,-44,27,68,1
113,609,-969,966,71,1
-68,1234,662,1257,324,1
105,-954,2369,1274,2046,1
-969,-146,-935,-417,-182,1
-99,709,365,-1901,-265,0
-62,133,185,-3104,-1934,0
1793,1326,1581,-572,-11,0
648,1802,189,-1222,3406,0
-1483,1937,-1983,2368,63,0
384,919,-1145,-2714,-73,0
-82,-272,-295,67,986,1
1253,-859,765,1213,-1606,1
1217,3166,299,-283,-771,1
448,679,-581,88,2373,1
582,-557,332,-1077,142,1
877,-4914,3436,1787,-4824,0
71,-391,-1491,876,1688,1
436,39,133,1216,-334,1
-238,623,-1152,2928,572,0
2701,-885,957,1637,-187,1
375,-26,-1,2,99,0
497,5626,-762,-77,1197,0
786,1471,2751,173,-63,1
1438,744,1404,-573,88,1
-764,168,875,-254,236,1
-1257,1198,-1336,-266,-982,1
2141,1452,1617,1072,1218,1
-99,489,-866,639,726,1
327,1463,708,-2663,62,1
-2345,-527,-777,508,-3308,0
475,1019,-883,-235,267,1
17,835,157,-657,697,1
1422,1646,-1558,818,-2742,0
1552,68,2284,1885,863,1
-714,-158,34,-344,-1506,1
128,-616,202,-366,-755,1
-745,-174,2126,3113,1779,0
22,3815,179,1806,-2287,0
1061,-567,789,3876,-2482,0
121,-86,84,1372,-269,1
3606,738,1408,-3274,-274,0
1943,464,-1545,225,-28,1
163,-1299,-481,61,141,1
1999,-1125,-755,307,121,1
-19,-1558,2254,-901,-59,1
-59,644,854,-48,-97,1
246,1584,853,911,179,1
-83,602,3157,-9,-628,1
569,-432,2252,825,1218,1
1,177,78,-123,24,1
-2016,2458,138,-729,2841,0
2156,-639,-544,-2506,-1258,0
1121,407,1718,818,1311,1
121,409,2013,219,1126,1
-456,-1203,373,-27,-185,1
995,317,2597,416,-204,1
-1566,-97,2835,-1919,-2,0
-448,661,544,-239,215,1
254,1308,-349,2614,-13,1
-593,-1266,-178,59,-1552,0
2005,-412,1407,1125,-3145,0
-64,-266,172,1686,1298,1
418,281,147,236,2081,1
1379,-201,-4192,422,576,0
544,214,2223,-1374,29,0
1332,1414,1139,-282,84,1
-482,353,188,-589,1255,1
886,-2006,1197,-701,766,0
117,295,793,1071,958,1
2799,-3556,-4926,1847,-2164,0
-678,-2634,-215,-3205,1434,0
-918,-18,-14,-179,105,0
3669,4074,-1991,1376,-842,0
-234,-451,97,-133,-2577,0
-1509,486,1169,-1074,1935,0
1112,1825,278,163,-759,1
2146,-87,-1616,-2843,2261,0
-22,-198,-149,722,-327,1
-1355,-2342,-302,114,-186,0
-59,-1283,1837,-4449,1903,0
1429,1816,-5642,2887,2572,0
1717,-244,2501,197,17,1
-445,-285,386,-845,117,1
559,1089,467,2054,-606,1
-2088,1894,1824,-3941,3644,0
1532,1409,1409,1914,3215,1
-2417,-963,-784,-1426,1282,0
3846,-1472,-2686,-1083,52,0
2942,-721,-1318,785,589,1
98,-2706,-463,351,-1716,0
1341,-1387,-3768,-1956,-628,0
-1078,-659,67,-192,211,1
64,6,919,-999,1189,1
1336,-1004,-605,1455,1131,1
6,-318,2044,433,228,0
3755,447,772,1547,-92,0
-3127,1677,1635,-287,4366,0
207,15,1513,-127,429,1
775,843,53,1367,987,1
1096,52,557,1308,-1202,1
-793,1639,1954,-195,-1993,0
-2649,293,5203,-446,228,0
28,1486,-1459,-2446,2312,0
-1603,-2594,-698,-1142,91,0
-468,1901,2077,-1407,-1053,1
-161,-2162,-147,-168,1973,0
616,1674,-862,-1192,-23,1
702,-1938,-936,158,-306,0
-2167,-258,205,2276,-2024,0
-1275,2138,-2011,3857,-486,0
-1566,114,-1634,828,-632,0
911,326,723,742,208,1
-1878,1584,51,463,-172,0
1261,144,304,-157,14,1
-1633,-2228,-927,-476,-2196,0
-612,902,-181,-278,1291,1
1637,713,1,1284,-2202,0
1003,-296,-1518,3962,-804,0
-673,-32,1358,279,-27,1
1557,-8,139,142,2532,0
1849,-766,497,1901,254,1
1563,2947,619,1643,-845,0
1086,992,1394,2859,-935,1
786,2004,1285,41,724,1
1639,-4536,-543,203,-3381,0
-1813,942,2042,-1968,-1796,0
2133,1688,739,-3,491,0
573,1233,1003,-946,1637,1
-206,-2081,3193,-557,-218,0
1595,418,713,974,-591,1
1019,-452,148,765,2118,0
407,-944,-1009,489,-582,1
-92,2046,393,-128,1267,0
4174,-3109,-5281,-3412,-559,0
-4516,-2117,2157,2519,-152,0
-1942,-1492,2089,-565,2391,0
1297,-5866,1312,-412,3781,0
2122,183,1101,-302,592,0
194,-271,1909,1285,605,1
-1283,-25,-534,725,-1045,1
1187,574,1507,545,806,1
2058,1301,1522,997,1838,0
-328,797,-39,-897,1321,0
924,-46,105,1678,19,1
-2,1972,1403,844,-8778,0
-548,-985,3095,825,-726,1
43,-29,106,2742,-398,1
2799,637,615,745,1444,1
-278,641,9,336,-57,1
-5444,392,5097,1448,-1511,0
-397,924,-92,1398,-23,1
34,4586,-381,-926,469,0
1696,-954,-1036,-227,-2067,0
-596,-3818,2418,8,-219,0
-192,1425,-322,-1,52,1
955,-1711,595,-614,4,1
1856,-5255,4769,2034,2677,0
703,2514,673,1481,869,1
-943,896,-578,59,638,1
426,1314,-1232,1063,165,1
2056,-955,1235,2236,23,0
1788,2966,-3509,-766,-1657,0
-1758,-3075,2357,3572,65,0
2904,1497,1426,-1045,512,0
2507,-199,-38,1059,-2,1
1111,909,7,-36,-898,1
409,2534,891,-1949,1571,0
32,-226,397,2237,63,1
582,395,5,-307,-975,1
779,392,-456,-478,297,1
354,1521,737,41,12,1
-39,781,1708,-2424,2972,0
-2381,-207,2317,1174,-642,0
804,597,1322,663,1068,1
606,-1437,1829,-1481,1248,1
749,463,1161,1456,-938,1
-364,-2245,272,-2288,69,0
2867,2686,-1336,581,2158,0
262,1366,-637,-1924,391,1
402,-1826,894,-257,765,1
5151,-1362,-105,-1682,-428,0
-1169,2977,97,56,1776,1
-267,904,561,1219,1163,1
993,1335,241,-1469,-537,1
75,-572,173,76,541,1
948,871,-1581,2271,-9,0
-671,-1381,1558,-752,1967,0
-1806,-102,-1216,-85,-77,0
665,49,274,94,-585,1
-1278,4397,666,-481,-475,0
-2731,-1111,-184,-283,802,0
431,614,-205,-365,1881,1
2992,-435,-886,3262,1272,1
2068,424,482,2008,-392,1
331,255,1313,-68,744,1
-28,-1116,606,139,433,1
104,-2335,1364,-385,-127,0
-2534,-1683,-563,466,1264,0
409,-1052,-38,108,14,0
1624,-824,-93,143,1325,1
-161,3609,-212,-1238,3584,0
1262,-742,-1351,1798,1165,1
1034,-243,1052,-24,32,1
279,-38,-868,-1265,1378,1
-6,2088,447,-1622,-296,0
155,572,23,2262,1188,1
-2435,-1337,-7,1478,-804,0
-366,643,1641,-245,747,1
-158,997,602,-21,-145,1
-78,-719,-3641,3014,-144,0
2452,-845,697,-626,1217,0
-754,757,-677,-75,1598,1
824,45,88,1947,1874,1
301,1472,1379,-201,2508,1
1912,-1417,1452,905,-982,1
492,-403,-658,91,754,1
-1606,646,-383,593,2161,1
-832,481,-554,1917,716,1
3,967,-976,1069,19,0
-12,-655,-647,954,-168,0
2266,1726,-2289,-41,-156,0
2053,537,-558,-521,653,1
-722,-194,1652,-2993,-559,0
19,-243,62,3064,3378,0
-751,-706,-258,-788,353,0
1756,-2392,-2991,-24,-247,0
58,736,32,-1178,-1444,0
-2168,-1995,-2336,-2188,1889,0
819,612,867,-671,774,1
-446,-748,458,48,73,1
987,-59,2558,-196,2206,0
-119,904,4347,-2496,-1099,0
582,-1024,408,2108,583,1
-507,165,-2113,2184,2016,0
-3332,26,-2528,-1926,-156,0
437,-14,-91,2497,62,1
4464,-1629,1998,-3081,-2809,0
2007,347,-1232,1798,303,1
903,-424,108,3095,1305,1
1087,1269,2875,-1008,168,1
-2,1988,2279,-441,25,0
