@relation ring

@attribute A11 numeric
@attribute A12 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1785,-4759,3297,68,0
-1265,-3825,-208,2242,0
-43,-4302,1927,578,0
-3524,-2506,786,-1413,0
-5838,-68,1287,-222,0
-118,637,-331,-4198,0
978,511,3755,98,0
-756,2703,-2422,1044,0
-2956,1,-572,-809,0
105,-3959,-722,1626,0
-1235,-1919,-118,-468,0
-413,119,-2153,1711,0
4001,-1595,-838,4,0
-3122,3323,362,884,0
-1267,1459,1036,2221,0
3282,1838,1369,-2935,0
-1853,1142,-1721,-5585,0
-682,1834,-2038,-87,0
-2458,4244,-1236,-152,0
666,-345,1466,-579,0
1267,-1257,-2102,96,0
-817,-1226,3137,-857,0
-908,-3306,-2379,-1735,0
2306,-158,-579,-1276,0
-338,871,-2368,-1644,0
137,-323,-732,43,0
-952,-11,3085,347,0
2726,-1516,-361,-201,0
-2826,374,-315,59,0
572,202,-16,-1613,0
3378,656,-746,-2706,0
-11,1357,-781,-1734,0
21,239,-747,13,0
1498,-1298,89,-4186,0
287,78,1562,-726,0
-2317,703,29,2108,0
1074,3664,2228,-723,0
-1358,-2235,-652,22,0
2002,871,-1677,-4248,0
1711,-2394,709,4238,0
4626,82,-3749,156,0
-2121,1354,2034,-1355,0
1331,-4,-3163,-1504,0
-1042,-2729,-1252,2166,0
-1664,1634,-223,-2241,0
-458,-136,-4753,-2165,0
-343,1865,-444,39,0
188,-764,134,-439,0
192,-333,798,-459,0
-85,-401,325,3093,0
3162,2534,1115,-145,0
-1195,268,2773,912,0
167,378,-3905,-1336,0
663,-2418,1054,-1021,0
-93,-2242,-663,1027,0
306,1626,841,411,0
-3324,-3095,-843,1573,0
746,-2043,-12,1608,0
-152,951,-796,99,0
-411,2024,-2979,414,0
-2729,-121,-5772,924,0
-165,-1166,-69,676,0
-126,1481,-3038,-67,0
-1175,3199,-2385,-1393,0
3122,665,-2031,757,0
189,233,-182,1261,0
-233,-232,-229,167,0
1457,-4131,-2797,-4108,0
5338,3691,-1974,2401,0
2197,-1555,-947,-3497,0
2495,-796,-222,-443,0
-2615,3395,2028,194,0
217,-1707,2491,782,0
-491,-155,-2605,-683,0
-964,148,487,-1513,0
1544,-1195,1899,-576,0
2396,-3445,-189,289,0
-1354,-4279,-653,117,0
-617,3141,-347,-505,0
925,-1292,448,1122,0
