@relation ring

@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-1819,2818,152,1251,-859,0
98,-1726,178,-2882,-3132,0
1562,252,-2739,734,-4066,0
1954,1687,-1024,3888,-2164,0
-2092,134,-1173,1249,722,0
138,-1897,-123,1539,-2587,0
-1521,496,357,-437,-1711,0
-4011,889,1716,178,-2927,0
-1716,3237,-1644,-573,-2441,0
2374,-1038,155,-2541,2617,0
1349,2045,2956,2374,-594,0
348,-2195,-489,-1084,234,0
-1245,736,-2247,648,-1612,0
-3959,-697,1592,1885,324,0
1269,199,2834,-454,1298,0
-1454,1458,-2601,-994,-872,0
-431,3036,-1006,311,1277,0
-989,-2784,-249,-4102,-2635,0
-723,-835,299,151,1307,0
-2814,-4454,-113,-1155,126,0
2699,-1603,3438,862,-395,0
-4495,-2338,632,2312,1786,0
-2198,2012,1121,3843,-468,0
146,-61,-179,11,-264,0
-4732,497,-565,-384,1392,0
2414,-1768,188,2295,-1212,0
-248,2131,-1432,2916,-451,0
-719,2797,-873,-3884,2522,0
-2469,1691,-773,2148,5267,0
-341,548,-69,101,1274,0
85,-1527,1834,-176,-425,0
-1542,175,1714,515,-3141,0
-873,-1574,101,-1622,-38,0
18,1526,-246,-1323,-1967,0
-2277,-1486,33,397,-883,0
-31,1228,239,4109,-171,0
-288,898,2431,1222,-397,0
-1586,32,-45,-1763,209,0
241,103,-2896,2213,-158,0
221,-404,-4021,-1745,-1765,0
-258,69,98,-324,3169,0
2371,-3406,-2425,1623,505,0
-2802,735,1267,1629,2906,0
2919,-2042,-259,-328,1944,0
876,148,-2364,-4995,933,0
-57,1363,-376,1878,204,0
2701,-164,1083,-4542,-2428,0
109,798,-2692,1041,1203,0
1091,658,1772,274,83,0
-517,-3873,-2192,6,-1751,0
-272,175,61,-2605,528,0
33,335,344,1389,-1497,0
3247,777,1298,-3445,-2969,0
1138,-2417,-1391,342,-1354,0
-62,-1929,1237,-1138,2884,0
-1537,4364,3121,107,1389,0
-1031,299,1553,919,-2712,0
2385,-419,-3926,-228,1864,0
227,-2296,-112,-217,-1918,0
-437,2357,817,-181,3253,0
2011,-8,-1014,-3342,-174,0
335,-287,551,-3267,246,0
-2394,2843,3412,215,-147,0
-7096,-2345,74,394,1875,0
1393,127,-962,-403,1258,0
-18,-4801,394,-1778,-894,0
-1117,1567,1507,-133,2535,0
1743,-118,-298,154,-149,0
-382,3461,2109,1824,3175,0
-2286,173,-1153,3407,-98,0
291,-3128,-632,-3326,-425,0
