@relation ring

@attribute A1 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-7,3302,1797,-537,49,0
3851,1003,-931,87,-3625,0
-2644,39,212,-979,768,0
-771,-3061,1148,-1641,205,0
2403,-4618,-1919,316,-31,0
-4022,-603,491,4936,-2728,0
-1329,1518,3868,1435,-823,0
-2981,84,-1705,-379,-476,0
-1154,2636,125,1539,1494,0
187,-2452,-334,363,176,0
1435,2425,2514,171,742,0
562,3566,-2015,1914,2406,0
-261,131,-613,-595,-12,0
-4502,-1036,-1321,15,-525,0
1266,1201,-1345,-246,1124,0
-271,1918,-649,-52,998,0
1301,-1375,1348,2627,-702,0
-1249,52,164,3797,-6,0
1076,-854,-104,-852,-2648,0
-2082,98,-2232,1575,3451,0
2508,-31,1143,-1191,-2783,0
438,-626,-54,-4286,-2621,0
4582,1833,21,656,-952,0
-259,979,966,2706,984,0
-893,-14,-953,402,-2135,0
812,1,2566,1134,-641,0
-3618,678,-946,-186,3724,0
-1909,-839,-779,6216,-164,0
47,-937,544,-192,-506,0
3043,18,-2601,502,2354,0
-158,-1728,195,2343,-1193,0
277,2712,-2054,342,-3268,0
1376,-557,-151,-1212,-1354,0
678,-2197,-698,2197,1018,0
1374,1008,-1529,-951,-45,0
-2852,743,283,-1019,1908,0
-47,1224,204,-688,-1775,0
-3197,-33,1102,1522,-2746,0
1375,-2133,2817,-678,375,0
134,-592,-2308,3916,489,0
3008,3177,1155,2055,-1319,0
3391,-572,-67,26,541,0
-56,1264,4626,82,156,0
1994,1161,-1504,-542,-1278,0
-1944,812,-51,369,1662,0
251,326,968,3609,-612,0
45,-962,2726,-1489,-1159,0
2521,636,791,-938,499,0
2863,-119,1269,-892,2142,0
-2989,376,-568,-228,2835,0
-1263,-1553,551,-213,112,0
841,494,4964,-589,383,0
727,-74,214,3261,-1153,0
-1274,-3201,-2132,-1867,-1274,0
1603,2223,1462,3959,-466,0
2263,-1739,6,46,-1286,0
-2135,-3363,74,543,998,0
-1667,2156,-1337,-199,8,0
-78,-68,-465,-1726,1132,0
1838,-2179,-4096,499,1657,0
284,268,307,-1972,562,0
757,1081,-2114,868,-1896,0
2325,963,-71,-338,808,0
1595,-75,-6495,2269,-5579,0
332,-3182,925,6282,-1352,0
2158,35,-3915,4707,-1736,0
2607,217,-1519,-344,-227,0
-1084,241,816,-92,45,0
722,-94,-126,2178,-2818,0
-2097,88,-1905,-1425,376,0
-1154,-3431,385,131,-137,0
3008,-2864,-811,1395,2227,0
2137,79,-1052,-302,894,0
-331,825,-4317,-363,876,0
-1179,-5954,-355,-2763,1278,0
-377,-198,-2314,-3994,3129,0
-612,-1565,2092,-569,2181,0
139,1231,-2422,-939,-2469,0
-2937,17,-766,-819,2223,0
-748,2045,-306,-713,-311,0
154,1195,1209,26,-1217,0
2504,2873,-3303,58,2803,0
-665,-3457,8,-2332,-461,0
-2969,-281,328,-2681,-326,0
-1813,3518,1871,-404,-396,0
1066,-3067,-2424,-1312,-3455,0
-2559,2101,-43,199,2381,0
-1003,-65,408,248,-486,0
-1088,1637,2396,-3445,289,0
-2256,-1585,-2071,-216,5358,0
2142,-3201,5346,1227,-2341,0
2703,-2019,-776,-1152,-546,0
619,-3059,3059,-2546,-1228,0
-2966,484,1732,3537,91,0
1866,-352,216,-4,3558,0
-2252,-1118,-2111,612,2026,0
-968,-1318,425,-995,-324,0
7,-116,1831,1304,612,0
-523,-1585,637,-3394,1222,0
1352,-1238,-487,-4486,84,0
218,136,-169,718,2536,0
1756,3805,96,-58,2,0
3258,-1582,-2431,-2996,189,0
3183,-1122,1977,-537,-444,0
4372,-1392,-967,3258,-315,0
-457,1322,-1385,2825,488,0
-2256,-801,604,-1533,5,0
-424,3838,586,2695,63,0
-648,-298,1512,-168,-1531,0
-1263,1577,342,117,-1389,0
-56,-99,-2306,-3198,-1277,0
1848,-318,1109,-532,3892,0
2464,-1345,-7621,-836,2399,0
-1788,2421,-421,1608,-974,0
368,-291,1577,-854,-2562,0
236,5662,-1842,-825,447,0
-4315,-389,-343,1865,39,0
-2104,-2384,2166,-1862,2949,0
112,1697,-1323,1708,1138,0
369,-3409,137,-323,43,0
874,-893,3678,1109,441,0
-1182,1432,2526,995,-4149,0
-2581,-642,2681,-1642,-1768,0
1711,354,-4178,-556,-1189,0
132,-224,-122,266,-95,0
207,-1207,-3117,501,489,0
-1216,1732,1375,-1675,2045,0
-2289,366,-1628,447,-2466,0
-31,1911,73,-3103,1375,0
-1954,-568,-3106,-408,214,0
-144,-14,2022,-1299,-6203,0
1941,727,219,-1236,-37,0
1148,-263,3755,1611,162,0
318,1862,-1041,215,3905,0
-533,19,-1138,-172,548,0
-1617,-1819,2959,98,-5276,0
-2969,5123,287,78,-726,0
3579,-1799,-305,-884,-3148,0
-239,68,434,-1348,909,0
968,634,-1847,785,-1031,0
2998,3112,-19,1393,15,0
814,4669,2353,974,-391,0
-3428,-554,-1105,-1241,-888,0
4189,-34,-2253,-1422,-2558,0
-808,-275,521,282,1472,0
472,321,-2216,-3998,36,0
-637,-1612,-2873,-3577,4793,0
-732,817,355,3412,159,0
552,1844,754,102,-2293,0
1624,-147,-608,1099,595,0
1839,-4656,-256,194,352,0
429,2325,2968,492,-915,0
-3023,1072,-1161,972,774,0
171,-1773,2127,-518,-1158,0
-1614,229,-3352,2588,-207,0
-2773,175,-1358,-2235,22,0
-489,1125,61,-1535,234,0
-1091,-6221,1455,-122,3703,0
-256,-206,1219,-542,-1298,0
849,-2642,-212,1633,-3028,0
-878,-2829,2883,-582,-335,0
-1447,-1463,-2974,-634,-1109,0
-2223,-106,1546,-747,1873,0
1087,-1972,1785,183,26,0
-58,-261,-2442,2158,-705,0
-773,2884,-2552,-475,-126,0
1707,936,1655,-1293,1053,0
2256,-2199,-1471,38,-346,0
-991,297,2586,-356,1567,0
362,-658,574,-152,-2744,0
214,-2592,2757,715,51,0
-416,1082,1902,869,2464,0
163,1596,137,-316,-1125,0
-1296,-2453,-158,1814,-4781,0
237,1234,-3032,1382,23,0
-92,1099,1883,1997,924,0
128,19,246,-3463,32,0
-218,871,-507,4116,1093,0
-74,-2523,-758,2125,424,0
812,-1762,1029,-2304,-3393,0
-4059,977,28,1997,-205,0
-343,-2517,485,118,797,0
-1756,-2,1252,957,-1839,0
-2108,-102,222,-2089,437,0
-1285,-3609,-1755,-4503,-762,0
483,99,595,1151,-69,0
-432,2699,-1768,2878,446,0
-366,-661,-216,-402,-494,0
-833,1709,1035,-97,-374,0
-98,-1115,464,1728,-2365,0
-192,-406,-504,88,3963,0
191,387,1936,-3365,-3178,0
-1146,-775,-3771,2392,-3431,0
-275,1132,252,428,3461,0
-2066,1245,3278,1649,302,0
2869,-754,-679,-1531,121,0
2949,-808,-5033,-1706,661,0
2427,68,1067,717,-1848,0
1908,-1892,-1978,903,-531,0
88,2184,-3473,-1868,992,0
-2838,1307,403,709,594,0
-1381,108,2481,793,154,0
464,-1182,-2308,-163,2226,0
-2506,-304,-742,1804,334,0
733,501,2442,3854,-717,0
-159,-736,1669,1598,1852,0
-3766,1421,5,-218,728,0
-2004,-1839,81,1647,-916,0
1626,721,648,-1288,-1654,0
-328,16,2718,-504,104,0
-494,292,1202,-2659,1752,0
2176,1568,787,-701,-316,0
-1053,-2431,2001,-2383,-234,0
-4148,208,-212,-2001,444,0
257,951,-41,-5289,-1437,0
3626,1663,-1175,3199,-1393,0
-446,1467,-1382,617,-282,0
1167,-632,1462,4152,-2754,0
186,299,-1168,-18,1125,0
-233,132,-1183,-631,-1249,0
2309,1712,-1257,129,-1468,0
-1094,-948,5127,4844,-2942,0
31,-1002,1409,516,3182,0
761,-273,105,-3959,1626,0
35,942,-704,-42,-581,0
361,-2564,-531,-2505,322,0
102,1124,2087,-3559,-3069,0
-3241,1856,68,2065,-203,0
-394,-282,-5,-1853,-857,0
-3397,-3923,46,837,-2156,0
-1826,-2967,4973,4176,4598,0
-1453,-3659,-195,-2238,238,0
-32,-2216,-13,-1626,8,0
-1083,-392,-1224,-92,-195,0
-3099,-384,995,1949,-1842,0
2127,-588,-1522,-99,-876,0
82,-1647,1227,302,-2071,0
1329,2031,-305,1668,24,0
-113,2805,1249,-57,728,0
556,-6,-2186,661,-4211,0
-1142,-793,223,2857,-2609,0
106,-199,2434,278,-59,0
-2695,2217,2642,43,748,0
398,-875,-1274,-1627,1574,0
-3213,1652,1601,-243,3281,0
2745,414,-1518,3308,-1377,0
64,-1599,161,1541,-42,0
-1839,363,1746,3603,-4044,0
1185,576,-2368,2482,1945,0
611,-813,468,1466,-1275,0
-659,2353,2298,-2191,2298,0
-2356,-1462,943,-1447,31,0
-494,-4406,1309,-5,-65,0
465,3948,3821,-9,-1034,0
1857,-1189,912,667,1798,0
747,-987,367,-1225,-2187,0
-2871,2796,-1688,255,1718,0
4154,-118,-3092,25,2,0
361,-2107,-924,-1138,-787,0
1696,5486,-53,369,-2439,0
-2921,-197,-3097,-882,-1657,0
-4362,151,-755,-55,1682,0
-385,-869,-1001,2702,226,0
-1794,-436,-2744,-2121,815,0
887,1779,238,-72,19,0
455,-2786,5652,-2128,-1097,0
107,-2232,1182,-99,-2266,0
2118,1,111,829,685,0
-1686,1953,2015,-1937,-219,0
31,224,808,-4,1683,0
-125,-589,-666,192,916,0
913,-1895,-3158,-596,-871,0
584,-396,686,2494,1869,0
-1293,1604,257,488,-1582,0
105,1779,-2342,-2088,-3818,0
2225,2381,286,15,1138,0
-1692,162,1899,1776,1889,0
-1815,1539,-1676,936,-905,0
-655,-5649,3636,106,-1484,0
-467,382,1032,1247,-2202,0
708,-83,-696,99,-1215,0
1104,522,3698,-2228,684,0
-1214,-1255,-2674,-1833,3278,0
2904,2265,-1461,-244,1158,0
3307,-322,-908,-3306,-1735,0
-445,-1362,1479,2424,382,0
-2712,-1194,1391,1905,1459,0
-1811,208,845,134,5442,0
-241,269,2671,-216,-2342,0
1142,3412,8,1123,1123,0
-13,-1723,-761,-4694,2773,0
209,1438,1478,-2621,-943,0
1073,2571,-1939,1461,1565,0
-2468,1165,1186,679,879,0
1995,-36,909,-82,166,0
2541,-961,572,-4185,1577,0
229,-3953,-673,-207,466,0
-3208,-2304,-1305,-865,-1249,0
-1171,1384,-1195,268,912,0
-759,1569,1742,-2098,572,0
-662,199,-109,1584,1902,0
-1137,-1242,-2338,-823,-667,0
-1272,-1735,-788,-624,1461,0
724,65,294,-775,-1164,0
492,2428,758,-2366,63,0
-2665,3721,116,1603,-995,0
769,-201,1144,7,412,0
-288,2705,-1348,1078,-263,0
-143,2312,3353,1932,-13,0
-1901,2668,2024,-1575,4856,0
-2278,775,4691,-33,-323,0
2378,2267,471,316,36,0
1703,2529,3357,-184,2613,0
2786,-466,1599,-122,1863,0
-3609,157,-1588,1258,3973,0
3913,213,2072,1341,1032,0
-3946,-1226,-105,139,-1417,0
1136,1352,-466,-1693,-385,0
1826,1559,-1086,-835,-2137,0
-656,672,2025,1305,126,0
844,962,1108,745,78,0
-858,665,42,-77,2007,0
4573,-1102,-585,-2732,243,0
2,2966,-1515,-2656,-2584,0
-643,429,-3192,-1966,2916,0
-381,-232,2502,-5278,-1935,0
-4079,186,2692,1569,1212,0
-904,1668,519,1984,-2932,0
1037,1238,-418,-957,-2647,0
-1443,-2477,2133,566,-904,0
-1337,33,774,-6,-1092,0
-2308,687,-628,-5,527,0
2741,1777,185,2493,2616,0
-1796,219,742,-2185,-2973,0
4384,975,802,1063,2135,0
-298,2248,-25,165,-2277,0
-596,3419,1103,-975,1139,0
-947,967,-1911,-3122,1507,0
1663,-126,-4201,3073,1,0
1933,-2364,-339,2479,-68,0
-552,925,969,-26,-2207,0
-75,1054,117,147,3042,0
-2463,-6,-414,-8,-3103,0
611,2296,1729,-3206,124,0
-3357,-1803,674,-1497,3248,0
-3627,-17,-1288,-1071,-848,0
-1089,-1483,513,-1104,-3157,0
1195,-521,3372,395,1315,0
-1483,136,-2316,-2884,-1856,0
2234,-2764,-1389,877,-561,0
-1011,88,-329,538,666,0
486,-224,1918,-181,-2612,0
-1204,-3237,2091,2661,18,0
1805,3841,-1511,-276,-95,0
-245,474,-3838,2179,828,0
357,-61,2573,1293,-116,0
-146,272,-93,-1417,166,0
645,201,678,-1505,1553,0
526,-2747,-557,-173,-1751,0
2714,-2284,-2618,2142,-1712,0
61,-2051,-1796,-1898,-169,0
-3502,-1238,-467,954,1317,0
96,-304,-326,1108,256,0
2646,1606,-331,-1402,939,0
19,-3724,-1169,-163,-3281,0
1791,-1588,1131,329,-2264,0
-3628,-2969,-426,178,-2006,0
728,464,-1299,1464,-2568,0
-569,-257,-504,1,-1036,0
333,486,143,-4215,2593,0
1609,-71,-217,884,3734,0
581,-2663,-1353,-683,-2011,0
2102,482,-1282,386,94,0
-1206,928,5575,-134,-3066,0
-2014,24,6638,462,881,0
-2393,-4072,-151,-2917,512,0
139,-1782,436,452,-2251,0
1202,-1876,939,2009,864,0
-12,363,-4533,398,-41,0
2492,-1874,-256,-752,3397,0
-4324,-1106,672,-638,-53,0
-1094,-1313,1043,251,3,0
-176,3121,-766,-1607,-442,0
3093,664,-36,1748,2476,0
-332,1247,-1114,-16,-13,0
-2042,-2993,1136,3337,1018,0
2003,-1816,801,5537,-949,0
4302,-3646,-1426,96,2152,0
1315,-422,-113,-442,-23,0
2411,-878,-264,683,-1015,0
-72,1349,-681,-1445,-5,0
-1614,2258,-185,2069,-1224,0
-3585,-871,-549,1842,2084,0
-1251,2316,13,399,956,0
-2721,1386,1243,-1256,-2215,0
-1294,-379,312,-1346,-2184,0
164,1411,-64,-602,-1545,0
3588,707,11,1298,2847,0
-528,-3268,4962,195,-6,0
687,-7,-934,-786,-34,0
-2472,-1466,-1037,2175,-1482,0
3512,1289,16,1074,-1576,0
-2437,122,-6024,748,448,0
1695,15,3035,1068,5,0
743,3408,-3,-1961,1999,0
-387,-998,-408,1954,83,0
-323,555,-379,2975,-65,0
2146,-1036,-151,2883,-189,0
139,-1546,1382,-2475,-2989,0
601,-1658,1192,-1843,1734,0
227,-466,416,626,-548,0
-1768,1776,-904,-2686,933,0
-554,-421,703,1203,-2636,0
-2408,-169,-1698,-1363,5874,0
843,3126,-1364,-1851,-2564,0
-1119,-428,-356,-77,-504,0
-2457,-183,897,-555,-232,0
3427,-1188,2,1948,-1888,0
-2513,-32,2059,762,1357,0
-198,-2593,162,2961,1842,0
-2709,-1844,-966,-1821,-391,0
-971,-2235,1142,-236,2983,0
-673,488,-183,-1748,2022,0
1389,-467,-338,871,-1644,0
2338,-0,557,-3665,3931,0
272,-721,2218,356,335,0
3543,-485,408,-2986,-969,0
-3365,3315,2322,-29,-477,0
-578,-786,-1736,453,1805,0
2833,2008,-164,-26,92,0
1484,415,-2804,1842,238,0
587,1779,-526,-986,2693,0
-276,4538,354,-2396,-567,0
1319,-1728,-3923,-74,1064,0
-421,3075,-3671,1686,-688,0
204,-3304,-328,1159,1822,0
-96,301,-1476,146,-1861,0
1834,2774,1696,-32,-1282,0
-858,38,-263,1125,217,0
-197,486,1101,-2745,248,0
1587,116,391,-1243,-3435,0
