@relation ring

@attribute A1 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute Class {0,1}

@data
-1027,2684,-1392,1486,-446,0
-44,-1421,-1071,-2009,185,0
3418,-746,-1787,1162,-977,0
309,-301,6,106,3429,0
717,-1069,-365,152,-4845,0
3781,-1176,1917,-1095,-2394,0
-1584,1347,-2175,1898,-512,0
-114,4482,-889,-2203,908,0
-2572,1842,-221,171,-614,0
-92,1184,-4262,-403,-402,0
876,3687,155,201,616,0
-23,237,231,-2619,-2672,0
-644,2003,-936,3214,-53,0
-3658,1516,-376,228,309,0
282,1199,-17,752,-1026,0
-1383,-74,-847,1298,-1111,0
-2519,-38,-1493,174,891,0
-52,171,-2746,6292,-1096,0
721,717,-396,-2465,294,0
429,541,5,12,-158,0
3442,-2442,206,5,316,0
-1756,-645,-1749,3863,-1136,0
-669,-1934,125,-17,227,0
2882,-418,879,271,2141,0
-744,899,156,2062,2342,0
678,228,-95,-138,236,0
454,1911,2343,1861,1383,0
-1251,-1049,1058,393,1213,0
682,-476,1536,-1194,3535,0
-321,-2212,308,-1912,-3959,0
176,8,-514,1971,1475,0
74,-3821,-1002,-2674,-1102,0
3,-1203,-1637,-328,-2831,0
-117,-1089,265,-374,-629,0
645,-171,1714,-929,-127,0
-3733,-103,3,879,-2167,0
-2637,68,-39,65,69,0
-1582,638,1498,-115,-454,0
-107,-498,9,278,456,0
-578,-2375,-4657,-33,-3263,0
532,166,-3082,-306,2081,0
-2223,-502,1715,-522,-1609,0
-818,-3418,3439,-894,-3129,0
2427,-1029,-2451,1054,-3473,0
1663,29,-1868,3359,-1058,0
256,2128,-313,2383,-1586,0
3255,1316,2781,83,1021,0
76,-42,-1493,8,-171,0
376,-3805,725,1028,-9,0
-1935,-1925,1822,3207,1159,0
2732,-2806,575,954,3298,0
2793,-312,-1435,1746,-1071,0
-57,1947,-2143,-563,-1997,0
1392,-686,114,-617,-382,0
-325,1245,-72,-48,-92,0
-1749,1541,-32,-1103,19,0
-2838,-709,-1989,-1351,-123,0
97,1978,-624,-499,119,0
978,128,1632,606,1083,0
3183,84,908,341,-1101,0
-3108,3925,2395,-3684,1141,0
-1216,-384,4966,2887,-1937,0
-63,-321,-64,209,-486,0
1572,-5343,576,1534,1037,0
-113,-1908,-2802,-1337,1033,0
-197,1535,1232,188,-344,0
305,3629,3166,-121,2477,0
-47,-1322,209,-16,223,0
-2852,-602,-2575,166,-105,0
-147,-2636,-1451,1319,-1293,0
-176,-3918,4551,-857,2404,0
-1375,-739,2144,1656,-1414,0
35,-25,-2444,-516,-5148,0
-179,-3014,1305,3506,3392,0
-43,327,-285,-36,-1906,0
-1581,-2638,1428,271,2388,0
-965,75,3481,-145,-2801,0
4598,838,2959,-615,-49,0
4476,-204,-115,2308,-561,0
-3428,-994,1221,-1088,-1754,0
-1043,-1482,-3652,132,2102,0
-109,-145,1245,-55,3776,0
319,-773,-1152,-3341,1011,0
-3946,-656,-74,-773,-1508,0
-416,-1862,937,-317,-918,0
2659,-156,-1629,3872,-559,0
-1329,-3491,464,-2473,56,0
-463,597,-1184,-389,-2658,0
2072,-435,-604,-256,-3479,0
527,905,3821,1795,2371,0
2545,742,1461,-2438,356,0
164,148,-2022,1942,-1716,0
3047,-5628,-197,-1988,3069,0
3389,-103,167,45,2853,0
1446,-178,-156,-705,-171,0
3028,319,404,1429,-4011,0
-421,17,-1087,973,-232,0
-1648,-2887,1812,-1929,-286,0
3988,3908,1693,1592,-132,0
-1636,1531,-896,1212,-888,0
83,2126,1981,-5906,82,0
-96,1659,1437,2039,405,0
313,54,378,-814,-212,0
983,392,26,846,-2016,0
-1118,121,2834,1348,229,0
462,-823,-1999,2365,1364,0
489,1051,124,2227,1448,0
-1668,789,2764,3536,1266,0
-1484,-3598,-3288,-3078,2213,0
697,3389,-892,-482,-331,0
-3208,188,-3536,-43,-1247,0
-4348,1301,-1022,154,265,0
-113,-4014,1549,-688,-3222,0
2039,-2986,-1281,857,1692,0
517,-2263,-1407,397,706,0
-424,6364,-363,2209,-2802,0
-241,2205,-336,-551,-276,0
3249,979,-2035,-956,2975,0
-856,-2333,1529,-2387,3669,0
407,74,378,1067,-3874,0
-981,-2843,-816,-69,2438,0
-233,-4046,1466,-2012,623,0
-202,-492,2291,-379,-161,0
1461,126,118,709,-1771,0
3881,299,-1601,3633,84,0
-4241,-27,32,898,-253,0
69,-569,1487,1348,-3136,0
-981,-71,-1202,-2376,-1088,0
-1641,225,-4189,626,26,0
2136,463,-1272,1052,862,0
286,-1764,-1095,42,-2603,0
-2122,209,2175,-1277,1,0
-314,-887,1972,-268,5992,0
724,481,323,-3,-4458,0
1417,-461,759,2699,-1312,0
-487,1715,-598,-3144,226,0
-796,2691,201,-574,-635,0
212,136,591,-1434,-413,0
-5776,-895,-3044,-371,1038,0
868,1249,-945,3415,-67,0
-904,793,2053,-1251,192,0
