@relation texture

@attribute A5 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.223,-0.187,-0.413,-0.374,-0.449,-0.551,-0.791,-0.54,-0.476,-0.783,-0.475,-0.338,-0.4,2
-0.513,-0.528,-0.883,-0.582,-0.627,-0.783,-0.915,-0.675,-0.61,-0.906,-0.668,-0.64,-0.761,2
-0.523,-0.559,-0.883,-0.721,-0.786,-0.951,-1.08,-0.795,-0.75,-1.094,-0.644,-0.576,-0.656,2
-0.161,-0.106,-0.415,-0.311,-0.375,-0.553,-0.601,-0.384,-0.417,-0.763,-0.296,-0.489,-0.64,2
-0.531,-0.554,-0.891,-0.66,-0.689,-0.844,-0.903,-0.681,-0.599,-0.951,-0.675,-0.6,-0.601,2
-0.364,-0.371,-0.675,-0.62,-0.668,-0.785,-0.913,-0.669,-0.571,-0.883,-0.603,-0.5,-0.443,2
-0.464,-0.498,-0.732,-0.583,-0.615,-0.727,-0.948,-0.768,-0.689,-0.903,-0.737,-0.537,-0.667,2
-0.596,-0.635,-0.969,-0.72,-0.757,-0.943,-1.065,-0.801,-0.74,-1.061,-0.738,-0.641,-0.737,2
-0.49,-0.53,-0.865,-0.641,-0.75,-0.948,-0.899,-0.687,-0.658,-0.983,-0.672,-0.574,-0.569,2
-0.37,-0.397,-0.673,-0.536,-0.57,-0.657,-0.964,-0.729,-0.668,-0.912,-0.652,-0.577,-0.574,2
-0.461,-0.493,-0.825,-0.634,-0.671,-0.79,-1.029,-0.836,-0.765,-1.023,-0.776,-0.583,-0.722,2
-0.326,-0.282,-0.559,-0.451,-0.49,-0.636,-0.749,-0.593,-0.593,-0.865,-0.508,-0.592,-0.749,2
-0.244,-0.25,-0.551,-0.322,-0.356,-0.298,-0.844,-0.655,-0.566,-0.833,-0.693,-0.492,-0.541,2
-0.363,-0.342,-0.578,-0.392,-0.432,-0.514,-0.897,-0.659,-0.604,-0.835,-0.657,-0.603,-0.684,2
-0.338,-0.372,-0.655,-0.496,-0.571,-0.572,-0.915,-0.702,-0.654,-0.871,-0.633,-0.62,-0.672,2
-0.763,-0.787,-1.04,-0.768,-0.786,-0.949,-1.041,-0.863,-0.771,-1.051,-0.921,-0.719,-0.868,2
-0.52,-0.569,-0.962,-0.692,-0.731,-0.925,-1.128,-0.822,-0.777,-1.135,-0.671,-0.595,-0.605,2
-0.622,-0.593,-0.867,-0.626,-0.617,-0.759,-0.988,-0.775,-0.701,-0.948,-0.763,-0.609,-0.752,2
-0.348,-0.312,-0.575,-0.491,-0.532,-0.59,-0.868,-0.62,-0.553,-0.848,-0.577,-0.426,-0.448,2
-0.23,-0.208,-0.502,-0.323,-0.345,-0.344,-0.909,-0.703,-0.614,-0.881,-0.642,-0.475,-0.596,2
-0.475,-0.478,-0.8,-0.578,-0.645,-0.794,-0.91,-0.689,-0.631,-0.892,-0.655,-0.559,-0.684,2
-0.426,-0.447,-0.716,-0.682,-0.704,-0.837,-1.035,-0.814,-0.717,-0.992,-0.668,-0.491,-0.542,2
-0.668,-0.684,-0.936,-0.738,-0.771,-0.95,-1.068,-0.893,-0.84,-1.046,-0.828,-0.641,-0.79,2
-0.627,-0.636,-0.91,-0.707,-0.748,-0.937,-0.986,-0.747,-0.712,-1.002,-0.723,-0.612,-0.726,2
-0.57,-0.56,-0.892,-0.667,-0.714,-0.896,-1.057,-0.802,-0.755,-1.029,-0.737,-0.711,-0.853,2
-0.473,-0.467,-0.673,-0.626,-0.663,-0.794,-0.92,-0.733,-0.676,-0.961,-0.674,-0.461,-0.572,2
-0.506,-0.513,-0.836,-0.584,-0.612,-0.727,-0.886,-0.685,-0.575,-0.93,-0.676,-0.555,-0.622,2
-0.436,-0.429,-0.793,-0.544,-0.609,-0.657,-1.041,-0.781,-0.69,-0.967,-0.689,-0.613,-0.682,2
