@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A26 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A37 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.211,-0.782,-0.458,-0.839,-0.589,-0.637,-0.656,-0.543,-0.742,-1.007,-0.7,-0.843,-0.555,2
-1.184,-0.701,-0.461,-0.732,-0.576,-0.615,-0.651,-0.515,-0.683,-0.866,-0.702,-0.844,-0.622,2
-1.282,-0.633,-0.33,-0.691,-0.552,-0.635,-0.574,-0.527,-0.787,-0.962,-0.751,-0.844,-0.55,2
-1.086,-0.575,-0.311,-0.592,-0.46,-0.511,-0.521,-0.516,-0.669,-0.821,-0.653,-0.774,-0.618,2
-1.014,-0.774,-0.478,-0.787,-0.569,-0.637,-0.653,-0.578,-0.705,-0.932,-0.668,-0.812,-0.675,2
-0.999,-0.494,-0.187,-0.497,-0.435,-0.518,-0.496,-0.467,-0.635,-0.849,-0.578,-0.629,-0.45,2
-1.157,-0.815,-0.578,-0.959,-0.641,-0.674,-0.692,-0.476,-0.66,-0.977,-0.77,-0.903,-0.609,2
-1.212,-0.86,-0.548,-0.837,-0.676,-0.704,-0.704,-0.478,-0.75,-0.997,-0.741,-0.866,-0.646,2
-1.107,-0.875,-0.591,-0.868,-0.681,-0.751,-0.755,-0.524,-0.725,-1.012,-0.749,-0.877,-0.743,2
-1.148,-0.99,-0.6,-0.984,-0.682,-0.747,-0.749,-0.727,-0.843,-1.07,-0.81,-0.966,-0.867,2
-0.843,-0.529,-0.274,-0.469,-0.355,-0.425,-0.416,-0.477,-0.604,-0.772,-0.517,-0.737,-0.609,2
-1.087,-0.655,-0.453,-0.68,-0.523,-0.566,-0.604,-0.591,-0.735,-0.881,-0.708,-0.901,-0.661,2
-1.086,-0.822,-0.624,-0.866,-0.741,-0.805,-0.838,-0.623,-0.767,-1.019,-0.749,-0.857,-0.727,2
-1.238,-0.809,-0.523,-0.846,-0.648,-0.677,-0.729,-0.411,-0.698,-0.902,-0.754,-0.835,-0.598,2
-1.239,-0.711,-0.456,-0.734,-0.571,-0.598,-0.618,-0.505,-0.737,-0.91,-0.812,-0.884,-0.644,2
-1.119,-0.732,-0.437,-0.75,-0.545,-0.571,-0.601,-0.541,-0.735,-0.919,-0.694,-0.841,-0.654,2
-1.183,-0.687,-0.396,-0.69,-0.615,-0.67,-0.673,-0.471,-0.68,-0.876,-0.667,-0.788,-0.464,2
-1.414,-1.018,-0.78,-1.05,-0.851,-0.852,-0.906,-0.663,-0.91,-1.095,-0.953,-1.04,-0.813,2
-1.065,-0.911,-0.587,-0.97,-0.709,-0.761,-0.806,-0.659,-0.763,-0.995,-0.676,-0.794,-0.764,2
-1.173,-0.782,-0.387,-0.783,-0.494,-0.544,-0.532,-0.422,-0.679,-0.898,-0.699,-0.852,-0.584,2
-1.011,-0.837,-0.424,-0.934,-0.552,-0.633,-0.659,-0.586,-0.709,-0.926,-0.61,-0.765,-0.706,2
-1.192,-0.815,-0.506,-0.836,-0.584,-0.612,-0.629,-0.408,-0.685,-0.93,-0.715,-0.856,-0.622,2
-1.195,-0.93,-0.664,-0.926,-0.829,-0.881,-0.912,-0.753,-0.863,-1.025,-0.821,-0.913,-0.772,2
-1.066,-0.817,-0.537,-0.874,-0.754,-0.815,-0.842,-0.627,-0.762,-1.044,-0.611,-0.781,-0.584,2
-1.186,-0.689,-0.413,-0.779,-0.602,-0.674,-0.68,-0.55,-0.726,-0.942,-0.707,-0.809,-0.564,2
-1.281,-0.861,-0.647,-0.981,-0.642,-0.669,-0.688,-0.545,-0.751,-1.026,-0.88,-1.002,-0.752,2
-1.235,-0.965,-0.666,-0.978,-0.704,-0.711,-0.757,-0.559,-0.783,-1.025,-0.809,-0.923,-0.753,2
-1.357,-0.953,-0.684,-0.985,-0.729,-0.744,-0.745,-0.525,-0.816,-1.018,-0.9,-0.99,-0.784,2
-1.169,-0.892,-0.622,-0.867,-0.626,-0.617,-0.664,-0.592,-0.775,-0.948,-0.825,-0.93,-0.752,2
-1.124,-0.853,-0.487,-0.812,-0.631,-0.68,-0.696,-0.648,-0.768,-1.036,-0.697,-0.851,-0.617,2
-1.279,-0.974,-0.709,-1.008,-0.703,-0.725,-0.757,-0.52,-0.789,-1.043,-0.853,-0.953,-0.763,2
-1.059,-0.779,-0.475,-0.8,-0.578,-0.645,-0.655,-0.532,-0.689,-0.892,-0.69,-0.825,-0.684,2
-1.185,-0.864,-0.576,-0.946,-0.669,-0.736,-0.739,-0.715,-0.866,-1.114,-0.834,-0.948,-0.843,2
-1.293,-0.902,-0.663,-1.008,-0.747,-0.788,-0.828,-0.708,-0.867,-1.102,-0.911,-0.973,-0.782,2
-1.182,-0.656,-0.282,-0.711,-0.464,-0.571,-0.507,-0.426,-0.654,-0.95,-0.619,-0.752,-0.447,2
-1.331,-0.761,-0.498,-0.779,-0.652,-0.662,-0.686,-0.63,-0.825,-1.02,-0.861,-0.952,-0.648,2
-0.989,-0.627,-0.39,-0.689,-0.546,-0.604,-0.642,-0.56,-0.697,-0.846,-0.601,-0.716,-0.414,2
-1.24,-0.925,-0.694,-0.979,-0.73,-0.754,-0.783,-0.645,-0.846,-1.014,-0.88,-0.976,-0.843,2
-1.239,-0.888,-0.575,-0.96,-0.666,-0.748,-0.738,-0.725,-0.9,-1.132,-0.849,-0.952,-0.843,2
-1.052,-0.742,-0.357,-0.691,-0.402,-0.473,-0.453,-0.486,-0.677,-0.855,-0.655,-0.79,-0.65,2
-1.117,-0.784,-0.562,-0.926,-0.604,-0.666,-0.684,-0.553,-0.697,-0.998,-0.8,-0.914,-0.618,2
-1.224,-0.879,-0.602,-0.91,-0.606,-0.622,-0.633,-0.457,-0.722,-1.001,-0.818,-0.936,-0.732,2
-0.848,-0.674,-0.534,-0.693,-0.679,-0.772,-0.785,-0.658,-0.719,-0.97,-0.621,-0.834,-0.741,2
-0.996,-0.562,-0.355,-0.566,-0.391,-0.412,-0.455,-0.546,-0.684,-0.853,-0.659,-0.85,-0.662,2
-1.036,-0.585,-0.274,-0.709,-0.455,-0.548,-0.517,-0.498,-0.664,-0.905,-0.626,-0.778,-0.587,2
-1.287,-0.927,-0.626,-0.971,-0.721,-0.809,-0.79,-0.786,-0.947,-1.158,-0.919,-1.017,-0.87,2
-0.611,-0.494,-0.125,-0.347,-0.349,-0.414,-0.395,-0.404,-0.48,-0.822,-0.32,-0.575,-0.703,2
-1.173,-0.876,-0.602,-0.948,-0.742,-0.781,-0.812,-0.607,-0.831,-1.097,-0.787,-0.903,-0.707,2
-1.078,-0.742,-0.431,-0.723,-0.607,-0.661,-0.687,-0.639,-0.755,-0.968,-0.687,-0.841,-0.613,2
-1.226,-0.712,-0.443,-0.809,-0.601,-0.639,-0.654,-0.509,-0.749,-0.993,-0.736,-0.841,-0.627,2
-1.033,-0.768,-0.425,-0.83,-0.572,-0.644,-0.643,-0.379,-0.594,-0.863,-0.588,-0.697,-0.467,2
-1.257,-0.508,-0.312,-0.495,-0.599,-0.617,-0.652,-0.494,-0.708,-0.902,-0.681,-0.764,-0.387,2
-0.855,-0.55,-0.273,-0.534,-0.359,-0.422,-0.418,-0.47,-0.608,-0.781,-0.493,-0.708,-0.645,2
-0.596,-0.573,-0.245,-0.511,-0.37,-0.452,-0.458,-0.349,-0.425,-0.79,-0.303,-0.526,-0.678,2
