@relation texture

@attribute A5 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.326,-0.506,-0.357,-0.586,-0.56,-0.398,-0.48,-0.589,-0.776,-0.481,-0.81,-0.476,-0.436,2
-0.304,-0.638,-0.384,-0.528,-0.828,-0.599,-0.692,-0.747,-0.936,-0.704,-0.909,-0.392,-0.405,2
-0.461,-0.686,-0.534,-0.762,-0.737,-0.547,-0.643,-0.739,-0.899,-0.685,-0.908,-0.612,-0.607,2
-0.489,-0.753,-0.568,-0.765,-0.818,-0.608,-0.709,-0.786,-0.987,-0.689,-0.969,-0.544,-0.53,2
-0.566,-0.784,-0.634,-0.849,-0.764,-0.665,-0.751,-0.905,-0.991,-0.693,-0.998,-0.56,-0.621,2
-0.161,-0.186,-0.161,-0.415,-0.325,-0.311,-0.39,-0.553,-0.601,-0.384,-0.763,-0.489,-0.423,2
-0.23,-0.503,-0.313,-0.502,-0.585,-0.323,-0.415,-0.344,-0.909,-0.703,-0.881,-0.475,-0.563,2
-0.559,-0.64,-0.561,-0.722,-0.678,-0.686,-0.766,-0.912,-0.953,-0.707,-0.942,-0.559,-0.674,2
-0.436,-0.611,-0.471,-0.815,-0.688,-0.463,-0.574,-0.656,-0.953,-0.649,-0.894,-0.557,-0.53,2
-0.669,-0.898,-0.736,-0.936,-0.904,-0.743,-0.839,-0.946,-1.058,-0.845,-1.084,-0.623,-0.734,2
-0.284,-0.564,-0.356,-0.558,-0.746,-0.576,-0.67,-0.742,-0.841,-0.624,-0.848,-0.462,-0.368,2
-0.429,-0.679,-0.509,-0.805,-0.783,-0.595,-0.693,-0.733,-0.977,-0.786,-1.012,-0.552,-0.579,2
-0.312,-0.664,-0.382,-0.495,-0.857,-0.599,-0.697,-0.754,-0.899,-0.708,-0.902,-0.425,-0.427,2
-0.441,-0.78,-0.524,-0.67,-0.881,-0.63,-0.741,-0.808,-1.002,-0.825,-0.976,-0.574,-0.643,2
-0.41,-0.699,-0.497,-0.732,-0.727,-0.519,-0.615,-0.663,-0.907,-0.659,-0.857,-0.535,-0.553,2
