@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2-4,9,11,16,18,20,23,26,32-33,36,39,41'

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.765,-0.79,-0.68,-0.625,-1.106,-0.811,-0.826,-0.994,-1.007,-0.601,-0.758,-0.557,-0.558,-0.623,2
-0.858,-0.896,-0.717,-0.628,-1.219,-0.748,-0.796,-0.913,-1.012,-0.618,-0.83,-0.734,-0.692,-0.701,2
-0.679,-0.787,-0.53,-0.47,-1.133,-0.611,-0.673,-0.696,-1.02,-0.521,-0.689,-0.532,-0.593,-0.572,2
-0.631,-0.794,-0.478,-0.429,-1.113,-0.609,-0.639,-0.657,-1.041,-0.58,-0.733,-0.579,-0.613,-0.597,2
-0.244,-0.531,-0.09,-0.106,-0.532,-0.375,-0.39,-0.553,-0.601,-0.297,-0.248,-0.355,-0.489,-0.478,2
-0.7,-0.731,-0.57,-0.44,-1.083,-0.546,-0.635,-0.688,-0.894,-0.445,-0.673,-0.468,-0.434,-0.462,2
-0.63,-0.697,-0.505,-0.425,-1.072,-0.573,-0.616,-0.697,-0.923,-0.501,-0.662,-0.531,-0.563,-0.555,2
-0.78,-0.781,-0.647,-0.508,-1.191,-0.606,-0.712,-0.753,-0.91,-0.521,-0.711,-0.495,-0.511,-0.494,2
-0.697,-0.846,-0.569,-0.508,-1.074,-0.727,-0.787,-0.917,-1.013,-0.574,-0.607,-0.523,-0.569,-0.493,2
-0.936,-0.826,-0.769,-0.567,-1.342,-0.632,-0.706,-0.732,-0.986,-0.591,-0.916,-0.691,-0.651,-0.679,2
-0.737,-0.843,-0.574,-0.512,-1.213,-0.635,-0.687,-0.745,-0.937,-0.519,-0.765,-0.566,-0.592,-0.615,2
-0.725,-0.752,-0.579,-0.471,-1.141,-0.66,-0.761,-0.784,-1.037,-0.656,-0.74,-0.478,-0.56,-0.592,2
-1.057,-1.018,-0.925,-0.795,-1.414,-0.852,-0.958,-1.032,-1.087,-0.663,-0.953,-0.753,-0.693,-0.698,2
-0.955,-0.936,-0.765,-0.624,-1.359,-0.766,-0.846,-0.915,-1.068,-0.667,-0.895,-0.702,-0.662,-0.664,2
-0.593,-0.681,-0.421,-0.365,-1.017,-0.429,-0.508,-0.506,-0.938,-0.537,-0.668,-0.515,-0.515,-0.534,2
-0.818,-0.809,-0.652,-0.557,-1.238,-0.677,-0.754,-0.846,-0.906,-0.411,-0.754,-0.542,-0.556,-0.532,2
-0.561,-0.766,-0.391,-0.421,-1.029,-0.588,-0.61,-0.646,-0.858,-0.352,-0.535,-0.377,-0.499,-0.418,2
-0.744,-0.863,-0.609,-0.538,-1.126,-0.716,-0.761,-0.876,-1.006,-0.511,-0.713,-0.541,-0.567,-0.57,2
-0.629,-0.857,-0.518,-0.511,-0.985,-0.716,-0.745,-0.93,-0.98,-0.578,-0.599,-0.548,-0.535,-0.501,2
-0.582,-0.742,-0.386,-0.324,-1.052,-0.473,-0.487,-0.515,-0.938,-0.486,-0.655,-0.525,-0.569,-0.553,2
-0.686,-0.816,-0.547,-0.551,-1.053,-0.575,-0.663,-0.761,-0.796,-0.299,-0.621,-0.355,-0.449,-0.452,2
-0.874,-0.938,-0.772,-0.708,-1.235,-0.862,-0.929,-1.06,-1.045,-0.717,-0.831,-0.737,-0.713,-0.708,2
-0.629,-0.546,-0.444,-0.29,-1.074,-0.491,-0.557,-0.611,-0.873,-0.463,-0.629,-0.383,-0.365,-0.386,2
-0.68,-0.841,-0.568,-0.569,-1.152,-0.731,-0.791,-0.925,-1.128,-0.639,-0.685,-0.538,-0.595,-0.543,2
-0.943,-0.979,-0.82,-0.755,-1.291,-0.877,-0.971,-1.077,-1.086,-0.732,-0.886,-0.763,-0.703,-0.724,2
-0.461,-0.651,-0.294,-0.275,-0.98,-0.453,-0.443,-0.523,-0.815,-0.317,-0.48,-0.324,-0.487,-0.388,2
-0.639,-0.59,-0.449,-0.323,-1.126,-0.667,-0.713,-0.784,-0.908,-0.392,-0.59,-0.297,-0.414,-0.381,2
-0.6,-0.678,-0.492,-0.39,-1.064,-0.617,-0.663,-0.745,-0.948,-0.555,-0.637,-0.508,-0.508,-0.502,2
-0.631,-0.843,-0.512,-0.481,-0.981,-0.656,-0.691,-0.844,-0.975,-0.562,-0.599,-0.538,-0.576,-0.544,2
-0.769,-0.841,-0.618,-0.514,-1.194,-0.642,-0.69,-0.735,-0.947,-0.415,-0.687,-0.507,-0.558,-0.527,2
-0.643,-0.754,-0.532,-0.426,-1.037,-0.654,-0.672,-0.814,-0.925,-0.626,-0.625,-0.552,-0.628,-0.58,2
-0.872,-0.907,-0.753,-0.66,-1.218,-0.801,-0.852,-0.991,-1.021,-0.656,-0.816,-0.683,-0.641,-0.654,2
-0.631,-0.794,-0.478,-0.429,-1.113,-0.609,-0.639,-0.657,-1.041,-0.58,-0.733,-0.579,-0.613,-0.597,2
-0.846,-0.922,-0.699,-0.636,-1.192,-0.736,-0.789,-0.908,-1.007,-0.615,-0.816,-0.718,-0.675,-0.685,2
-0.841,-0.902,-0.717,-0.636,-1.173,-0.748,-0.795,-0.937,-0.986,-0.601,-0.767,-0.648,-0.612,-0.603,2
-0.704,-0.791,-0.598,-0.49,-1.063,-0.683,-0.733,-0.85,-0.993,-0.67,-0.677,-0.585,-0.645,-0.617,2
-0.672,-0.633,-0.473,-0.376,-1.282,-0.635,-0.625,-0.644,-1.021,-0.527,-0.751,-0.521,-0.576,-0.518,2
-0.72,-0.76,-0.63,-0.596,-1.07,-0.819,-0.847,-1.022,-0.986,-0.632,-0.693,-0.507,-0.526,-0.572,2
-0.773,-0.822,-0.692,-0.649,-1.086,-0.805,-0.83,-1.007,-1.015,-0.623,-0.749,-0.588,-0.57,-0.617,2
-0.75,-0.789,-0.643,-0.605,-1.087,-0.662,-0.723,-0.788,-0.934,-0.567,-0.748,-0.526,-0.614,-0.641,2
-0.71,-0.809,-0.576,-0.489,-1.096,-0.692,-0.759,-0.875,-1.055,-0.594,-0.645,-0.543,-0.561,-0.499,2
-0.601,-0.613,-0.42,-0.331,-1.121,-0.552,-0.606,-0.645,-0.915,-0.461,-0.569,-0.405,-0.566,-0.456,2
-0.739,-0.79,-0.611,-0.481,-1.103,-0.752,-0.799,-0.918,-0.959,-0.627,-0.71,-0.615,-0.648,-0.653,2
-0.802,-0.868,-0.69,-0.617,-1.098,-0.763,-0.776,-0.959,-1.006,-0.506,-0.732,-0.64,-0.575,-0.6,2
-0.623,-0.629,-0.452,-0.312,-1.092,-0.532,-0.568,-0.59,-0.868,-0.434,-0.613,-0.335,-0.426,-0.39,2
-0.714,-0.6,-0.527,-0.326,-1.274,-0.542,-0.625,-0.668,-0.917,-0.515,-0.737,-0.453,-0.512,-0.472,2
-0.58,-0.562,-0.439,-0.345,-0.996,-0.412,-0.501,-0.506,-0.917,-0.546,-0.659,-0.474,-0.58,-0.622,2
-0.586,-0.563,-0.407,-0.326,-1.109,-0.569,-0.602,-0.675,-0.977,-0.469,-0.639,-0.501,-0.58,-0.499,2
-0.775,-0.888,-0.674,-0.593,-1.239,-0.748,-0.761,-0.902,-1.121,-0.725,-0.849,-0.776,-0.698,-0.711,2
-0.659,-0.796,-0.512,-0.41,-1.11,-0.612,-0.694,-0.74,-0.992,-0.691,-0.657,-0.575,-0.556,-0.52,2
-0.553,-0.614,-0.401,-0.362,-1.153,-0.519,-0.509,-0.491,-0.846,-0.574,-0.786,-0.739,-0.688,-0.642,3
-0.724,-0.605,-0.567,-0.454,-1.228,-0.597,-0.687,-0.712,-0.963,-0.747,-0.914,-0.769,-0.697,-0.735,3
-0.726,-0.649,-0.557,-0.43,-1.277,-0.626,-0.608,-0.676,-0.983,-0.681,-0.917,-0.727,-0.664,-0.699,3
-0.726,-0.784,-0.573,-0.535,-1.31,-0.729,-0.713,-0.814,-0.972,-0.754,-0.924,-0.848,-0.77,-0.763,3
-0.626,-0.629,-0.433,-0.346,-1.25,-0.616,-0.571,-0.603,-0.907,-0.559,-0.846,-0.69,-0.645,-0.627,3
-0.426,-0.551,-0.25,-0.268,-1.18,-0.507,-0.373,-0.345,-0.848,-0.497,-0.755,-0.69,-0.629,-0.589,3
-0.498,-0.498,-0.313,-0.22,-1.141,-0.495,-0.416,-0.5,-0.801,-0.411,-0.73,-0.626,-0.598,-0.552,3
-0.545,-0.625,-0.349,-0.302,-1.164,-0.522,-0.47,-0.497,-0.821,-0.495,-0.773,-0.687,-0.593,-0.608,3
-0.498,-0.358,-0.293,-0.217,-1.221,-0.537,-0.373,-0.389,-0.859,-0.556,-0.783,-0.493,-0.514,-0.508,3
-0.856,-0.754,-0.676,-0.537,-1.31,-0.672,-0.798,-0.828,-1.076,-0.888,-0.977,-0.782,-0.716,-0.772,3
-0.652,-0.724,-0.473,-0.431,-1.212,-0.584,-0.585,-0.661,-0.843,-0.546,-0.821,-0.723,-0.655,-0.64,3
-0.687,-0.623,-0.535,-0.444,-1.239,-0.569,-0.637,-0.68,-0.943,-0.685,-0.868,-0.752,-0.689,-0.696,3
-0.645,-0.638,-0.482,-0.395,-1.176,-0.575,-0.595,-0.669,-0.877,-0.594,-0.75,-0.753,-0.729,-0.651,3
-0.554,-0.63,-0.364,-0.289,-1.205,-0.589,-0.493,-0.556,-0.876,-0.567,-0.808,-0.69,-0.666,-0.65,3
-0.622,-0.578,-0.454,-0.383,-1.19,-0.506,-0.583,-0.647,-0.824,-0.571,-0.787,-0.671,-0.639,-0.601,3
-0.744,-0.588,-0.553,-0.431,-1.297,-0.662,-0.719,-0.761,-0.987,-0.717,-0.879,-0.612,-0.622,-0.639,3
-0.442,-0.57,-0.243,-0.28,-1.172,-0.583,-0.377,-0.396,-0.815,-0.484,-0.77,-0.67,-0.647,-0.618,3
-0.398,-0.425,-0.214,-0.171,-1.049,-0.405,-0.192,-0.181,-0.689,-0.408,-0.683,-0.523,-0.512,-0.531,3
-0.663,-0.538,-0.516,-0.381,-1.221,-0.472,-0.565,-0.597,-0.843,-0.652,-0.902,-0.692,-0.643,-0.681,3
-0.574,-0.487,-0.41,-0.379,-1.23,-0.574,-0.584,-0.686,-0.994,-0.793,-0.803,-0.668,-0.641,-0.597,3
-0.648,-0.615,-0.446,-0.376,-1.211,-0.557,-0.498,-0.48,-0.826,-0.467,-0.79,-0.58,-0.586,-0.588,3
-0.632,-0.596,-0.434,-0.358,-1.153,-0.53,-0.499,-0.52,-0.773,-0.407,-0.766,-0.576,-0.544,-0.548,3
-0.541,-0.51,-0.402,-0.35,-1.134,-0.483,-0.516,-0.571,-0.846,-0.612,-0.775,-0.632,-0.583,-0.601,3
-0.536,-0.553,-0.367,-0.287,-1.155,-0.503,-0.379,-0.392,-0.863,-0.46,-0.804,-0.73,-0.67,-0.659,3
-0.492,-0.457,-0.32,-0.177,-1.16,-0.474,-0.495,-0.492,-0.944,-0.642,-0.712,-0.519,-0.52,-0.464,3
-0.637,-0.601,-0.474,-0.355,-1.158,-0.561,-0.646,-0.669,-0.855,-0.525,-0.71,-0.582,-0.574,-0.529,3
-0.411,-0.5,-0.217,-0.157,-1.154,-0.441,-0.265,-0.286,-0.773,-0.494,-0.755,-0.643,-0.587,-0.578,3
-0.705,-0.614,-0.519,-0.414,-1.312,-0.606,-0.676,-0.716,-1.054,-0.773,-0.893,-0.722,-0.647,-0.651,3
-0.572,-0.551,-0.402,-0.323,-1.235,-0.55,-0.489,-0.519,-0.902,-0.581,-0.819,-0.667,-0.622,-0.585,3
-0.654,-0.519,-0.454,-0.348,-1.212,-0.548,-0.584,-0.629,-0.914,-0.656,-0.808,-0.66,-0.624,-0.635,3
-0.656,-0.506,-0.454,-0.347,-1.197,-0.475,-0.508,-0.557,-0.932,-0.678,-0.824,-0.65,-0.62,-0.63,3
-0.719,-0.657,-0.498,-0.389,-1.341,-0.578,-0.639,-0.656,-1.042,-0.776,-0.892,-0.697,-0.667,-0.67,3
-0.61,-0.564,-0.45,-0.355,-1.209,-0.59,-0.535,-0.561,-0.893,-0.543,-0.839,-0.696,-0.643,-0.637,3
-0.565,-0.506,-0.409,-0.311,-1.134,-0.463,-0.507,-0.524,-0.822,-0.406,-0.742,-0.652,-0.564,-0.544,3
-0.467,-0.522,-0.33,-0.27,-1.149,-0.513,-0.435,-0.518,-0.879,-0.591,-0.743,-0.61,-0.624,-0.582,3
-0.536,-0.67,-0.387,-0.354,-1.185,-0.567,-0.428,-0.482,-0.922,-0.671,-0.846,-0.78,-0.662,-0.653,3
