@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A29 numeric
@attribute A34 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.156,-0.805,-0.556,-0.473,-0.391,-0.715,-0.523,-0.83,-0.696,-0.939,-1.12,-0.806,-0.799,-0.676,2
-0.956,-0.85,-0.494,-0.48,-0.39,-0.603,-0.483,-0.667,-0.609,-0.895,-1,-0.676,-0.691,-0.583,2
-1.213,-0.685,-0.559,-0.431,-0.345,-0.737,-0.427,-0.827,-0.623,-0.759,-0.947,-0.656,-0.672,-0.676,2
-1.094,-0.657,-0.487,-0.413,-0.309,-0.627,-0.409,-0.717,-0.537,-0.676,-0.892,-0.608,-0.551,-0.621,2
-1.082,-0.753,-0.497,-0.43,-0.345,-0.643,-0.443,-0.726,-0.558,-0.76,-0.808,-0.478,-0.51,-0.575,2
-1.239,-0.906,-0.753,-0.636,-0.537,-0.882,-0.645,-0.947,-0.789,-0.964,-1.049,-0.753,-0.74,-0.742,2
-1.016,-0.711,-0.435,-0.383,-0.278,-0.596,-0.372,-0.687,-0.538,-0.766,-0.843,-0.468,-0.494,-0.516,2
-1.142,-0.768,-0.493,-0.408,-0.261,-0.672,-0.428,-0.761,-0.594,-0.811,-0.939,-0.675,-0.671,-0.633,2
-1.151,-0.82,-0.558,-0.476,-0.386,-0.697,-0.498,-0.762,-0.566,-0.706,-1.036,-0.768,-0.768,-0.726,2
-1.129,-0.848,-0.635,-0.553,-0.464,-0.76,-0.578,-0.794,-0.626,-0.844,-1.047,-0.715,-0.71,-0.715,2
-1.061,-0.545,-0.408,-0.297,-0.26,-0.576,-0.359,-0.647,-0.435,-0.537,-0.899,-0.646,-0.64,-0.627,2
-1.083,-0.551,-0.518,-0.373,-0.309,-0.652,-0.357,-0.744,-0.539,-0.645,-0.946,-0.652,-0.639,-0.662,2
-1.239,-0.906,-0.753,-0.636,-0.537,-0.882,-0.645,-0.947,-0.789,-0.964,-1.049,-0.753,-0.74,-0.742,2
-0.532,-0.531,-0.09,-0.161,-0.081,-0.186,-0.106,-0.325,-0.311,-0.553,-0.601,-0.343,-0.417,-0.296,2
-1.183,-0.879,-0.714,-0.613,-0.521,-0.846,-0.621,-0.858,-0.685,-0.91,-1.034,-0.68,-0.678,-0.727,2
-0.935,-0.769,-0.506,-0.482,-0.428,-0.608,-0.463,-0.71,-0.653,-0.887,-0.802,-0.583,-0.603,-0.552,2
