@relation crx

@attribute A1 {b,a}
@attribute A3 numeric
@attribute A9 {t,f}
@attribute A14 numeric
@attribute Class {positive,negative}

@data
a,11585,t,80,positive
a,5665,t,129,positive
a,145,t,120,positive
a,11835,t,340,positive
b,95,t,120,positive
a,204,t,455,positive
b,5,t,0,positive
b,15,f,150,positive
b,11,t,100,positive
b,1,t,300,positive
a,446,t,43,positive
a,375,t,371,positive
b,665,f,100,positive
a,6,t,80,positive
b,1585,t,583,positive
b,1585,t,80,positive
a,10335,t,80,positive
b,9,t,154,positive
b,15,t,260,positive
b,5,t,0,positive
a,1,t,0,positive
a,1025,t,49,positive
b,875,t,520,positive
a,1125,t,0,positive
b,154,f,216,positive
b,58,t,96,positive
a,835,t,0,positive
b,1,t,340,positive
a,12,t,0,positive
a,846,f,164,positive
b,5,t,180,positive
a,3,t,100,positive
b,65,t,0,positive
b,1125,f,431,positive
b,10,t,0,positive
b,5875,t,399,positive
a,1075,t,0,positive
b,204,t,400,positive
b,9335,t,381,positive
b,105,t,100,positive
b,2,t,181,positive
b,404,t,320,positive
b,5,t,470,positive
a,4625,t,0,positive
b,304,t,180,positive
b,425,t,225,positive
a,5875,t,120,positive
b,25,t,239,positive
a,10,t,29,positive
b,185,t,0,positive
b,0,t,0,positive
b,5,t,320,positive
b,85,t,88,positive
b,125,f,232,positive
a,229,t,140,positive
b,979,t,0,positive
b,1004,t,60,positive
a,3,t,396,positive
b,4,t,360,positive
b,425,t,117,positive
b,95,t,60,positive
b,15,t,0,positive
b,25125,t,515,positive
b,375,t,80,positive
b,5125,t,420,positive
a,3,t,519,positive
b,54,t,840,positive
b,65,t,0,positive
b,54,t,200,positive
b,7625,t,0,positive
a,5,t,0,positive
a,65,t,0,positive
b,12,t,110,positive
b,0,t,202,positive
b,215,t,0,positive
a,925,t,60,positive
a,16,t,0,positive
a,875,t,160,positive
a,165,t,21,positive
a,375,t,80,positive
a,304,t,70,positive
b,195,t,0,positive
b,4625,t,0,positive
b,6625,t,100,positive
b,22,f,450,positive
b,20,t,0,positive
b,525,f,290,positive
b,425,t,120,positive
b,154,t,100,positive
b,3165,t,380,positive
b,504,t,144,positive
b,165,f,0,positive
