@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,10-11,15-17,20-21'

@attribute A2 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-0.606,-1.8636,-1.2079,-1.1045,-0.3664,0.6551,-1.146,0.9491,0.0191,1
0.3249,-0.2104,-0.3111,1.488,0.2229,1.5287,-0.196,0.3843,0.5216,1
-0.4586,-1.1491,0.4413,0.2918,-0.1957,0.3324,-1.0612,0.4215,0.4489,1
1.2597,1.2865,0.1019,-0.3667,1.8319,-0.6084,0.2132,-0.9558,-0.0683,0
-1.6978,0.1069,-0.6714,0.7719,0.2564,-0.8091,-0.3889,0.1346,-0.2599,1
0.1669,1.8988,0.4779,-0.1636,-0.2842,-1.7294,-1.3107,0.1396,0.345,0
1.3853,1.0774,0.983,1.9512,-0.0647,-0.8953,-0.096,0.6377,0.8343,0
0.9724,-0.1485,0.591,0.1522,0.4087,0.2306,-0.1282,0.0875,0.7909,0
-0.1739,1.3049,-0.682,1.3807,0.0817,-0.3211,-0.3333,-0.5777,1.5534,0
-0.1598,-4.0095,-2.2519,-1.7777,-1.3169,-1.1099,1.2035,-0.5026,0.2314,1
-1.1028,-0.4833,0.2369,-0.46,-0.0843,0.4571,-0.009,-0.7635,-1.5959,1
0.935,1.0274,1.0591,-0.8846,-2.3166,0.9439,-0.5491,-0.1926,1.4905,0
0.752,-1.6683,1.5351,-1.2818,-0.1032,-0.0504,-0.3175,0.6381,1.5635,1
-1.6066,-2.1176,-0.0612,-0.3391,2.0281,1.1569,-0.779,-1.2893,0.8119,1
0.9687,0.3039,0.7432,0.6688,-1.3226,0.6117,0.2471,-0.6682,3.4198,0
-1.2782,0.1881,-0.1114,-0.9501,-1.2136,1.1273,0.9028,-0.1112,-1.6539,1
1.2597,0.3115,-0.8572,1.1387,-0.3238,0.0773,-0.1732,0.8291,-0.0907,0
0.9267,-1.0439,1.443,-1.0228,1.5405,0.3573,0.5657,-1.8553,-0.916,1
-0.4202,1.0274,0.4807,-0.2309,-1.3367,2.208,-1.6764,-1.66,-0.7979,0
2.1203,-0.216,0.457,-1.0114,3.1185,0.9864,-0.0504,0.0236,1.0967,0
0.4835,1.2958,-1.0152,0.1417,1.4121,0.6275,1.7821,-0.8221,1.7285,0
-0.2471,-0.2259,-0.7481,-0.0528,-1.3885,0.5673,0.8953,-0.0278,-0.595,1
0.8361,0.8064,0.5058,-1.0047,1.9735,1.0744,0.1973,-0.0334,0.7273,0
