@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2,5,7-9,13-14,19-21'

@attribute A2 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.8295,0.6791,-1.5196,0.4485,1.3138,0.6303,-0.13,-0.6141,-1.3867,1
-0.1899,-0.1008,-0.5027,-0.484,0.1268,-0.6688,-0.1173,0.7594,2.3512,0
-0.5382,1.2847,1.1339,-0.9486,1.3676,0.7559,1.3912,-0.4601,0.1687,0
0.9633,-0.6592,2.9136,0.5674,1.4107,-0.9807,1.6085,-0.15,0.1237,0
0.3998,0.2437,0.215,1.3763,-1.305,-0.4084,-1.1397,2.3787,1.0751,0
0.7071,0.5828,-2.4343,0.0025,-0.0077,-0.8748,-0.4961,0.5351,0.1769,1
0.4991,-0.303,0.5484,0.5402,0.7906,0.477,1.5651,0.348,-0.9644,0
-1.7159,-2.2849,-0.0868,0.7383,0.9349,0.0882,-0.9884,-0.8953,0.3217,1
0.0463,-0.5326,-0.9146,-0.1285,-0.1269,-0.8245,-1.9261,0.394,-1.4961,1
-0.3194,0.7651,0.2699,0.0486,-0.3535,0.0218,0.2071,-0.0164,0.7831,0
-0.3839,0.3393,-0.6364,0.9286,2.3878,0.4313,0.4524,1.6716,3.2649,0
-0.9021,-1.4287,1.4586,-1.6472,-2.1448,-1.0297,-0.4015,-0.3997,-0.4916,1
-1.3213,0.4686,-1.1929,0.0657,-1.4934,-0.0813,-0.6888,-0.0207,0.0559,1
1.2312,0.1854,0.5278,1.4905,2.7915,1.5572,-0.3868,0.8762,1.5599,0
-0.4724,-0.3845,-1.9688,0.9775,0.4159,-0.0964,-1.3825,-1.3344,0.3546,1
0.4414,0.4017,-0.5794,-0.3303,-1.1363,0.5,0.633,0.1676,1.0581,1
0.9346,1.5155,2.0063,0.8625,0.3581,0.781,1.5689,0.1993,2.1013,0
0.6569,-0.1577,-0.2,-2.2426,-0.4172,0.1781,-0.5719,-0.7049,0.0273,1
-1.1937,1.0171,-0.0642,-0.2165,-0.3128,0.2495,0.7932,-0.5152,-0.1701,1
0.1043,0.7027,-0.7619,-0.8133,-1.0659,-1.6947,-2.1954,-1.0208,0.0611,1
0.5546,-0.7419,-1.0526,-1.4544,-1.1711,-0.8054,-0.5898,-0.9672,-0.638,1
-0.8551,-0.7052,1.1143,-2.5257,2.4725,-1.302,1.8008,-0.3313,0.9449,0
-0.6012,-0.1726,0.0349,0.2129,-0.3571,-1.5995,0.0727,-0.5246,0.2294,1
0.828,0.0274,-0.4261,-1.6449,0.2611,-0.22,-0.6403,0.9746,0.2701,0
-0.4056,0.566,0.8143,-1.1441,-0.3209,0.9963,-0.324,-0.4084,0.9159,0
-0.7309,0.1011,0.0172,-0.2275,1.3487,0.3062,-0.0098,-0.1514,0.4501,1
1.2012,-0.4847,0.8551,-0.3398,-0.9175,1.8894,1.2443,-0.8253,-0.1761,0
0.9203,2.1296,0.1265,0.2332,0.6186,1.0901,1.5314,-1.4767,-0.1625,0
1.1176,0.3274,0.679,-0.4418,0.3134,-0.5988,-0.974,1.5999,0.1469,0
0.7438,-2.0136,-0.8466,-0.3914,-1.6691,-0.2932,-2.0302,-0.0717,0.9739,1
0.0092,1.0766,0.5835,-0.5259,0.4619,-0.3096,1.2624,0.8466,1.1402,0
0.5988,1.2934,1.1283,-1.5348,0.2583,-0.0496,-0.7378,0.1694,1.095,0
1.0876,0.0467,0.3587,0.6285,-0.6619,0.1328,1.8135,1.1675,1.4884,0
0.5836,1.0637,0.7519,2.0416,1.2071,1.1478,1.6237,0.0158,0.918,0
0.4584,0.7859,-0.9842,-0.3102,-0.9514,1.1914,-0.9501,-2.1792,-0.7751,1
0.8771,-0.8531,-0.3502,-1.3709,-1.0991,-1.1345,-1.2319,0.0933,-1.3807,1
0.8764,0.633,1.5059,0.8323,0.7169,1.2204,-0.2056,1.8176,0.0166,0
1.1588,-1.441,-0.9841,0.4876,0.8447,0.5074,-0.283,2.687,0.1947,0
0.177,-0.6549,-1.3077,-1.4987,1.1347,-1.1299,-1.4305,0.2806,-1.1735,1
-1.3006,1.438,-0.2509,1.8646,-0.1643,0.3431,-1.722,1.5383,-0.9817,1
-0.4182,2.0186,-0.2401,-0.5055,0.8237,1.5163,1.2264,1.5525,0.9047,0
-0.8656,-0.4371,0.3768,0.7483,0.7319,-1.2592,1.5435,-0.1933,0.1643,1
1.6013,-1.4841,0.5915,0.4454,0.7831,1.1058,0.9899,-0.111,0.2916,0
0.9792,-0.035,0.0036,0.729,0.634,1.0073,0.5114,-1.407,-1.1516,0
0.4605,-0.3462,-0.4062,-0.0296,0.1249,-1.1602,-0.0385,-0.0338,1.2161,1
-0.3106,-2.3276,-0.4929,1.2515,0.4775,0.9032,1.5952,-0.4553,0.8073,0
0.6462,-0.9961,-0.9215,0.1247,-0.0927,-0.7507,-0.7112,-1.222,0.0858,0
0.6877,-1.645,-0.4749,-0.9755,-0.2307,0.8575,-2.5947,-1.2295,0.2712,1
-1.9966,-0.7821,-2.487,-0.6904,-0.5973,0.4558,0.3379,0.0866,1.3243,1
-0.3902,-0.5994,-2.3859,0.0433,2.3367,1.5724,0.3176,-0.5087,-0.2758,1
-0.8544,0.4524,-0.3918,-0.1064,-0.2652,-1.2608,-0.8217,-0.3873,-1.06,1
-0.4045,-0.5371,-1.2528,-2.3359,-1.7677,-1.4619,-1.3698,-0.1611,-1.4055,1
-1.8848,0.796,-0.2404,-1.4469,0.0322,1.0017,-0.4604,-0.5344,-1.1859,1
0.8455,-0.3546,-0.1683,-1.7593,-1.8584,0.3248,0.3827,-1.1215,-0.3592,1
-2.1482,-0.9557,0.205,-0.925,-1.2294,0.3157,-0.2936,-1.2536,-1.3162,1
-0.2615,0.6334,1.0944,-1.5694,1.0246,2.7675,-1.7232,-0.1392,0.4677,0
0.2979,-0.0022,-0.1602,-0.0873,0.6757,0.127,3.4554,0.762,0.1376,0
-0.747,1.2081,0.0767,-0.9211,0.8215,1.6244,1.352,0.5434,1.062,1
-1.0486,-0.7667,0.3608,-0.18,-1.8762,0.0375,-0.2104,-1.4111,0.4896,1
-1.5276,-0.7053,0.8385,0.9027,0.1898,-0.931,-0.3037,1.5984,-1.1759,1
-0.4655,1.7957,1.7827,-0.3769,0.6067,0.9327,0.2269,-0.2753,2.1149,0
1.6364,-0.2786,3.88,-0.2445,2.6602,0.3525,0.399,0.6682,1.4124,0
-0.444,-0.5225,0.3831,-0.0911,-1.5259,0.7293,-1.2039,-0.9302,-0.4174,1
2.2658,0.2938,0.1277,-0.7281,1.4158,1.2131,-0.353,0.7871,-0.9238,0
-2.127,0.6695,-1.2179,-0.998,0.6842,-1.1248,-0.7591,-1.5619,-0.2139,1
0.7441,0.4292,0.0318,-0.358,0.5825,1.2253,1.0517,-1.4856,-0.7626,1
0.9675,-2.0415,2.3104,-0.4604,-0.4035,0.7363,0.0694,-0.1426,2.1485,0
1.2223,1.3505,2.4681,1.3766,-0.3831,0.1831,1.2499,-0.3195,1.4347,0
1.6447,-0.2839,0.2173,-1.1336,-0.9834,-1.0164,-0.7325,-0.2063,-0.8662,1
0.0396,1.4963,-0.1304,-0.2232,2.2282,0.7306,-0.2996,-0.229,0.5861,0
-2.4618,0.0255,0.7733,-1.1256,0.6144,1.4954,-0.6731,-0.6636,-0.7994,1
0.6941,0.8655,-0.8776,0.0112,0.1976,-0.9728,0.3641,-0.8858,-0.1222,1
0.7797,-1.2714,0.2822,-0.6452,0.563,-1.7461,2.0223,-2.0384,-0.0637,1
-0.7989,0.3587,-1.8928,-0.6039,-0.8061,0.6157,-1.0716,-1.2929,-0.1449,1
0.7795,-0.9373,-0.9388,-0.5698,-0.7262,-0.5702,-0.1711,-1.1362,-0.1915,1
0.1249,1.1377,2.0164,1.1471,-1.7185,-0.2566,-0.0517,0.1093,1.4898,0
1.1429,0.9048,1.5736,-0.7176,0.4643,2.1779,1.0851,1.0469,0.681,0
-1.0257,-1.0888,-0.9355,1.2294,0.1461,-0.2073,-1.0324,-0.8183,1.7259,1
-0.087,-1.0711,-0.1842,0.8728,0.6527,0.5992,-0.4267,0.2271,-0.0424,0
-0.9103,0.4288,1.9639,0.0592,-0.0904,1.6557,1.1222,0.878,-0.5788,0
0.6056,-0.1983,0.5407,0.1105,0.8518,-0.858,-1.3353,0.3423,-0.5789,1
0.1278,1.056,1.1819,0.0973,0.4975,-0.0879,-0.1752,-1.9418,-0.6311,0
-1.7177,-1.8736,-0.0672,-0.0206,-0.2411,0.6258,-0.2323,0.2294,-0.382,1
-1.1141,-2.0877,-1.0559,0.2156,1.2381,-1.1335,0.7034,-1.1273,0.4864,1
-0.8899,-0.0182,0.8328,1.1983,-0.731,-1.938,-0.2641,1.3346,-0.0545,1
-0.4019,0.1643,-0.5618,-0.1797,-0.9588,-1.1148,1.3229,-0.1512,-0.7468,1
-0.6722,0.0027,-1.0013,-0.0798,0.7313,0.142,-1.5887,1.044,0.2603,1
1.369,0.6151,0.457,-0.1331,-0.055,-1.0212,-0.9694,1.0616,-0.2378,0
2.2656,0.6539,-1.2618,0.0565,1.0864,0.6064,0.3604,1.2124,0.4305,0
-0.7573,0.7132,1.294,-0.3868,1.1428,0.8232,-0.9023,-0.4619,1.4362,0
-1.0128,-1.1769,-1.2174,-0.9786,0.6851,-0.0572,-1.235,-1.4608,-1.8579,1
-0.8103,-2.0496,0.3336,-0.3612,-1.3618,-1.2893,-0.6704,-1.271,-0.426,1
1.3162,-0.9397,-0.8178,0.33,-0.3224,-0.8109,0.1613,-0.1464,-3.1048,1
-2.2328,-1.507,-1.0424,-0.4572,-1.7757,-0.0165,-1.9112,-0.5674,-1.2772,1
