@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,4,6-7,9-10,16,19,21'

@attribute A1 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-2.2536,0.4076,0.074,-0.6893,1.1957,-1.1959,0.0812,-2.1115,1
-1.6069,-0.6203,-0.904,-0.6469,-1.3866,0.6882,0.0792,-0.9143,1
0.6064,1.1571,1.2177,0.8091,-0.0215,0.6421,-0.1996,0.6215,0
-0.9313,-2.1441,-2.2053,-0.4819,-2.6886,-0.3731,-0.3561,0.7456,1
1.8561,0.2718,0.7855,1.7138,0.265,0.7368,2.0141,-1.0534,0
0.1241,-0.002,-0.1149,-0.2108,-0.6639,0.0069,-0.6696,-0.6154,0
-2.1566,-0.3681,-1.4795,0.1183,0.5435,0.3221,-0.6861,-0.8792,0
-0.8092,-1.042,-0.4211,0.7407,-1.0204,0.0769,-0.683,-1.811,1
1.0225,-0.3643,-0.2601,-0.2204,-0.8124,-1.0681,-0.2305,0.2823,1
-0.1729,1.0369,-0.7196,0.0124,-1.1443,-0.0992,-1.8041,-0.1663,1
-0.0734,0.9015,1.9884,-0.6408,1.123,-1.0139,0.0374,-0.8648,0
-1.1134,0.4711,0.6463,-0.937,0.0752,1.3852,-0.0272,-0.4187,1
0.6104,-1.0725,-0.4071,-0.7848,-0.0644,0.5,1.6184,-0.5185,0
1.6395,-0.564,-1.0798,0.1386,-0.3212,0.8893,-0.0254,0.6567,0
-1.4195,-0.7709,0.2001,-1.3024,-1.0219,-1.336,-2.2711,-1.7355,1
0.0598,-2.5066,-0.9855,-0.2451,-1.4889,-1.2476,-0.1172,0.1946,1
1.164,0.5153,1.3735,1.9539,1.0727,-0.1402,-0.6708,-0.3236,0
-0.682,-2.3716,0.8185,-0.2166,-0.6876,-0.6247,-1.1176,-0.4486,1
-2.768,0.5261,-1.3181,-1.1973,0.3134,-1.2022,-0.8735,-0.425,1
-0.1313,-0.3618,-0.9009,1.3012,1.143,0.4874,-2.8741,0.2147,0
-0.9831,-1.3134,0.7295,-0.8752,0.5818,-1.9209,-1.2716,-0.8185,1
-0.9064,-0.3199,-0.3616,-1.5594,-0.6327,-0.6961,-2.4079,0.1015,1
1.1143,0.3078,-1.4548,-1.6135,-1.4,0.9817,-0.3029,-0.1463,1
1.9773,0.9878,1.8926,-1.6213,2.0634,-0.4117,-0.3788,-0.6636,0
-0.4318,-0.0313,1.8877,1.8078,-0.3995,-0.7298,-1.0789,-0.7491,0
-1.0009,0.9284,0.1114,-0.6889,-0.6947,-0.4843,-0.7757,-2.1876,1
1.1022,1.7747,-0.4566,-1.2718,-0.4854,-1.4027,0.6914,2.1,0
-1.1138,0.321,-1.5024,0.105,-1.5915,0.0089,-0.7322,-1.0981,1
-0.1762,1.6559,0.9046,-1.6408,1.709,-0.741,0.0153,-0.3613,0
-2.326,-1.7062,0.9865,0.8812,-0.5006,-0.0771,-1.0948,-0.6972,1
0.8146,-0.0674,0.4384,-0.7598,-1.7442,0.2629,0.6287,-0.1918,1
1.4152,0.2332,-1.637,-1.3678,-1.1714,-1.2367,-0.457,-0.967,1
0.7361,1.1837,-0.0929,0.1177,1.4052,-1.514,0.7767,0.3164,0
-1.5268,-1.2388,-2.8603,1.8138,-0.4307,-0.8064,0.1105,-0.2037,1
0.1261,-0.664,-1.2436,-0.1092,-0.1682,2.8024,2.0633,1.3819,0
-0.373,-0.0529,-0.8444,0.4703,0.946,0.766,0.9106,0.6078,0
-1.8293,0.5326,-1.3992,-1.2887,-0.8447,0.5863,-1.3572,1.2809,1
-0.3873,-0.8581,-1.474,-2.5405,-0.5408,1.0102,-0.1683,1.8193,1
0.1909,-0.486,-0.5117,-1.1224,0.0192,0.4498,-1.0518,0.1119,1
-0.6064,1.0543,1.0345,4.3743,-0.2097,0.8484,0.0653,1.184,0
-0.1525,-0.9972,1.4831,-1.2653,0.9692,-1.1189,-2.3713,-2.1668,1
0.7841,1.0987,0.9744,-0.2819,0.4374,0.0769,2.1482,1.426,0
-2.1337,1.8387,-1.0161,0.7209,0.6002,0.0664,-0.3792,0.1027,0
-0.8911,1.1001,1.914,0.0193,-0.4635,0.4698,1.5368,0.1937,0
2.1261,-0.5725,-0.5434,2.653,-0.3103,0.6154,-1.7167,1.6025,0
1.0136,-0.0222,1.5346,0.297,0.3898,-0.2726,0.0529,0.2467,0
-0.0372,-0.0209,-0.104,-0.475,-0.2802,0.7781,-0.0923,0.5207,1
1.1249,2.1145,1.509,1.4344,1.4742,0.2011,2.1421,-1.0182,0
0.0909,-1.1623,-0.8507,0.2492,-0.1948,0.8672,0.2914,0.7437,0
0.55,-0.341,-1.6097,-1.2213,-0.4233,-1.0499,-0.5448,-0.9355,1
-0.3884,-0.3285,0.0725,1.0517,-0.5911,0.0478,-0.7058,1.214,0
1.7548,-0.0317,-0.4994,3.3321,-0.5378,1.5553,-1.8427,0.6115,0
-0.1456,1.1482,0.6094,0.721,-0.3212,1.5534,1.5756,0.5105,0
0.0665,-0.3279,-2.1196,-0.7721,-1.8399,0.9677,0.1344,1.5529,1
-1.942,1.1942,-1.4515,-0.876,0.6154,-1.5892,-0.5198,0.165,1
-0.1505,-0.9,2.6804,1.6431,0.4048,0.0043,-0.1789,-0.7482,1
0.4781,-1.7994,-1.8239,-1.5405,-0.7898,-1.3402,-0.3176,1.2644,1
0.8626,-1.6244,0.1936,-0.0683,0.9473,1.714,0.237,-0.9877,0
-0.8474,-0.97,-0.3553,-0.7056,0.9703,0.7991,0.0247,-1.11,1
0.4285,-0.484,0.8296,0.0436,-1.5165,0.8712,-1.657,0.7617,1
2.7138,-0.4121,0.4291,0.9795,0.8006,2.4674,1.0232,-0.1545,0
0.2669,1.4618,-0.2261,-0.1577,0.6571,0.9071,0.5126,-1.2155,1
-0.9058,0.0416,-0.5923,-0.308,-0.6288,-0.637,0.4292,-0.5882,1
0.5888,0.7645,0.6259,1.2316,0.0749,0.6444,0.9631,0.1257,0
-1.306,0.3415,-0.8969,-1.1456,-1.3701,-0.3915,-0.119,-1.276,1
