@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,8-10,12,15,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute Class {0,1}

@data
-1.2134,0.7827,0.564,-0.3546,-0.8766,-0.6859,-0.4462,0.6983,-0.4158,0
1.2607,0.9245,0.8836,0.4869,0.3317,0.2288,1.7455,0.146,0.3843,0
1.5553,0.4814,1.0857,3.0023,0.9334,0.2056,1.5801,2.2037,-0.8073,0
-2.0902,0.5311,0.8906,0.0398,0.0971,1.5402,1.091,1.7509,0.6244,0
-1.4728,-0.5887,-1.2314,1.4335,0.7397,-0.8122,1.4549,-2.1139,0.3871,1
1.8351,-0.6455,2.0222,-0.2534,1.0964,-1.1736,0.9581,2.1973,2.0079,0
-1.319,0.2278,0.2107,0.1657,-1.0962,-0.3121,-1.3191,0.0758,-2.4636,1
2.3227,1.0099,0.2165,2.2847,2.3448,0.1878,1.3126,1.2613,0.9368,0
0.4703,0.6918,-1.2593,-0.8236,-1.0102,-0.9725,-0.9121,0.5192,-1.8829,1
-1.8938,0.7735,-1.4237,-0.3013,1.8845,0.5037,-0.3965,-0.0122,-0.0269,1
-1.8976,0.2389,-1.3458,1.6785,-0.0011,-0.4627,0.3359,0.1786,-0.588,0
-0.4078,-0.5181,-0.8389,-0.7595,-1.8433,-1.6239,0.5679,-2.3997,0.5001,1
0.4113,0.5778,1.2195,0.0798,1.791,-0.2165,0.825,0.1305,1.1458,0
-0.9358,0.2576,0.5212,0.6177,-0.0011,0.7035,3.0645,1.4091,2.2012,0
0.5642,-1.2332,1.1382,0.8484,-0.5833,-2.0298,0.3906,0.235,-1.9821,1
1.5064,-1.8831,-0.7856,-0.1014,-0.1491,-1.0674,-0.3086,0.133,0.8082,1
0.382,0.8539,1.5817,-1.3204,0.4681,0.1568,0.0149,-0.3574,0.484,0
0.495,0.3115,-1.8863,1.4947,0.2979,1.2996,-0.6514,-1.3915,0.2788,0
1.102,2.1571,1.0272,1.3432,0.1317,1.4432,0.5957,0.4157,1.6253,0
-0.8211,-1.0215,1.3017,0.2588,-1.2556,-0.8968,-1.1317,-1.5045,-0.1538,1
0.3063,-0.6531,-0.7741,-0.2232,-1.6331,0.6141,0.438,0.5834,-0.1526,1
3.532,-0.6999,-0.4032,1.253,0.7945,0.7473,0.0213,1.2942,-0.0711,0
-0.9709,-0.9848,-0.7359,-0.0071,-1.7884,0.307,0.6978,0.9132,0.017,1
1.6625,0.4445,0.0431,0.3253,-0.0179,0.2151,0.8397,-2.3787,-0.463,1
-1.9044,0.1706,0.7927,0.6138,-0.7985,-0.3069,0.1276,-1.5577,-0.9499,1
0.6287,-0.5153,0.516,1.6845,1.329,0.297,-0.3125,0.2472,-0.4684,0
2.1924,-0.4398,1.3592,-0.9664,1.012,1.5097,1.2002,-0.6397,1.2406,0
1.6938,1.044,0.3826,-0.6929,0.4592,-0.7135,0.1448,0.4102,-0.2192,0
-0.7845,-0.4365,-2.1783,0.345,-0.3602,-1.3985,0.1231,0.708,-0.2434,1
-1.086,1.6508,3.1467,1.0256,1.1778,0.3664,-0.6884,1.4772,1.0716,0
0.0372,1.7693,0.4657,-0.2662,1.2212,-0.2799,0.7784,0.1689,1.3915,0
1.5682,1.7739,0.3919,1.8801,-1.46,-0.2348,0.4453,1.4528,-0.0068,0
1.361,1.1748,0.3669,1.0875,-0.0115,-1.3254,-1.3078,-0.1339,-0.9622,0
-1.1117,0.7148,-1.0003,-0.1571,1.6063,-0.442,-0.6793,-2.6486,-1.4324,1
-1.0201,1.077,-1.2948,1.0559,-1.5007,0.8466,0.6234,1.8039,-0.3204,0
-0.0701,-0.4071,-0.1651,-0.2085,-1.1672,-0.3386,1.3791,-0.0163,0.2705,1
2.311,0.2032,-0.098,-2.4855,1.5176,0.247,2.2271,-0.4136,1.6292,0
0.1864,-0.5122,-0.9731,-2.0623,0.2759,-0.6891,0.0578,-0.6146,-0.7707,1
0.2027,0.6462,-0.318,-1.5724,-1.4853,0.3124,-1.2447,-0.4155,0.2299,1
1.2189,-1.1732,-2.2083,-1.5081,-0.3529,-0.8357,-0.5612,-1.0179,-1.0575,1
0.8475,-0.7069,0.2077,0.2216,0.5977,-0.1424,0.0983,-0.3665,0.4455,0
-1.162,-1.9528,-1.4054,-0.709,0.2371,-1.832,-1.4374,-0.2385,-1.0838,1
-1.1092,1.3033,-2.4744,-0.1403,-0.9171,-0.3468,-1.392,-1.1477,0.45,1
1.6698,-0.4295,2.7666,-1.486,2.3119,0.82,0.1713,-0.1626,-0.4589,0
0.2617,2.3421,0.687,2.2608,0.3623,-0.7935,-0.9647,0.6717,0.9931,0
0.0398,0.9593,-1.8325,-1.1046,-2.0818,0.775,-0.9642,0.7751,0.0492,1
-0.6722,1.2065,0.8339,-0.4663,-1.97,0.7241,-1.2486,-1.4275,-0.54,1
-0.1932,0.5569,0.1636,1.0076,-1.4514,0.752,1.6274,0.5311,-1.129,0
-0.0763,1.5638,-0.9167,1.0851,0.7389,0.9269,0.2177,-0.2385,2.2565,0
2.1117,-0.0714,1.0456,-0.9374,-2.8116,-1.095,-0.8982,0.1521,-0.6147,1
1.2622,1.2026,-0.4545,-0.2544,0.3677,2.2627,1.2883,0.9095,-0.3722,0
-0.6848,-1.1075,-0.9331,-0.4571,-1.2038,0.8118,-1.9708,0.9542,-1.6055,1
