@relation australian

@attribute A2 numeric
@attribute A8 {0,1}
@attribute A10 numeric
@attribute Class {0,1}

@data
49,1,0,0
3942,0,0,0
2858,0,0,0
4425,1,0,0
1608,0,1,0
2875,1,0,0
2675,0,0,0
20,0,0,0
22,0,0,0
235,0,0,0
3608,0,0,0
2558,0,0,0
2217,0,0,0
2733,0,0,0
2192,0,0,0
1633,0,1,0
4117,0,0,0
2267,0,1,0
3367,0,0,0
4275,1,0,0
395,0,0,0
5075,0,0,0
1792,0,0,0
3058,0,0,0
2075,0,0,0
2075,0,0,0
2433,0,0,0
2975,0,0,0
2767,1,0,0
3225,0,2,0
2342,1,0,0
2108,0,0,0
195,0,0,0
295,0,0,0
3375,0,0,0
1917,0,0,0
2158,0,0,0
4317,1,0,0
1517,0,0,0
3892,0,0,0
2983,0,0,0
1958,0,3,0
3375,1,3,0
2342,0,0,0
2358,0,0,0
31,0,0,0
6333,1,3,0
3157,1,0,0
3058,0,12,0
2358,0,0,0
3157,1,0,0
225,1,0,0
2492,1,0,0
2625,0,0,0
225,0,0,0
3483,0,0,0
2117,0,0,0
5758,0,1,0
3242,0,0,0
3042,0,3,0
25,1,0,0
1958,0,0,0
2275,0,0,0
1883,0,1,0
2667,0,0,0
3157,0,0,0
2725,0,1,0
2217,0,2,0
3157,0,0,0
3717,1,0,0
215,1,0,0
3408,0,0,0
1692,0,0,0
20,0,0,0
1867,1,2,0
1917,0,0,0
2592,0,2,0
4083,0,0,0
2783,0,1,0
3617,0,0,0
23,0,0,0
2175,0,0,0
3992,0,0,0
5025,0,0,0
3157,1,0,0
2692,0,0,0
245,0,0,0
23,0,1,0
3233,1,0,0
5708,1,0,0
2083,0,0,0
4092,1,0,0
2942,0,2,0
3575,0,2,0
2983,0,0,0
375,1,0,0
5483,1,20,0
2292,0,0,0
2292,0,0,0
1742,0,0,0
4317,0,0,0
1858,0,0,0
265,0,0,0
2308,0,0,0
5233,1,0,0
285,1,2,0
4483,0,0,0
3025,0,0,0
1883,0,0,0
235,0,0,0
3175,0,0,0
2375,0,2,0
2008,0,0,0
3658,0,10,0
1825,0,1,0
2525,0,0,0
1942,0,1,0
3917,0,0,0
4517,1,0,0
215,1,0,0
3633,1,0,0
3225,0,0,0
32,0,0,0
2225,0,0,0
2042,0,0,0
2008,0,0,0
1758,0,1,0
34,0,0,0
4783,0,0,0
2267,0,2,0
2767,0,0,0
3558,0,0,0
3142,1,0,0
2375,0,1,0
1725,0,0,0
1792,0,0,0
195,0,0,0
1883,0,0,0
2458,1,0,0
3525,1,0,0
1792,0,1,0
2258,0,0,0
3642,0,0,0
225,1,10,0
2525,0,0,0
3325,0,0,0
2875,1,0,0
3242,0,0,0
1708,0,4,0
1933,0,2,0
4283,0,1,0
3475,0,0,0
1625,1,0,0
2267,0,0,0
3292,0,2,0
2617,0,0,0
2758,0,2,0
3858,1,0,0
1808,0,0,0
4158,1,0,0
3157,0,0,0
5242,0,0,0
2358,0,0,0
2533,1,0,0
4092,0,0,0
4092,1,0,0
23,1,0,0
2567,0,0,0
2892,0,0,0
5183,0,0,0
2408,0,0,0
4717,0,0,0
2483,0,0,0
3675,0,0,0
25,1,2,0
5183,0,0,0
4275,0,0,0
2292,0,0,0
2617,0,0,0
3525,1,0,0
3733,0,0,0
2458,1,0,0
1733,0,10,0
34,0,0,0
35,0,0,0
2917,1,3,0
1583,0,1,0
2567,1,0,0
3842,0,2,0
2858,0,1,0
2325,0,2,0
4425,1,0,0
2308,0,11,0
1817,0,2,0
2217,0,0,0
2042,0,0,0
2925,0,0,0
295,0,1,0
3517,0,6,0
19,0,4,0
19,0,0,0
3442,0,0,0
2192,0,0,0
1942,1,0,0
2275,0,0,0
2117,0,0,0
3183,0,0,0
4325,1,1,0
4058,0,0,0
3908,0,0,0
4733,0,0,0
2817,0,0,0
2183,0,0,0
1917,1,0,0
2392,0,0,0
3958,0,2,0
16,0,2,0
2408,0,4,0
1633,0,0,0
2783,1,2,0
1575,0,0,0
3425,1,0,0
1767,0,0,0
3733,0,0,0
8025,1,0,0
2867,0,0,0
375,0,0,0
3892,0,0,0
695,0,0,0
16,0,1,0
1967,1,0,0
2267,0,0,0
1692,0,6,0
3358,0,0,0
2742,0,0,0
3183,1,0,0
20,0,0,0
2067,0,0,0
2767,0,0,0
2658,0,0,0
1975,1,5,0
2175,0,0,0
20,0,0,0
225,0,0,0
3108,0,0,0
2683,0,0,0
2675,0,0,0
3467,0,0,0
2358,0,0,0
2725,1,0,0
6275,0,0,0
2567,0,1,0
2942,0,0,0
625,1,0,0
2758,0,1,0
7483,0,2,0
3875,0,0,0
2375,0,0,0
6917,0,1,0
3157,0,0,0
4225,0,0,0
1633,0,0,0
2267,0,0,0
245,0,0,0
195,0,0,0
2475,0,0,0
2783,0,0,0
3417,0,0,0
2108,0,0,0
2208,0,0,0
3775,1,7,0
1858,0,0,0
4958,1,1,0
2167,1,1,0
2542,0,1,0
3617,0,0,0
225,0,0,0
33,0,0,0
3017,0,0,0
5858,0,0,0
4033,0,2,0
3158,0,0,0
4917,0,0,0
3308,0,0,0
2775,0,0,0
3367,0,0,0
2358,0,1,0
245,0,0,0
1958,0,1,0
3833,0,0,0
1767,0,0,0
1858,0,0,0
35,0,0,0
2067,1,1,0
2208,0,0,0
2108,0,0,0
165,0,0,0
3233,0,0,0
2517,0,1,0
23,1,0,0
3392,1,0,0
2958,0,0,0
2967,0,0,0
3408,1,0,0
4533,0,0,0
3008,1,10,0
2858,1,0,0
1833,0,0,0
1708,0,0,0
1625,0,0,0
3208,0,0,0
3317,0,0,0
2458,0,0,0
3125,0,5,0
3358,0,0,0
2117,0,0,0
2225,0,0,0
1817,0,0,0
2067,1,3,0
2817,0,0,0
3825,0,0,0
3275,0,0,0
4875,1,0,0
525,0,0,0
2083,0,0,0
4808,0,0,0
3125,0,1,0
3033,0,0,0
2633,0,0,0
5575,1,3,0
22,0,1,0
1825,0,0,0
3067,0,0,0
5217,0,0,0
2717,0,1,0
2583,0,0,0
365,0,0,0
5683,0,0,0
2475,0,0,0
3617,0,0,0
165,0,1,0
4817,0,0,0
2958,0,1,0
3667,0,0,0
5283,1,14,1
1608,1,5,1
2475,1,12,1
2567,1,67,1
2042,1,1,1
1758,1,0,1
6058,1,0,1
2725,1,12,1
2758,1,3,1
3125,1,9,1
2317,1,0,1
1883,1,6,1
175,0,0,1
23,1,2,1
345,1,7,1
295,1,4,1
3225,1,1,1
3317,1,3,1
3633,1,1,1
3517,1,7,1
6867,1,14,1
3517,0,0,1
30,1,5,1
5642,1,40,1
1967,1,2,1
3775,1,0,1
32,1,0,1
5142,1,0,1
285,1,1,1
395,1,16,1
4742,1,6,1
2825,1,2,1
2233,1,1,1
3217,1,16,1
1917,1,0,1
2292,1,0,1
3758,0,0,1
4608,1,8,1
2183,1,6,1
4133,1,0,1
25,1,17,1
3408,1,1,1
5867,1,6,1
25,1,6,1
3933,1,14,1
4033,1,14,1
3167,1,8,1
5658,1,17,1
2783,1,5,1
2408,1,1,1
4775,1,6,1
425,1,0,1
2992,1,0,1
4433,1,0,1
2692,1,2,1
2808,1,0,1
2317,1,1,1
5158,1,9,1
3283,1,6,1
2042,1,1,1
2508,1,1,1
25,1,0,1
2742,1,1,1
1583,1,2,1
2325,1,3,1
1967,1,11,1
3317,1,1,1
41,1,23,1
3817,1,6,1
4217,1,0,1
4742,1,2,1
2333,1,0,1
2667,1,1,1
3133,1,16,1
2842,1,0,1
2017,1,3,1
4583,1,7,1
2317,0,0,1
3417,1,12,1
1942,1,7,1
2508,1,0,1
3308,1,2,1
4325,1,11,1
6775,1,1,1
4142,1,6,1
2067,1,5,1
2417,1,2,1
7342,1,0,1
4117,1,3,1
305,1,7,1
2067,1,3,1
595,1,5,1
2325,1,0,1
3475,1,9,1
3157,1,0,1
2517,1,7,1
2775,1,2,1
2392,1,6,1
2667,1,1,1
1883,1,0,1
2533,1,7,1
3675,1,0,1
4133,1,0,1
185,1,2,1
40,1,1,1
4817,1,12,1
2825,1,8,1
3192,1,3,1
2767,1,0,1
4175,1,0,1
2208,0,0,1
2258,1,5,1
4083,1,0,1
2033,1,4,1
3867,1,0,1
495,1,15,1
2325,1,0,1
2133,1,1,1
2392,0,0,1
4208,1,6,1
2017,1,0,1
205,1,0,1
2275,1,7,1
1917,1,7,1
2575,1,5,1
41,0,1,1
3083,1,1,1
44,1,2,1
5392,1,5,1
2617,1,0,1
3492,1,6,1
42,1,8,1
3925,1,14,1
3267,1,0,1
2192,1,1,1
42,1,0,1
2817,1,4,1
4725,1,1,1
5742,1,3,1
2017,1,14,1
5842,1,13,1
2183,1,0,1
6408,1,1,1
5458,1,11,1
3992,1,3,1
1892,1,2,1
39,1,10,1
3917,1,5,1
3667,1,0,1
2267,1,6,1
2267,1,0,1
6008,1,15,1
2167,1,11,1
4308,1,8,1
3417,1,1,1
47,1,9,1
26,1,0,1
215,1,3,1
3442,1,2,1
3958,1,6,1
7675,1,1,1
2442,1,0,1
4283,1,0,1
335,1,4,1
3492,1,0,1
3417,0,0,1
3425,1,0,1
5592,1,5,1
2308,1,11,1
4667,1,11,1
2267,0,0,1
3167,1,9,1
6542,1,7,1
5708,1,7,1
3017,1,11,1
2667,1,5,1
2008,0,1,1
3358,1,6,1
3317,1,0,1
4058,1,7,1
3733,1,12,1
7158,0,0,1
27,1,3,1
6408,1,9,1
3317,1,7,1
1933,1,0,1
1892,1,4,1
3017,1,8,1
3625,1,6,1
255,1,3,1
25,1,0,1
4858,1,0,1
4808,0,0,1
3542,1,8,1
4825,1,3,1
2433,1,0,1
1375,1,2,1
245,1,0,1
4117,1,8,1
235,1,5,1
3675,0,0,1
1808,0,0,1
2675,1,0,1
4875,1,9,1
2025,1,0,1
2125,1,4,1
18,0,0,1
3267,1,12,1
5442,1,0,1
2892,1,11,1
2783,1,11,1
1783,1,11,1
36,1,11,1
1875,1,5,1
2517,1,3,1
2967,1,1,1
4417,1,3,1
2283,1,1,1
3517,1,1,1
2133,1,0,1
2308,1,11,1
485,1,0,1
45,1,1,1
3575,1,4,1
2517,1,0,1
3367,0,0,1
225,0,0,1
2925,1,5,1
1917,0,0,1
3742,1,0,1
415,0,0,1
205,1,11,1
3917,1,10,1
1617,0,0,1
2867,1,6,1
2258,1,9,1
21,1,1,1
4025,1,11,1
5433,1,11,1
28,1,2,1
525,1,15,1
4983,1,0,1
4433,1,0,1
5008,1,3,1
565,1,15,1
4833,1,0,1
2075,1,1,1
2242,1,7,1
3275,1,3,1
6517,1,11,1
2042,1,1,1
2242,1,4,1
245,1,2,1
2283,1,7,1
3067,1,1,1
5783,1,6,1
4767,1,12,1
2575,1,0,1
2958,1,2,1
43,1,8,1
5967,1,0,1
2875,1,1,1
2342,1,2,1
5833,1,14,1
2475,1,19,1
5133,1,11,1
3992,1,1,1
21,1,8,1
2558,0,0,1
4767,1,20,1
2208,1,0,1
46,1,0,1
1808,1,0,1
2075,1,2,1
1842,1,4,1
2125,0,0,1
2767,1,4,1
