@relation australian

@attribute A8 {0,1}
@attribute A11 {0,1}
@attribute A14 numeric
@attribute Class {0,1}

@data
0,0,1,0
1,1,1,0
0,0,147,0
1,0,1,0
0,1,1,0
0,0,538,0
1,0,1,0
1,0,1,0
0,0,34,0
0,0,1,0
0,0,1,0
0,1,1,0
1,1,1,0
0,0,101,0
1,1,1,0
0,1,6,0
0,1,2,0
0,1,1,0
1,0,1,0
0,0,19,0
0,1,1,0
0,0,4,0
0,0,2,0
0,1,2,0
0,0,1,0
0,0,1301,0
0,1,106,0
1,0,1,0
0,1,11,0
0,0,1,0
0,0,3,0
0,0,1,0
0,0,501,0
0,0,1,0
1,1,1,0
1,1,1,0
0,1,1,0
0,1,1,0
0,1,4209,0
0,1,1,0
0,0,352,0
1,0,21,0
1,1,1,0
0,0,3,0
0,0,1,0
0,1,1,0
0,1,4,0
0,1,1,0
1,0,1,0
1,1,2198,0
0,1,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,0,457,0
0,1,1,0
0,0,6,0
0,0,2,0
0,0,7,0
0,0,1,0
0,1,1,0
0,0,1211,0
0,0,1,0
0,0,1,0
0,0,352,0
0,0,9,0
0,1,1063,0
0,0,284,0
0,0,17,0
0,0,13,0
0,0,22,0
0,0,1001,0
0,1,3,0
1,1,226,0
0,1,2,0
0,0,1,0
0,0,1,0
1,0,1,0
0,0,2804,0
1,0,376,0
0,0,45,0
1,0,1,0
0,1,113,0
0,0,2011,0
0,1,1,0
0,0,2,0
0,0,205,0
0,0,1,0
0,0,2,0
0,0,1,0
1,1,1,0
0,1,588,0
1,1,1,0
1,1,6,0
0,0,1,0
0,1,1001,0
0,1,1,0
0,0,180,0
0,1,1,0
0,1,395,0
0,1,155,0
0,0,2,0
0,0,1,0
0,0,1,0
1,0,1,0
1,1,6,0
0,0,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,0,1,0
0,0,99,0
0,1,1,0
0,1,1,0
1,1,69,0
1,0,148,0
0,0,1,0
0,0,1,0
0,1,123,0
1,1,1,0
0,1,6,0
0,0,1,0
0,0,1,0
0,0,141,0
0,0,151,0
0,0,3553,0
1,1,1,0
1,1,1,0
0,1,1,0
0,0,19,0
0,1,109,0
0,1,1,0
0,0,1,0
1,0,201,0
0,1,229,0
0,0,1,0
1,1,1,0
0,1,502,0
0,1,56,0
0,0,5,0
0,0,2,0
1,1,21,0
0,0,1,0
0,0,51,0
0,1,22,0
1,1,1,0
0,0,2,0
0,1,161,0
0,1,142,0
1,0,1,0
0,0,23,0
0,1,12,0
0,0,1,0
0,1,1,0
1,1,1,0
0,1,3,0
0,1,3,0
0,0,26,0
0,0,1,0
0,1,174,0
0,1,1111,0
0,0,351,0
0,0,1001,0
0,0,1,0
0,0,54,0
0,1,5,0
0,1,1,0
0,0,301,0
0,1,1,0
0,1,2,0
0,0,19,0
0,1,1,0
0,0,1,0
1,0,1,0
0,0,11,0
1,1,1,0
0,1,2,0
0,0,2,0
1,0,991,0
0,1,1,0
1,1,2,0
1,1,1,0
1,1,1,0
0,1,10,0
0,0,1059,0
1,1,28,0
0,0,1,0
1,1,6,0
0,0,71,0
0,0,20,0
0,0,1,0
0,1,2,0
0,0,1,0
1,1,51,0
0,0,14,0
0,0,5,0
0,0,127,0
0,0,1,0
0,0,1,0
1,1,1,0
0,0,3,0
0,0,1,0
1,0,1,0
0,0,1,0
0,0,1,0
0,1,1,0
0,1,109,0
0,0,1,0
0,1,1,0
0,1,1,0
0,1,18,0
0,0,1,0
1,0,1,0
0,0,1,0
0,0,1,0
0,0,3,0
0,1,2,0
0,0,1,0
0,0,1,0
0,0,2101,0
