@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R8,10,12-13,15'

@attribute A8 {0,1}
@attribute A10 numeric
@attribute A12 {1,2,3}
@attribute A13 numeric
@attribute Class {0,1}

@data
1,3,2,312,1
1,11,2,290,1
1,0,2,0,0
1,11,2,0,1
0,0,2,550,0
1,4,2,140,1
0,0,2,76,0
0,0,1,80,0
0,0,3,184,1
0,1,2,200,0
0,1,2,400,0
1,0,2,92,1
1,0,2,180,0
1,1,2,202,1
0,0,2,130,0
0,0,2,0,0
1,3,2,100,1
1,1,2,50,1
0,2,2,180,0
0,0,2,100,0
0,0,2,180,0
1,5,2,480,1
1,0,2,100,0
0,0,2,100,0
0,0,2,120,0
0,0,2,356,0
0,0,2,120,0
1,0,2,100,0
1,2,2,80,1
1,14,2,0,1
1,0,2,360,1
1,1,2,0,1
0,10,2,200,0
1,11,2,0,1
0,1,2,92,0
0,0,2,180,0
0,0,2,120,0
0,0,1,100,0
0,0,2,180,0
1,5,2,160,1
1,11,2,0,1
1,3,2,370,1
0,0,2,300,1
1,0,2,60,1
1,7,2,0,1
0,0,1,160,0
0,0,1,28,0
1,1,2,240,1
0,0,2,360,0
1,0,2,0,1
1,8,2,303,1
0,0,2,128,0
0,0,2,0,0
1,9,2,60,1
1,16,2,117,1
0,0,2,0,0
0,0,2,640,0
1,1,2,180,0
1,0,2,0,0
0,0,2,86,0
0,0,2,100,1
0,0,1,144,0
1,3,2,200,1
1,0,2,120,1
0,0,2,220,0
0,0,1,0,0
1,0,2,80,1
0,0,2,0,0
0,1,1,560,1
