@relation australian

@attribute A6 numeric
@attribute A8 {0,1}
@attribute A11 {0,1}
@attribute A13 numeric
@attribute Class {0,1}

@data
1,0,0,0,0
4,1,1,208,0
8,0,0,280,0
4,0,0,80,0
4,0,0,200,0
4,1,0,0,0
4,1,0,288,0
4,1,0,180,0
4,0,0,460,0
4,0,0,0,0
4,0,0,224,0
4,0,0,160,0
4,0,0,0,0
5,0,1,200,0
4,0,1,80,0
1,0,1,0,0
4,0,1,140,0
8,0,0,260,0
4,0,0,184,0
4,0,0,120,0
4,0,1,240,0
4,0,1,100,0
1,0,0,160,0
4,0,1,180,0
4,0,1,280,0
4,0,0,272,0
4,0,0,140,0
4,0,1,240,0
4,1,1,329,0
1,0,0,0,0
4,1,0,188,0
8,1,1,200,0
4,0,1,280,0
4,1,1,440,0
4,0,1,0,0
4,0,0,160,0
4,0,1,240,0
8,0,1,120,0
1,0,0,200,0
8,0,1,0,0
8,0,1,369,0
5,1,1,163,0
7,0,0,0,0
4,1,0,160,0
4,0,0,100,0
8,0,1,154,0
8,0,0,228,0
8,0,0,240,0
4,0,0,132,0
4,1,1,200,0
8,0,1,292,0
1,1,0,180,0
5,0,1,520,0
4,1,0,0,0
1,0,0,45,0
4,0,0,160,0
4,0,1,320,0
4,0,0,454,0
3,0,1,276,0
8,0,0,140,0
4,1,1,140,0
4,0,1,120,0
4,0,0,0,0
4,0,0,0,0
8,0,1,129,0
1,1,0,94,0
4,0,0,480,0
8,1,0,112,0
4,0,1,411,0
4,0,0,0,0
4,0,0,200,0
4,0,0,80,0
4,0,1,200,0
4,0,1,320,0
3,0,0,200,0
4,0,0,144,0
8,1,1,176,0
4,0,0,280,0
4,0,0,0,0
5,0,1,184,0
5,0,0,1160,0
1,0,0,145,0
4,0,0,140,0
5,1,0,0,0
4,0,1,210,0
4,0,0,380,0
8,0,1,140,0
4,0,0,600,0
5,1,1,212,0
4,0,0,180,0
4,0,0,110,0
4,0,0,220,0
5,0,0,348,0
4,0,0,80,0
4,0,0,200,0
1,0,0,0,0
7,0,1,132,0
4,0,1,100,0
4,0,1,100,0
4,0,1,232,0
4,0,1,144,0
4,0,0,80,0
1,0,0,120,0
2,0,0,100,0
1,0,0,200,0
4,0,1,360,0
4,1,1,240,0
4,0,1,120,0
4,0,0,160,0
8,1,1,75,0
4,0,1,0,0
4,0,1,160,0
4,0,0,240,0
4,0,0,108,0
4,0,1,300,0
4,0,1,280,0
4,0,0,420,0
4,0,1,280,0
4,0,0,200,0
4,1,1,260,0
4,1,0,368,0
4,0,0,60,0
1,0,0,340,0
4,0,1,80,0
4,0,1,280,0
1,0,0,86,0
4,1,1,300,0
1,0,0,160,0
5,0,0,0,0
4,0,0,144,0
4,0,0,100,0
8,0,1,200,0
4,0,1,360,0
4,0,0,120,0
4,1,1,320,0
1,0,0,184,0
4,0,0,400,0
