@relation australian

@attribute A8 {0,1}
@attribute A10 numeric
@attribute A12 {1,2,3}
@attribute A13 numeric
@attribute Class {0,1}

@data
0,0,2,280,0
0,2,2,320,0
0,1,2,120,0
0,0,1,140,0
0,0,1,200,0
0,0,2,140,0
0,0,2,0,0
0,1,2,100,0
0,0,2,160,0
0,1,2,70,0
0,0,2,216,0
0,0,2,200,0
0,0,2,240,0
1,0,2,560,0
0,0,2,120,0
0,0,2,100,0
0,0,2,120,0
1,0,2,443,0
0,0,1,200,0
1,0,2,130,0
0,1,2,80,0
0,0,2,200,0
1,2,2,200,0
0,0,2,110,0
0,2,2,184,0
1,0,2,200,0
0,0,2,100,0
0,0,2,320,0
1,0,2,112,0
0,0,2,200,0
0,4,2,254,0
1,0,2,440,0
0,4,2,160,0
1,0,2,0,0
0,0,2,280,0
0,2,2,200,0
0,1,2,0,0
1,5,2,140,0
0,0,2,320,0
0,0,2,120,0
0,1,2,40,0
0,0,2,160,0
0,0,2,180,0
0,0,2,280,0
0,0,2,0,0
1,3,2,180,0
1,0,1,928,0
0,0,2,360,0
0,0,2,112,0
0,0,2,240,0
0,0,2,200,0
0,0,3,120,0
0,0,2,160,0
1,0,2,200,0
0,0,2,280,0
0,0,2,309,0
1,2,2,75,0
1,2,2,0,0
0,0,2,178,0
0,0,2,480,0
0,0,2,0,0
0,0,3,184,0
0,0,2,120,0
1,0,2,140,0
0,0,2,200,0
0,0,2,180,0
0,0,2,170,0
0,1,2,420,0
0,0,2,340,0
1,0,2,523,0
0,0,1,62,0
0,2,2,160,0
1,0,2,171,0
0,1,2,200,0
0,0,1,252,0
0,0,2,210,0
0,0,2,140,0
1,3,2,140,0
0,0,2,232,0
0,0,1,80,0
0,6,2,0,0
0,0,2,150,0
0,0,1,340,0
1,0,2,260,0
1,0,1,280,0
0,1,2,0,0
1,0,1,288,0
1,0,1,368,0
0,0,2,340,0
0,0,2,320,0
0,0,2,231,0
1,0,2,80,0
1,0,2,252,0
0,1,2,200,0
0,0,2,140,0
0,0,2,20,0
0,0,2,100,0
0,0,2,272,0
0,0,2,300,0
0,0,2,280,0
0,0,2,0,0
0,2,2,0,0
0,0,2,263,0
0,0,2,0,0
0,0,2,520,0
0,0,2,160,0
0,0,2,60,0
0,0,2,160,0
0,1,2,2000,0
0,0,2,240,0
0,1,2,416,0
0,0,2,300,0
0,0,2,380,0
1,6,2,208,0
1,0,2,163,0
0,0,2,145,0
0,0,2,0,0
1,0,1,320,0
0,0,2,120,0
0,0,2,80,0
0,0,2,460,0
0,1,2,280,0
0,0,2,0,0
1,0,2,188,0
0,2,2,160,0
0,0,1,240,0
1,0,2,240,0
0,0,2,210,0
0,0,2,0,0
0,0,2,0,0
0,0,2,228,0
0,1,2,272,0
0,0,2,300,0
0,0,2,600,0
0,0,2,132,0
