@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R4,8,12,14-15'

@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute A12 {1,2,3}
@attribute A14 numeric
@attribute Class {0,1}

@data
2,0,2,1,0
2,1,2,1,1
1,0,2,1,0
2,0,2,1,0
1,0,2,1,0
2,0,2,1,0
2,1,2,1,0
1,1,2,376,0
2,0,1,28,0
1,1,2,301,1
2,0,3,1,0
1,0,2,1,1
2,1,2,1,1
2,0,2,5,0
2,1,2,601,1
2,0,2,106,0
1,1,2,1,1
2,0,2,1,0
2,1,2,100,1
1,1,2,1,1
2,1,2,2280,1
2,0,2,42,0
2,1,2,828,1
2,0,1,1,0
2,1,2,1,1
2,1,2,1,1
2,1,2,1098,1
2,0,2,3,0
2,1,2,1345,1
1,0,2,14,0
1,1,2,1066,1
2,1,2,11178,1
1,0,2,1,0
2,1,2,1,0
2,0,2,1301,0
2,1,2,743,1
1,1,2,348,0
1,1,2,1,0
2,0,3,1,0
1,0,2,2,0
2,1,1,1,0
2,1,2,24,1
2,1,2,1431,1
2,1,2,1392,1
1,0,1,1,0
1,0,2,3,0
2,0,2,68,0
2,0,2,238,0
1,0,2,3,0
2,0,1,1,0
2,1,2,1,0
2,0,1,1,0
2,1,2,2029,1
2,1,2,1,1
2,1,2,1,1
1,1,1,1,1
2,1,2,949,1
2,1,2,246,1
2,1,2,1,1
2,1,2,1,0
1,1,2,148,0
2,0,2,1,0
2,1,1,1,1
2,0,2,1,0
1,0,2,81,0
2,1,2,151,1
1,0,2,1,0
1,1,2,2733,1
2,0,2,45,0
