@relation australian

@attribute A1 {0,1}
@attribute A6 numeric
@attribute A8 {0,1}
@attribute A14 numeric
@attribute Class {0,1}

@data
1,4,0,5,0
0,4,1,1,0
1,4,0,1,0
1,8,1,91,0
1,4,0,1213,0
1,4,1,6,0
1,8,1,1,0
0,1,0,2,0
1,4,1,348,0
1,4,0,1,0
1,4,0,1,0
1,8,0,1,0
1,1,0,2,0
1,4,0,1,0
1,4,0,287,0
1,4,1,1,0
1,4,0,1,0
1,4,0,101,0
1,4,1,1,0
1,5,0,1,0
1,8,1,1,0
0,8,0,18,0
0,4,0,1,0
1,5,0,1211,0
1,4,0,1,0
0,4,0,14,0
0,1,0,1,0
0,4,0,1,0
1,8,0,2,0
1,4,0,2,0
1,4,0,2,0
1,4,0,51,0
1,5,1,1,0
1,4,0,3,0
1,4,0,502,0
0,4,0,3,0
0,4,0,1,0
0,4,0,123,0
0,4,0,2,0
1,4,0,1,0
0,4,0,12,0
1,4,0,1,0
1,4,1,1,0
1,4,0,174,0
1,1,0,4209,0
1,4,0,317,0
0,1,0,2,0
1,4,1,1,0
0,5,0,457,0
1,4,0,1,0
0,4,0,7,0
1,4,1,1,0
1,4,0,56,0
0,2,0,1,0
1,4,0,351,0
1,8,0,205,0
1,5,0,1,0
0,8,0,1,0
0,4,0,1,0
1,4,0,3,0
1,4,0,17,0
1,1,0,4,0
1,8,0,18,0
1,5,0,1,0
0,1,0,28,0
0,4,0,161,0
0,4,0,395,0
0,4,0,2,0
1,5,1,29,0
1,4,0,4001,0
1,4,1,1,0
1,5,0,4501,0
0,1,0,1,0
1,4,0,501,0
0,4,0,1,0
1,8,0,14,0
1,4,0,284,0
1,4,0,1,0
0,4,0,391,0
0,4,1,1,0
0,4,0,1,0
1,8,1,1,0
1,7,0,3,0
1,4,0,1,0
1,4,0,1,0
1,4,0,2101,0
1,4,1,1,0
1,4,1,1,0
1,4,0,1,0
1,5,0,1,0
1,4,0,68,0
0,1,0,88,0
0,1,0,127,0
1,4,0,1,0
1,8,1,1,0
1,4,0,1,0
0,1,1,1,0
1,4,0,1,0
1,1,1,2,0
1,4,0,1951,0
1,4,0,1,0
1,4,0,1,0
1,1,0,352,0
1,4,1,1,0
0,1,0,51,0
1,1,0,1,0
0,3,0,21,0
1,8,0,2,0
1,5,0,1,0
1,4,0,1059,0
1,4,0,5553,0
1,4,1,21,0
0,4,0,1,0
1,4,0,1,0
0,1,0,106,0
0,4,0,1,0
1,4,0,1,0
0,7,0,121,0
1,4,0,1,0
1,4,0,351,0
0,3,0,54,0
1,4,0,476,0
1,4,0,1,0
1,4,0,1,0
1,4,0,7,0
1,4,0,3553,0
1,5,1,1,0
1,4,0,1,0
1,4,1,1,0
1,4,1,39,0
1,8,1,211,0
1,8,0,1,0
0,4,1,1,0
1,1,0,147,0
1,1,1,1,0
1,4,1,1,0
0,4,0,2,0
1,2,0,1,0
0,1,0,301,0
1,4,0,1,0
1,1,0,1001,0
1,5,1,401,0
0,4,0,1001,0
1,4,0,45,0
1,4,0,141,0
1,4,0,751,0
1,9,1,131,0
1,5,0,1,0
1,4,0,1,0
1,4,0,1,0
1,9,0,13,0
0,4,0,1,0
1,8,0,22,0
1,5,0,1,0
1,4,1,1,0
0,3,0,1,0
0,4,1,1,0
1,5,0,3,0
0,4,0,99,0
0,1,0,1,0
0,1,1,148,0
0,1,0,5201,0
1,8,1,6,0
1,4,0,2,0
1,1,0,26,0
0,4,0,1,0
1,4,0,1,0
1,8,0,205,0
0,5,1,1,0
1,4,0,1,0
1,5,0,1,0
0,1,0,1,0
1,2,0,1301,0
0,8,0,2,0
1,8,0,2,0
0,1,0,19,0
1,4,0,1,0
1,4,0,3,0
1,4,1,226,0
1,5,0,201,0
1,4,1,21,0
0,1,0,1,0
1,4,0,1,0
0,4,0,1,0
0,3,0,2,0
0,4,1,1,0
0,1,0,201,0
0,1,0,5,0
1,8,0,1,0
0,4,0,19,0
1,1,0,7,0
1,4,0,1,0
0,4,0,1,0
1,5,1,1,0
0,1,0,61,0
1,4,0,185,0
1,4,1,1,0
1,5,0,1,0
1,4,0,1,0
1,5,1,201,0
1,4,0,1,0
1,4,0,2011,0
0,1,0,1,0
1,4,0,6,0
0,5,1,1,0
1,4,0,3,0
0,4,1,1,0
1,8,0,109,0
0,4,0,155,0
0,4,0,43,0
1,8,0,1,0
0,1,0,5,0
1,4,0,365,0
0,8,0,4,0
1,4,0,1,0
1,8,0,1,0
1,5,0,8,0
1,4,0,1,0
0,4,0,1,0
1,4,0,1,0
1,4,1,1,0
0,5,1,2198,0
1,4,1,341,0
1,4,1,376,0
1,4,0,2,0
0,4,0,1063,0
0,4,0,1005,0
1,4,0,101,0
1,4,0,2,0
1,4,0,1,0
1,5,1,1,0
0,8,1,51,0
0,8,0,34,0
1,4,0,22,0
1,8,0,2,0
1,4,0,1,0
0,8,0,6,0
0,4,0,2,0
1,8,0,1,0
1,4,0,1,0
1,8,0,252,0
0,4,0,1,0
0,4,1,1,0
0,4,0,1001,0
1,4,0,4,0
0,4,0,118,0
1,4,0,1,0
0,1,0,11,0
1,8,0,1,0
1,4,0,1,0
1,5,1,1,0
1,5,0,2,0
1,4,0,445,0
1,4,0,2,0
1,8,0,1,0
1,4,0,1,0
1,4,0,10,0
1,4,0,8,0
1,4,0,1,0
0,4,0,1,0
1,8,1,1,0
0,8,0,247,0
1,4,0,4,0
1,4,0,81,0
1,4,0,1,0
1,5,0,688,0
0,4,0,238,0
1,8,1,101,0
0,8,0,17,0
0,4,0,352,0
1,4,0,1001,0
1,4,1,1,0
1,4,0,23,0
1,4,1,1,0
0,4,1,991,0
1,4,0,1,0
1,5,0,4001,0
1,4,0,229,0
0,8,0,1,0
0,3,1,28,0
0,4,0,1,0
1,4,1,1,0
0,8,0,33,0
1,4,0,42,0
0,4,0,11,0
1,4,0,1,0
1,1,0,20,0
1,4,0,1,0
1,4,0,1,0
1,4,1,69,0
0,5,0,1,0
1,4,0,1,0
1,4,0,1,0
1,1,0,1,0
0,5,0,1,0
1,4,0,71,0
1,4,1,1,0
0,4,1,1,0
1,4,0,151,0
1,1,0,2,0
0,4,0,142,0
0,4,0,1,0
1,4,0,2804,0
0,4,0,6,0
1,4,0,1,0
1,4,1,1,0
1,4,0,1,0
1,4,0,723,0
1,4,0,180,0
1,1,1,1,0
1,4,0,1,0
1,1,0,1,0
0,1,0,1,0
0,4,0,19,0
1,4,0,1,0
1,1,0,2,0
0,4,1,501,0
1,4,0,1,0
1,4,0,1,0
1,4,0,1,0
0,4,0,1,0
0,4,0,3,0
1,4,0,11,0
1,1,0,5,0
0,8,0,1,0
1,4,1,1,0
1,4,0,1,0
1,4,0,69,0
1,4,0,7,0
0,4,0,5,0
1,5,0,1,0
1,4,0,1,0
1,4,0,7,0
0,4,1,6,0
1,4,0,196,0
1,5,0,1,0
0,4,0,36,0
0,8,0,1,0
1,4,0,41,0
1,4,1,2,0
0,8,0,485,0
0,8,0,109,0
1,4,0,1,0
1,8,0,1,0
0,4,0,1,0
0,5,1,301,1
1,8,0,1,1
1,4,1,1,1
1,4,1,15109,1
0,8,1,322,1
1,4,1,1,1
1,4,1,401,1
1,4,1,3066,1
1,4,1,16,1
1,4,1,301,1
1,4,1,1,1
1,4,1,201,1
1,8,1,376,1
1,4,0,9,1
1,8,1,1,1
0,4,1,235,1
0,1,1,248,1
1,4,1,1001,1
1,8,1,2001,1
1,5,1,8,1
1,5,1,5001,1
1,8,1,1,1
1,9,1,1,1
0,4,1,919,1
0,8,1,1,1
0,8,1,561,1
