@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R6,8,11,13,15'

@attribute A6 numeric
@attribute A8 {0,1}
@attribute A11 {0,1}
@attribute A13 numeric
@attribute Class {0,1}

@data
4,0,0,60,0
4,0,0,200,0
8,1,1,180,1
4,1,1,519,1
4,1,1,49,1
4,0,0,132,0
5,0,1,141,0
8,1,0,280,1
4,0,1,380,0
4,1,1,100,0
4,0,0,0,0
5,1,1,0,1
4,0,1,290,1
4,0,0,0,0
4,1,0,0,1
4,1,1,100,1
4,0,0,220,0
2,0,0,260,0
4,1,1,396,1
1,0,1,180,0
4,1,1,140,1
4,0,1,300,0
8,0,1,400,0
5,0,0,210,0
4,0,0,280,0
8,1,1,88,1
4,1,0,0,1
1,1,0,232,1
8,1,0,0,1
4,0,0,80,0
4,0,1,180,0
5,0,1,480,0
4,1,0,120,1
5,0,1,232,0
4,1,0,400,0
4,0,1,300,0
4,0,1,0,0
4,0,1,200,0
4,0,1,309,0
3,0,1,0,1
5,0,1,720,0
4,1,1,443,0
4,0,1,240,0
3,0,0,160,0
8,1,0,340,1
8,1,0,0,1
4,1,0,120,0
4,1,0,260,1
5,1,1,164,0
4,1,1,200,0
4,1,1,80,1
4,1,1,0,1
4,1,0,120,0
8,0,0,120,0
4,0,0,120,0
8,1,0,0,1
8,1,0,311,1
4,1,1,60,1
4,1,1,0,1
8,0,0,280,0
4,1,1,0,1
8,1,1,93,1
8,1,1,102,1
8,1,1,393,1
1,0,0,160,0
8,1,1,455,1
4,1,0,0,0
4,1,1,928,0
4,0,1,160,0
