@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R2,7-9,15'

@attribute A2 numeric
@attribute A7 numeric
@attribute A8 {0,1}
@attribute A9 {0,1}
@attribute Class {0,1}

@data
4808,4,0,0,1
1892,75,1,1,1
1917,585,1,0,0
4158,21,1,0,0
7483,4,0,1,0
1617,4,0,0,1
40,35,1,1,1
185,15,1,1,1
42,796,1,1,1
2517,625,1,1,1
4275,4,0,0,0
3183,4,0,0,0
4058,5,1,1,1
1517,1,0,0,0
375,4,0,0,0
3408,1,0,0,0
4308,375,1,1,1
345,85,1,1,1
2858,5,1,0,0
2175,0,0,0,0
295,54,1,1,1
2875,5,1,0,0
3157,7,0,0,0
2783,225,0,1,0
695,0,0,0,0
16,1,0,1,0
28,4165,1,1,1
2508,1665,1,1,1
2192,4,1,1,1
2183,665,1,0,1
2258,415,1,1,1
16,85,0,1,0
1958,1,0,1,0
5158,85,1,1,1
3617,85,0,0,0
2358,415,0,1,0
3157,25,0,0,0
2617,0,0,0,0
1917,75,1,1,1
3575,125,0,1,0
2108,0,0,0,0
3208,15,0,0,0
2225,125,0,0,0
4058,35,0,0,0
7158,0,0,0,1
4433,5,1,0,1
1758,1375,1,0,1
4283,458,1,0,1
3017,3125,1,1,1
1808,4,0,0,0
5742,7,1,1,1
4208,5,1,1,1
4533,125,0,0,0
3017,4,0,0,0
3775,115,1,1,0
1708,4,0,0,0
4958,0,1,1,0
6917,4,0,1,0
1942,4,0,1,0
1783,1,1,1,1
2392,125,0,0,0
285,254,1,1,1
2692,5,1,1,1
3917,10,0,0,0
1842,121,1,1,1
2358,54,0,0,0
4808,1,0,0,0
26,175,1,0,1
1883,85,1,0,1
