@relation texture

@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A33 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.206,-0.563,-0.442,-0.324,-0.691,-1.052,-0.623,-0.425,-0.938,-0.663,-0.855,-1.052,-0.525,2
-0.311,-0.699,-0.497,-0.409,-0.732,-1.154,-0.727,-0.584,-0.907,-0.649,-0.857,-1.154,-0.526,2
-0.496,-0.886,-0.699,-0.607,-0.906,-1.295,-0.906,-0.848,-1.072,-0.789,-1.041,-1.295,-0.672,2
-0.22,-0.569,-0.369,-0.277,-0.551,-0.987,-0.602,-0.476,-0.822,-0.609,-0.846,-0.987,-0.351,2
-0.303,-0.802,-0.568,-0.455,-0.746,-1.334,-0.893,-0.643,-1.133,-0.974,-1.111,-1.334,-0.681,2
-0.391,-0.715,-0.552,-0.523,-0.92,-1.156,-0.83,-0.825,-1.12,-0.818,-1.142,-1.156,-0.555,2
-0.324,-0.64,-0.505,-0.44,-0.831,-1.124,-0.698,-0.55,-0.821,-0.546,-0.848,-1.124,-0.413,2
-0.513,-0.707,-0.61,-0.569,-0.912,-1.01,-0.691,-0.713,-0.789,-0.601,-0.832,-1.01,-0.614,2
-0.236,-0.668,-0.51,-0.418,-0.847,-1.106,-0.733,-0.67,-0.915,-0.704,-0.963,-1.106,-0.406,2
-0.624,-0.945,-0.786,-0.727,-1.008,-1.279,-0.928,-0.811,-1.059,-0.776,-1.043,-1.279,-0.698,2
-0.408,-0.721,-0.58,-0.545,-0.906,-1.097,-0.765,-0.723,-0.978,-0.704,-0.98,-1.097,-0.646,2
-0.392,-0.685,-0.527,-0.478,-0.8,-1.059,-0.719,-0.654,-0.91,-0.676,-0.892,-1.059,-0.517,2
-0.412,-0.74,-0.599,-0.512,-0.852,-1.213,-0.802,-0.678,-0.937,-0.738,-0.939,-1.213,-0.566,2
-0.405,-0.803,-0.558,-0.49,-0.691,-1.247,-0.936,-0.79,-1.041,-0.9,-1.028,-1.247,-0.496,2
-0.46,-0.681,-0.567,-0.512,-0.817,-1.042,-0.702,-0.578,-0.768,-0.494,-0.856,-1.042,-0.337,2
-0.548,-0.91,-0.713,-0.663,-0.921,-1.246,-0.861,-0.659,-0.943,-0.737,-1,-1.246,-0.654,2
-0.319,-0.582,-0.457,-0.423,-0.796,-0.948,-0.626,-0.591,-0.888,-0.605,-0.824,-0.948,-0.41,2
-0.64,-1.019,-0.834,-0.765,-1.017,-1.362,-1.017,-0.83,-1.031,-0.904,-1.061,-1.362,-0.788,2
-0.609,-0.902,-0.744,-0.708,-1,-1.235,-0.955,-0.912,-1.045,-0.859,-1.084,-1.235,-0.737,2
