@relation texture

@attribute A6 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.218,-0.291,-0.527,-0.391,-0.431,-0.395,-0.5,-0.463,-0.814,-0.653,-0.374,-0.374,-0.52,-0.704,2
-0.167,-0.311,-0.456,-0.652,-0.566,-0.463,-0.838,-0.678,-0.881,-1.192,-0.575,-0.351,-0.39,-0.385,2
-0.217,-0.466,-0.715,-0.706,-0.593,-0.413,-0.878,-0.694,-0.907,-1.265,-0.652,-0.45,-0.462,-0.489,2
-0.393,-0.544,-0.735,-0.756,-0.702,-0.587,-0.862,-0.743,-0.883,-1.158,-0.739,-0.519,-0.598,-0.657,2
-0.598,-0.772,-1,-0.822,-0.772,-0.625,-0.939,-0.83,-1.041,-1.24,-0.788,-0.671,-0.711,-0.839,2
-0.252,-0.445,-0.695,-0.718,-0.701,-0.535,-0.881,-0.784,-1.009,-1.165,-0.651,-0.529,-0.556,-0.643,2
-0.361,-0.6,-0.779,-0.874,-0.738,-0.63,-1.018,-0.825,-1.02,-1.331,-0.784,-0.545,-0.578,-0.648,2
-0.373,-0.485,-0.712,-0.677,-0.678,-0.564,-0.771,-0.704,-0.956,-1.031,-0.602,-0.464,-0.543,-0.602,2
-0.392,-0.527,-0.8,-0.676,-0.629,-0.532,-0.798,-0.689,-0.892,-1.059,-0.655,-0.503,-0.589,-0.684,2
-0.521,-0.678,-0.889,-0.743,-0.68,-0.533,-0.872,-0.756,-0.981,-1.183,-0.727,-0.597,-0.623,-0.752,2
-0.23,-0.44,-0.673,-0.769,-0.646,-0.499,-0.905,-0.73,-0.862,-1.258,-0.745,-0.502,-0.544,-0.598,2
-0.34,-0.518,-0.789,-0.714,-0.665,-0.568,-0.829,-0.702,-0.902,-1.117,-0.654,-0.462,-0.52,-0.598,2
-0.324,-0.505,-0.831,-0.546,-0.474,-0.328,-0.737,-0.575,-0.848,-1.124,-0.586,-0.42,-0.486,-0.524,2
-0.199,-0.459,-0.869,-0.591,-0.542,-0.399,-0.757,-0.629,-0.886,-1.095,-0.584,-0.453,-0.486,-0.528,2
-0.228,-0.412,-0.502,-0.69,-0.605,-0.467,-0.815,-0.668,-0.87,-1.096,-0.581,-0.377,-0.427,-0.523,2
-0.206,-0.442,-0.691,-0.663,-0.632,-0.486,-0.762,-0.677,-0.855,-1.052,-0.619,-0.484,-0.553,-0.65,2
-0.3,-0.478,-0.696,-0.646,-0.587,-0.488,-0.778,-0.637,-0.829,-1.107,-0.614,-0.393,-0.474,-0.526,2
-0.331,-0.486,-0.775,-0.735,-0.752,-0.599,-0.841,-0.778,-0.956,-1.058,-0.647,-0.472,-0.503,-0.497,2
-0.277,-0.569,-0.853,-0.682,-0.576,-0.453,-0.837,-0.672,-0.936,-1.16,-0.599,-0.396,-0.438,-0.509,2
-0.559,-0.759,-0.967,-0.796,-0.65,-0.502,-0.973,-0.759,-1.009,-1.346,-0.802,-0.639,-0.666,-0.76,2
-0.376,-0.577,-0.857,-0.655,-0.565,-0.438,-0.836,-0.671,-0.938,-1.192,-0.647,-0.499,-0.559,-0.657,2
-0.28,-0.459,-0.784,-0.493,-0.416,-0.251,-0.644,-0.508,-0.825,-1.05,-0.53,-0.293,-0.345,-0.345,2
-0.445,-0.638,-0.822,-0.695,-0.621,-0.462,-0.877,-0.736,-0.954,-1.224,-0.717,-0.561,-0.588,-0.654,2
-0.282,-0.485,-0.702,-0.711,-0.615,-0.435,-0.867,-0.709,-0.921,-1.241,-0.66,-0.439,-0.453,-0.465,2
-0.68,-0.849,-1.071,-0.937,-0.855,-0.752,-1.057,-0.916,-1.118,-1.322,-0.844,-0.689,-0.731,-0.834,2
-0.315,-0.403,-0.566,-0.735,-0.71,-0.603,-0.83,-0.748,-0.891,-1.049,-0.65,-0.452,-0.537,-0.582,2
-0.222,-0.402,-0.617,-0.683,-0.603,-0.444,-0.856,-0.708,-0.888,-1.161,-0.706,-0.496,-0.545,-0.613,2
-0.469,-0.705,-0.988,-0.917,-0.813,-0.721,-1.027,-0.877,-1.039,-1.27,-0.774,-0.617,-0.657,-0.779,2
-0.193,-0.394,-0.684,-0.597,-0.582,-0.476,-0.745,-0.652,-0.928,-1.04,-0.598,-0.412,-0.485,-0.55,2
-0.317,-0.508,-0.692,-0.66,-0.586,-0.421,-0.775,-0.656,-0.868,-1.101,-0.625,-0.405,-0.44,-0.515,2
-0.322,-0.449,-0.621,-0.761,-0.741,-0.649,-0.904,-0.805,-1.032,-1.151,-0.678,-0.479,-0.547,-0.634,2
-0.359,-0.496,-0.841,-0.517,-0.465,-0.337,-0.701,-0.552,-0.833,-1.044,-0.574,-0.427,-0.499,-0.51,2
