@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A20 numeric
@attribute A22 numeric
@attribute A24 numeric
@attribute A30 numeric
@attribute A34 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.303,-0.631,-0.619,-0.411,-0.535,-1.303,-0.853,-0.794,-0.929,-0.782,-0.944,-0.714,-0.508,2
-1.077,-0.892,-0.521,-0.503,-0.584,-1.077,-0.711,-0.872,-0.855,-0.748,-0.98,-0.666,-0.666,2
-1.037,-0.754,-0.532,-0.431,-0.464,-1.037,-0.712,-0.814,-0.801,-0.707,-0.922,-0.645,-0.604,2
-1.169,-0.892,-0.68,-0.622,-0.665,-1.169,-0.788,-0.759,-0.911,-0.787,-0.948,-0.763,-0.69,2
-1.107,-0.875,-0.681,-0.591,-0.652,-1.107,-0.734,-0.929,-0.816,-0.683,-1.012,-0.705,-0.65,2
-1.034,-0.756,-0.507,-0.457,-0.51,-1.034,-0.714,-0.853,-0.708,-0.544,-0.939,-0.555,-0.467,2
-0.964,-0.781,-0.658,-0.625,-0.676,-0.964,-0.758,-0.926,-0.767,-0.692,-0.937,-0.656,-0.612,2
-1.237,-0.807,-0.624,-0.515,-0.599,-1.237,-0.821,-0.788,-0.894,-0.731,-0.914,-0.679,-0.53,2
-1.043,-0.839,-0.507,-0.456,-0.531,-1.043,-0.672,-0.804,-0.77,-0.66,-0.944,-0.607,-0.554,2
-0.904,-0.654,-0.407,-0.378,-0.418,-0.904,-0.671,-0.834,-0.737,-0.619,-0.85,-0.56,-0.523,2
-1.154,-0.699,-0.538,-0.41,-0.497,-1.154,-0.695,-0.663,-0.833,-0.649,-0.857,-0.656,-0.553,2
-1.274,-0.6,-0.527,-0.345,-0.452,-1.274,-0.755,-0.668,-0.917,-0.764,-0.945,-0.683,-0.532,2
-1.174,-0.727,-0.412,-0.332,-0.465,-1.174,-0.665,-0.593,-0.741,-0.605,-0.929,-0.575,-0.467,2
-1.201,-0.868,-0.696,-0.597,-0.668,-1.201,-0.748,-0.776,-0.834,-0.678,-1.026,-0.721,-0.661,2
-1.128,-0.778,-0.537,-0.437,-0.507,-1.128,-0.688,-0.655,-0.883,-0.775,-0.991,-0.714,-0.65,2
-1.174,-0.604,-0.58,-0.427,-0.536,-1.174,-0.772,-0.625,-0.957,-0.815,-0.958,-0.782,-0.698,2
-1.026,-0.797,-0.567,-0.485,-0.517,-1.026,-0.747,-0.831,-0.81,-0.715,-0.9,-0.652,-0.603,2
-0.975,-0.765,-0.483,-0.449,-0.511,-0.975,-0.666,-0.867,-0.713,-0.59,-0.883,-0.524,-0.465,2
-1.265,-0.674,-0.45,-0.33,-0.466,-1.265,-0.672,-0.59,-0.901,-0.706,-0.907,-0.652,-0.518,2
-1.153,-0.545,-0.37,-0.248,-0.339,-1.153,-0.701,-0.705,-0.803,-0.633,-0.905,-0.548,-0.384,2
-1.057,-0.603,-0.438,-0.337,-0.45,-1.057,-0.599,-0.708,-0.823,-0.692,-0.929,-0.624,-0.626,2
-1.192,-0.922,-0.699,-0.63,-0.698,-1.192,-0.77,-0.908,-0.922,-0.799,-1.048,-0.779,-0.732,2
-1.021,-0.812,-0.552,-0.514,-0.562,-1.021,-0.704,-0.925,-0.752,-0.627,-0.938,-0.58,-0.524,2
-1.293,-0.902,-0.81,-0.663,-0.751,-1.293,-0.906,-0.981,-0.998,-0.893,-1.102,-0.828,-0.725,2
-1.246,-0.774,-0.627,-0.47,-0.582,-1.246,-0.788,-0.73,-0.904,-0.737,-0.981,-0.683,-0.585,2
-0.947,-0.825,-0.484,-0.496,-0.528,-0.947,-0.667,-0.852,-0.734,-0.644,-0.909,-0.617,-0.63,2
-1.194,-0.925,-0.772,-0.69,-0.756,-1.194,-0.823,-0.882,-0.878,-0.718,-0.938,-0.709,-0.657,2
-1.152,-0.639,-0.456,-0.357,-0.449,-1.152,-0.706,-0.729,-0.795,-0.651,-0.929,-0.577,-0.454,2
-1.081,-0.854,-0.614,-0.572,-0.618,-1.081,-0.746,-0.898,-0.847,-0.759,-0.925,-0.7,-0.678,2
-1.22,-0.9,-0.739,-0.645,-0.705,-1.22,-0.859,-0.812,-0.924,-0.779,-0.97,-0.747,-0.666,2
-0.874,-0.71,-0.583,-0.559,-0.561,-0.874,-0.687,-0.912,-0.698,-0.615,-0.942,-0.676,-0.674,2
-1.168,-0.691,-0.478,-0.376,-0.476,-1.168,-0.748,-0.742,-0.887,-0.719,-0.883,-0.623,-0.504,2
-1.215,-0.877,-0.695,-0.592,-0.674,-1.215,-0.814,-0.819,-0.91,-0.775,-0.962,-0.718,-0.648,2
-1.191,-0.862,-0.697,-0.606,-0.657,-1.191,-0.788,-0.749,-0.88,-0.742,-0.959,-0.745,-0.641,2
-1.291,-0.979,-0.82,-0.728,-0.808,-1.291,-0.981,-1.077,-1.019,-0.908,-1.124,-0.818,-0.77,2
-1.19,-0.997,-0.729,-0.704,-0.753,-1.19,-0.762,-0.863,-0.937,-0.814,-1.112,-0.82,-0.803,2
-1.107,-0.694,-0.494,-0.407,-0.478,-1.107,-0.656,-0.704,-0.789,-0.646,-0.829,-0.614,-0.493,2
-1.05,-0.767,-0.416,-0.392,-0.459,-1.05,-0.636,-0.662,-0.654,-0.493,-0.825,-0.53,-0.353,2
-1.282,-0.857,-0.705,-0.565,-0.665,-1.282,-0.834,-0.78,-0.928,-0.761,-1.004,-0.726,-0.619,2
-1.321,-0.706,-0.654,-0.455,-0.581,-1.321,-0.867,-0.81,-1.009,-0.881,-1.015,-0.779,-0.663,2
