@relation texture

@attribute A1 numeric
@attribute A6 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A27 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.173,-0.383,-0.643,-0.645,-0.757,-0.828,-0.98,-0.835,-0.621,-0.956,-0.707,-0.569,-0.549,2
-1.103,-0.419,-0.831,-0.752,-0.918,-0.858,-0.959,-0.861,-0.715,-0.969,-0.71,-0.648,-0.653,2
-1.238,-0.595,-0.775,-0.727,-0.918,-0.955,-0.988,-0.964,-0.778,-1.038,-0.874,-0.68,-0.689,2
-1.337,-0.462,-0.739,-0.709,-0.862,-1.09,-1.1,-1.08,-0.849,-1.077,-0.927,-0.644,-0.669,2
-1.29,-0.539,-0.864,-0.785,-0.966,-1.069,-1.109,-1.077,-0.909,-1.129,-0.901,-0.658,-0.68,2
-1.384,-0.63,-0.772,-0.705,-0.812,-0.984,-1.002,-1.002,-0.692,-1.007,-0.965,-0.774,-0.787,2
-1.063,-0.417,-0.68,-0.683,-0.85,-0.853,-0.993,-0.828,-0.723,-0.944,-0.677,-0.645,-0.617,2
-1.151,-0.322,-0.578,-0.607,-0.696,-0.866,-1.009,-0.904,-0.756,-1.032,-0.708,-0.566,-0.547,2
-1.241,-0.43,-0.758,-0.697,-0.863,-0.956,-1.044,-0.96,-0.747,-1.035,-0.821,-0.634,-0.648,2
-1.198,-0.501,-0.797,-0.743,-0.926,-0.9,-1.043,-0.911,-0.719,-1.05,-0.764,-0.657,-0.611,2
-1.12,-0.329,-0.637,-0.625,-0.767,-0.767,-0.894,-0.809,-0.611,-0.964,-0.612,-0.561,-0.492,2
-1.032,-0.546,-0.789,-0.781,-0.971,-0.774,-0.952,-0.79,-0.675,-0.982,-0.658,-0.486,-0.535,2
-1.012,-0.241,-0.356,-0.423,-0.505,-0.827,-0.956,-0.765,-0.637,-0.886,-0.661,-0.502,-0.518,2
-1.142,-0.364,-0.798,-0.669,-0.86,-0.825,-0.925,-0.817,-0.641,-0.979,-0.65,-0.477,-0.464,2
-1.101,-0.33,-0.639,-0.643,-0.725,-0.72,-0.838,-0.725,-0.504,-0.851,-0.541,-0.438,-0.36,2
-1.175,-0.17,-0.273,-0.417,-0.375,-0.874,-0.867,-0.857,-0.609,-0.846,-0.777,-0.533,-0.553,2
-1.191,-0.414,-0.668,-0.606,-0.753,-0.887,-0.91,-0.867,-0.643,-0.897,-0.711,-0.511,-0.494,2
-1.18,-0.376,-0.683,-0.67,-0.796,-0.893,-1.032,-0.903,-0.729,-1.023,-0.703,-0.581,-0.524,2
-1.092,-0.278,-0.523,-0.532,-0.59,-0.784,-0.868,-0.763,-0.553,-0.848,-0.613,-0.426,-0.39,2
-1.029,-0.359,-0.671,-0.645,-0.82,-0.803,-1.043,-0.76,-0.669,-0.984,-0.645,-0.53,-0.494,2
-1.113,-0.296,-0.547,-0.609,-0.657,-0.888,-1.041,-0.844,-0.69,-0.967,-0.733,-0.613,-0.597,2
-1.181,-0.642,-0.848,-0.758,-0.941,-0.902,-1.023,-0.904,-0.736,-1.039,-0.847,-0.65,-0.694,2
-0.821,-0.227,-0.581,-0.49,-0.636,-0.609,-0.749,-0.677,-0.593,-0.865,-0.495,-0.592,-0.593,2
-1.107,-0.3,-0.602,-0.602,-0.704,-0.789,-0.862,-0.778,-0.566,-0.829,-0.647,-0.46,-0.474,2
-1.113,-0.453,-0.754,-0.716,-0.868,-0.817,-1.02,-0.828,-0.657,-1.006,-0.675,-0.657,-0.596,2
-1.111,-0.436,-0.852,-0.763,-0.942,-0.845,-1.074,-0.871,-0.747,-1.12,-0.653,-0.569,-0.528,2
-1.19,-0.605,-0.825,-0.708,-0.863,-0.937,-1.026,-0.954,-0.79,-1.112,-0.87,-0.734,-0.767,2
-1.199,-0.611,-0.841,-0.764,-0.946,-0.944,-1.058,-0.952,-0.804,-1.084,-0.86,-0.623,-0.69,2
-1.126,-0.452,-0.817,-0.716,-0.876,-0.815,-1.006,-0.833,-0.682,-1.093,-0.713,-0.567,-0.57,2
-1.01,-0.513,-0.713,-0.634,-0.806,-0.722,-0.789,-0.724,-0.541,-0.832,-0.634,-0.657,-0.617,2
-1.075,-0.333,-0.592,-0.625,-0.737,-0.874,-0.951,-0.861,-0.742,-0.961,-0.699,-0.548,-0.578,2
-1.329,-0.409,-0.678,-0.616,-0.694,-0.995,-1,-0.976,-0.724,-0.996,-0.896,-0.653,-0.663,2
-1.109,-0.172,-0.599,-0.569,-0.675,-0.792,-0.977,-0.811,-0.617,-0.961,-0.639,-0.58,-0.499,2
-1.241,-0.415,-0.721,-0.671,-0.816,-0.88,-0.915,-0.858,-0.612,-0.911,-0.73,-0.482,-0.482,2
-0.964,-0.606,-0.702,-0.74,-0.926,-0.767,-0.894,-0.807,-0.707,-0.937,-0.693,-0.52,-0.571,2
-1.156,-0.266,-0.645,-0.639,-0.752,-0.796,-0.891,-0.822,-0.595,-0.951,-0.635,-0.517,-0.449,2
-1.275,-0.68,-0.923,-0.825,-1.04,-1.004,-1.086,-0.979,-0.776,-1.072,-0.911,-0.672,-0.703,2
-1.325,-0.403,-0.737,-0.712,-0.866,-0.976,-0.975,-0.99,-0.689,-0.976,-0.805,-0.512,-0.511,2
-1.086,-0.604,-0.831,-0.805,-1.007,-0.845,-1.015,-0.836,-0.723,-1.019,-0.749,-0.57,-0.617,2
-1.121,-0.42,-0.71,-0.677,-0.835,-0.882,-1.037,-0.879,-0.752,-1.013,-0.753,-0.677,-0.652,2
-1.011,-0.307,-0.614,-0.633,-0.816,-0.798,-0.999,-0.783,-0.664,-0.926,-0.61,-0.651,-0.571,2
-1.181,-0.413,-0.667,-0.658,-0.792,-0.878,-0.94,-0.869,-0.64,-0.904,-0.741,-0.562,-0.565,2
-0.977,-0.365,-0.475,-0.455,-0.592,-0.653,-0.821,-0.612,-0.468,-0.833,-0.547,-0.419,-0.418,2
