@relation texture

@attribute A2 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A27 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.817,-0.495,-0.67,-0.602,-0.657,-0.984,-0.695,-1.027,-0.769,-1.034,-0.585,-0.968,-0.651,2
-0.62,-0.373,-0.513,-0.52,-0.58,-0.833,-0.588,-0.871,-0.551,-0.773,-0.535,-0.726,-0.467,2
-0.794,-0.455,-0.643,-0.601,-0.62,-0.992,-0.697,-1.133,-0.892,-1.084,-0.675,-0.992,-0.726,2
-0.685,-0.487,-0.693,-0.594,-0.655,-0.879,-0.685,-0.99,-0.648,-0.804,-0.619,-0.791,-0.598,2
-0.642,-0.318,-0.366,-0.383,-0.447,-0.794,-0.466,-0.87,-0.603,-0.876,-0.548,-0.884,-0.582,2
-0.665,-0.428,-0.584,-0.555,-0.556,-0.874,-0.651,-0.943,-0.697,-0.85,-0.555,-0.828,-0.592,2
-0.505,-0.317,-0.298,-0.378,-0.369,-0.732,-0.523,-0.891,-0.648,-0.623,-0.383,-0.698,-0.516,2
-0.57,-0.342,-0.455,-0.47,-0.535,-0.792,-0.534,-0.895,-0.517,-0.699,-0.559,-0.692,-0.466,2
-0.633,-0.392,-0.542,-0.481,-0.525,-0.844,-0.582,-1.004,-0.73,-0.874,-0.587,-0.891,-0.671,2
-0.606,-0.508,-0.647,-0.579,-0.632,-0.856,-0.682,-1.016,-0.679,-0.75,-0.55,-0.713,-0.514,2
-0.618,-0.406,-0.473,-0.478,-0.557,-0.804,-0.556,-0.958,-0.624,-0.787,-0.608,-0.865,-0.615,2
-0.609,-0.293,-0.273,-0.364,-0.417,-0.789,-0.438,-0.867,-0.629,-0.857,-0.533,-0.922,-0.593,2
-0.935,-0.688,-0.783,-0.711,-0.711,-1.056,-0.811,-0.965,-0.65,-0.973,-0.681,-0.976,-0.715,2
-0.682,-0.498,-0.652,-0.566,-0.601,-0.891,-0.654,-1.036,-0.768,-0.894,-0.599,-0.887,-0.638,2
