@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,7,11-14,16,19,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-1.2134,0.8617,0.564,0.3899,1.1027,0.6983,3.486,0.5943,0.7896,1.8184,0
1.2607,-0.7137,0.8836,-0.0184,1.2481,0.146,1.33,1.1284,1.3088,0.468,0
1.5553,-0.3206,1.0857,-0.0528,0.6177,2.2037,2.3668,2.0443,0.374,1.7735,0
-2.0902,0.2826,0.8906,0.2743,0.6988,1.7509,-0.6202,-1.7052,1.3328,0.5133,0
-1.4728,0.6526,-1.2314,0.6999,-1.2524,-2.1139,-0.5315,-2.2243,-0.6655,-0.7957,1
1.8351,1.0981,2.0222,-0.0935,-0.2856,2.1973,-2.0905,-0.8398,-2.0419,1.0059,0
-1.319,-1.0406,0.2107,0.6876,0.8937,0.0758,-0.6334,-0.6144,-1.5312,-1.7099,1
2.3227,1.6632,0.2165,0.8105,-1.6629,1.2613,0.6879,1.3553,1.6977,-0.9676,0
0.4703,-0.8229,-1.2593,-0.6821,-2.2333,0.5192,-0.767,-0.814,1.0561,0.2788,1
-1.8938,-1.02,-1.4237,-0.7076,-0.835,-0.0122,-0.6157,-0.8158,-1.7893,1.0631,1
-1.8976,1.9112,-1.3458,0.5846,-0.8149,0.1786,1.8225,1.4433,-0.061,0.9792,0
-0.4078,-0.6741,-0.8389,1.1598,1.069,-2.3997,-0.6052,-0.5546,0.2804,0.8426,1
0.4113,0.0724,1.2195,3.0247,0.5674,0.1305,-0.7001,-0.6508,-0.098,-1.6901,0
-0.9358,0.7067,0.5212,1.7496,-0.9855,1.4091,0.4002,2.2268,1.5412,0.7132,0
0.5642,0.4558,1.1382,1.7208,-0.548,0.235,-1.6462,-2.0736,-0.9085,-0.7392,1
1.5064,0.0363,-0.7856,0.289,0.8751,0.133,0.1953,-1.249,0.6296,-0.293,1
0.382,-0.3299,1.5817,1.9454,0.7313,-0.3574,0.0282,1.1003,0.1991,0.8837,0
0.495,1.1478,-1.8863,0.0533,-0.7748,-1.3915,1.8722,-0.3422,0.7807,1.9974,0
1.102,1.4062,1.0272,1.1323,0.2387,0.4157,-0.6228,-1.0954,-0.1693,1.6448,0
-0.8211,-0.4452,1.3017,-0.9671,-0.4266,-1.5045,0.2387,-1.0904,-1.5693,-0.3619,1
0.3063,-0.2118,-0.7741,-0.0977,0.9045,0.5834,0.2653,0.4497,-3.0356,0.0909,1
3.532,2.2661,-0.4032,-0.1261,-0.0232,1.2942,0.8317,-0.167,1.1705,-0.16,0
-0.9709,-1.0062,-0.7359,-0.4378,-1.8041,0.9132,0.0491,1.2622,0.4532,-0.8396,1
1.6625,0.2293,0.0431,1.0221,-0.9827,-2.3787,0.0224,-0.1587,-3.3292,-0.8446,1
-1.9044,-0.8331,0.7927,-0.0357,-0.3776,-1.5577,0.6536,-0.2162,0.8446,0.6598,1
0.6287,1.1477,0.516,0.7363,1.9679,0.2472,1.0953,1.3297,-1.0927,-1.3107,0
2.1924,0.8351,1.3592,-0.9437,0.953,-0.6397,-0.9781,0.0514,-1.1323,0.6063,0
1.6938,2.3852,0.3826,0.9019,0.9116,0.4102,0.1436,0.5778,0.9197,0.8524,0
-0.7845,-0.9136,-2.1783,-0.6286,0.8139,0.708,-0.7536,-0.3293,0.1865,-0.4572,1
-1.086,-0.563,3.1467,0.9717,0.0678,1.4772,0.562,0.19,1.7796,-0.4417,0
0.0372,0.7281,0.4657,-0.6004,-0.2437,0.1689,1.0153,0.07,1.5626,0.0829,0
1.5682,1.3059,0.3919,0.9226,0.2518,1.4528,-1.2115,-0.8062,-0.1174,-0.2104,0
1.361,-0.8342,0.3669,-0.4637,1.6286,-0.1339,0.0479,0.0297,2.4188,1.0047,0
-1.1117,0.6474,-1.0003,1.0456,-0.9148,-2.6486,-2.1145,0.2472,0.7195,-0.6786,1
-1.0201,0.2439,-1.2948,0.2617,1.1478,1.8039,1.373,0.3706,-0.2009,1.0159,0
-0.0701,0.6613,-0.1651,-0.1737,-1.126,-0.0163,-0.9154,-0.0709,0.0547,-0.2988,1
2.311,-1.3981,-0.098,-0.7781,-0.907,-0.4136,1.7336,1.6317,0.1596,0.4084,0
0.1864,1.1692,-0.9731,-1.2981,-0.1073,-0.6146,0.9902,0.9353,-1.2751,-0.3733,1
0.2027,-0.9411,-0.318,-1.8737,1.4089,-0.4155,-0.6362,-1.8571,-0.0013,0.0494,1
1.2189,-0.6318,-2.2083,-0.5368,1.0591,-1.0179,0.4131,-1.1342,-0.393,-2.5821,1
0.8475,0.4503,0.2077,0.4196,1.5765,-0.3665,0.0844,-0.0206,-0.1749,0.2584,0
-1.162,-1.1293,-1.4054,-0.7087,-1.0194,-0.2385,-0.3168,0.0505,0.5167,-0.0682,1
-1.1092,0.0509,-2.4744,-0.4209,-0.1293,-1.1477,-1.4993,-1.5303,-0.6124,1.1336,1
1.6698,1.168,2.7666,0.585,0.4222,-0.1626,-0.3126,0.3032,0.828,1.3867,0
0.2617,-0.1156,0.687,0.0787,-1.0802,0.6717,-0.0017,-0.5475,-0.1514,-0.5567,0
0.0398,-2.2858,-1.8325,-1.3933,-0.133,0.7751,-1.1072,-0.5829,-0.0548,-0.5293,1
-0.6722,-0.0155,0.8339,-1.3748,0.6161,-1.4275,-0.2371,-2.0005,-1.3095,-0.239,1
-0.1932,0.1368,0.1636,0.5892,0.7874,0.5311,-0.2949,0.5207,-2.1499,-0.2728,0
-0.0763,1.4303,-0.9167,1.3307,0.3534,-0.2385,1.3512,-0.8768,1.95,0.0398,0
2.1117,-1.1385,1.0456,0.5191,-1.4085,0.1521,-0.7488,-0.6179,-1.3828,-0.8543,1
1.2622,-0.2516,-0.4545,-0.748,1.2492,0.9095,2.9622,0.5115,0.3528,1.0227,0
-0.6848,0.259,-0.9331,-0.2548,-1.2192,0.9542,-0.276,-0.9424,0.2325,1.1762,1
-0.4215,-0.9175,-1.2073,-0.3198,-2.8598,-2.9158,0.1804,1.2515,-1.4121,0.0382,1
0.9965,-0.1875,-1.8153,-0.4274,1.6038,0.253,-0.5578,1.7418,0.3663,-0.601,0
0.1627,-1.4159,-0.1382,-0.2171,-0.9375,-1.1495,-0.0717,-1.1574,-1.376,-0.0276,1
1.0007,1.22,1.3465,0.0182,-0.158,0.2165,-0.0863,1.3241,-0.0624,0.6492,0
1.0326,0.5643,0.7761,0.8363,2.7137,0.1729,-1.0688,-0.6922,-1.8902,1.8881,1
0.6472,0.9297,0.8264,-2.5816,-0.8673,-1.0473,-0.3811,0.1381,-0.6831,-1.39,1
-1.2646,-1.4071,0.5821,0.8508,-0.9965,-0.2443,-0.0955,0.2056,-1.1591,-1.2268,1
-1.2504,0.5013,0.958,0.9965,-0.2113,0.8253,1.1952,-0.7279,-0.097,1.1981,0
-0.4579,0.057,1.1089,-0.0915,0.0919,0.5714,1.7083,1.175,1.8884,0.2953,0
