@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,4-6,8-9,15,18-19,21'

@attribute A1 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
0.7743,-0.3614,0.3864,-1.8636,-1.2079,-0.5478,0.6551,-2.757,-1.1497,1
-0.552,0.2089,0.3148,-0.2104,-0.3111,-2.3584,1.5287,0.1541,-0.2981,1
1.2268,-2.0096,-0.8821,-1.1491,0.4413,-2.0609,0.3324,-0.7298,0.2584,1
-0.6421,0.8457,0.9736,1.2865,0.1019,2.8203,-0.6084,-0.0103,0.739,0
-0.1769,0.228,-1.9768,0.1069,-0.6714,-1.1332,-0.8091,0.0564,1.0598,1
0.5283,0.1932,1.7476,1.8988,0.4779,0.4476,-1.7294,-1.4838,0.8917,0
0.8945,0.9456,-0.0506,1.0774,0.983,-0.3283,-0.8953,-0.3734,-0.9387,0
0.259,-0.6711,0.9983,-0.1485,0.591,1.0219,0.2306,1.0823,1.1105,0
-0.3438,-0.7821,2.0776,1.3049,-0.682,0.0744,-0.3211,-0.3035,-0.7787,0
0.3672,0.5652,-0.396,-4.0095,-2.2519,-0.4834,-1.1099,1.5536,0.09,1
0.2712,0.8882,0.1273,-0.4833,0.2369,0.7981,0.4571,-0.3736,-0.7493,1
1.1832,-0.4426,2.1138,1.0274,1.0591,0.8606,0.9439,-0.1972,1.3361,0
-0.6302,0.0631,1.1767,-1.6683,1.5351,-1.6554,-0.0504,-0.529,0.0672,1
-1.5159,0.3124,1.1958,-2.1176,-0.0612,-0.3323,1.1569,-0.1675,-0.3318,1
0.6285,0.6664,1.71,0.3039,0.7432,-0.4005,0.6117,-1.3225,-0.7416,0
0.7603,-0.985,-1.9287,0.1881,-0.1114,0.1261,1.1273,-1.9571,0.6254,1
-0.8091,2.5257,-0.1014,0.3115,-0.8572,0.9031,0.0773,0.693,0.1772,0
0.2972,0.1514,-0.1333,-1.0439,1.443,-0.2913,0.3573,-0.7306,-0.9297,1
0.1396,1.4285,-0.7036,1.0274,0.4807,1.0328,2.208,0.2664,-0.4694,0
-0.7829,1.961,0.0667,-0.216,0.457,-2.7147,0.9864,3.0018,0.2043,0
1.7321,-0.6516,1.9414,1.2958,-1.0152,1.1411,0.6275,1.2723,-0.3798,0
-0.0765,-1.1231,-0.05,-0.2259,-0.7481,0.2457,0.5673,-0.1398,-0.7089,1
0.9515,1.0991,2.1046,0.8064,0.5058,0.329,1.0744,0.4658,1.5342,0
-1.9599,0.2184,-0.898,-1.1742,-1.7903,0.1198,-0.5672,0.7324,-1.2977,1
-0.6433,-1.6109,-0.4911,-0.7214,-1.4412,-0.0747,-1.2883,0.5018,-2.4489,1
0.4681,1.4585,-2.6308,-0.708,1.5818,0.2134,-1.0529,0.3829,-3.0303,1
-0.4526,-0.4178,0.9377,1.0277,-2.3263,-0.9071,0.1513,-2.0229,0.282,1
-0.4513,0.5887,-0.1005,-1.2679,-0.3968,-1.1235,-1.3626,1.5354,0.6037,1
-0.077,1.1641,0.0996,-0.2974,0.2851,0.8538,-0.3497,2.3884,0.3887,0
