@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-7,9,21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute Class {0,1}

@data
-1.2036,-2.624,0.5963,1.3859,-1.3597,0.6758,1.0008,-1.3487,1
-0.1027,-0.7236,-1.7199,-0.1783,-1.3352,-1.5999,-0.7337,-0.7099,1
-1.9511,0.2898,-0.9682,-0.9885,-0.6495,0.4074,-0.307,-0.2402,1
-1.2737,1.3905,-0.4411,0.4517,-1.4507,-0.6442,-0.4717,1.3503,0
0.9371,0.0505,-0.8895,-0.7496,0.0076,-1.1231,0.1197,-0.7758,1
-1.134,0.7671,1.5234,-2.0327,-0.2262,1.7874,0.7383,1.0131,0
1.6957,-0.208,0.7636,0.5256,-0.2174,0.4135,0.9908,0.0782,0
-1.0159,-0.273,-1.1604,0.5086,-0.3406,0.3504,1.881,0.2265,0
0.03,0.5066,-0.0286,0.8808,1.0264,-0.0206,1.4073,1.7045,0
-0.2051,2.1656,-1.4042,0.0556,0.1495,-2.7121,-0.9808,-0.4347,1
-1.2778,-1.0134,-1.967,-0.2728,1.0498,-1.0225,-2.2128,1.6427,1
-1.2032,0.9064,-1.1301,1.5268,-0.9889,1.3497,0.3064,2.837,0
0.2695,1.2942,-0.0913,-1.1854,-0.3612,0.1462,-1.7243,0.278,1
1.0772,1.7659,0.2379,1.0911,-2.612,2.2107,-1.9988,-1.1374,1
-1.5949,-1.0319,-1.5515,-2.1611,0.5365,-1.5597,-0.1645,-0.0894,1
-0.4755,-1.6219,-1.8902,-0.8604,0.9495,-1.2354,0.0378,-0.2135,1
-0.6612,-0.6629,0.5305,-1.2897,1.8863,0.4244,-0.5078,1.2283,0
1.8141,1.9258,-0.751,-0.9516,0.5169,-0.8775,-1.3272,-0.9394,1
-1.1147,-2.3468,1.1849,-1.7081,-0.0482,-0.3266,-1.3694,0.8392,1
0.1638,-2.2569,-2.4675,-0.0783,-0.3776,-1.2369,-1.8781,-1.816,1
