@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R3-5,10,12,17,19-21'

@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1.4684,-1.7003,0.451,-1.9614,-0.88,-0.6858,0.0747,1.1082,1
0.3038,0.8198,-1.1173,-0.2093,-0.198,-0.9519,-0.3441,0.5475,1
2.3894,-0.1118,-0.3478,0.489,0.1147,-0.2702,-0.4717,-0.1617,1
-0.0582,0.2355,-2.5652,-1.2361,0.925,-0.128,0.9246,-0.682,0
-0.0895,0.2723,-1.291,-0.2513,-2.3484,0.4024,0.5693,-1.495,1
0.9922,0.2963,1.334,-0.1038,1.2222,0.7162,0.4531,-0.8582,0
-1.8932,-0.3938,-2.4024,0.1309,-2.3523,-0.5445,-0.2982,-1.0239,1
-0.9779,0.3747,0.1138,-1.4798,0.6476,-0.4233,-1.7567,-0.5839,1
-0.8878,-0.3607,0.7786,-0.1774,2.2576,0.7255,1.0366,0.3668,0
0.5378,-0.5044,-0.4964,-0.6832,-0.7613,1.1156,-0.6603,0.5221,1
1.506,1.6261,-0.0431,0.7425,1.5872,0.532,1.4305,-0.5752,0
0.4311,1.0366,0.5216,1.7517,-0.5591,-0.4155,0.5761,2.146,0
-0.8493,0.4209,0.6339,-1.0151,-0.189,-0.085,-0.2506,1.7572,0
1.1413,1.3723,0.9572,0.0637,0.2165,0.3208,-0.0874,-0.1437,0
-1.0582,-2.2433,-0.7991,-1.1126,-0.5094,-2.5732,-1.1851,-0.3979,1
0.1319,-0.2899,-0.201,-0.7995,-1.5156,0.3393,0.9442,0.678,1
-0.5127,-0.5227,-1.5675,0.0051,-0.2321,-0.0198,-1.6849,2.1945,1
0.0331,-2.4193,-2.1792,-0.2311,-0.3008,0.7858,-0.0492,-1.4472,1
-1.2674,-0.5634,1.146,2.3776,1.2009,0.2434,0.7675,1.4622,0
1.613,1.5118,-0.4556,0.8868,-0.2538,0.2477,0.7291,0.2307,0
2.0203,1.6376,-1.463,0.4042,-0.9064,0.6473,-0.9337,-1.3535,0
0.6715,2.2028,0.742,-0.0968,1.1738,-0.9515,0.1517,0.7467,0
1.3199,1.148,2.0749,-1.1808,1.3067,0.4018,0.3146,1.0061,0
0.0847,1.8272,0.2029,-0.5024,0.5494,0.7097,-1.271,0.8515,0
0.4914,1.3811,0.8639,-0.5759,1.5659,-1.5809,-0.5908,-0.6448,0
1.4885,0.8901,1.6513,-1.0226,0.5296,0.0704,-0.7286,-0.4373,0
-0.1891,1.2984,2.3601,-1.6856,1.287,-0.3593,0.5434,1.0568,0
0.2878,-1.8926,-0.7261,-0.7522,-0.568,0.0093,-0.4621,-1.5108,1
3.9924,1.7232,0.8794,-1.035,0.7988,-0.9776,-0.7261,1.7604,0
-0.3797,-0.8001,-0.1305,-1.2169,-1.914,-0.2837,-1.6701,-1.1853,1
-1.5161,-0.4421,1.7838,0.3006,-0.1695,1.2506,-0.0731,1.6898,0
1.6441,3.3676,-0.4654,1.0609,0.5602,2.5933,0.0966,1.0645,0
0.1479,0.1711,-0.9495,1.1097,0.5167,0.1688,-0.3309,1.1192,0
0.2132,-2.1722,-0.3904,-0.2616,-1.0906,0.9411,-0.7369,0.6485,1
0.4926,0.2938,2.2316,-0.4658,-0.4852,2.5789,0.4904,1.2036,0
-0.2389,-0.1211,-1.2234,-0.1922,-1.3505,0.0422,-0.3731,-1.1896,1
-0.7807,-1.3698,-0.7249,-1.035,-1.7399,-1.5453,-0.9335,-2.0476,1
-0.0964,-0.8318,-0.4026,-0.8573,0.0128,0.4262,-0.12,-0.049,1
-1.306,0.117,-0.882,1.2854,-0.6839,-1.7719,-1.3538,1.0756,1
-2.1586,-3.296,0.2315,0.0767,0.5828,-1.6647,-1.9316,-1.7122,1
0.9371,0.2995,0.8025,-0.5148,1.274,0.6227,0.397,-0.2398,0
0.6502,-0.1962,2.1845,2.1472,0.9618,-0.7535,0.9568,0.652,0
1.0606,-1.3264,1.2503,2.0497,-0.7106,1.2298,1.002,0.6604,0
0.9813,0.2345,0.7042,1.9049,1.3416,-0.2111,-0.5115,2.2152,0
0.3301,0.0761,-0.0267,-0.6175,0.3409,0.4861,0.4175,-1.5845,0
-0.4987,0.1114,0.205,-0.8067,1.0188,-1.7139,0.4227,0.1953,1
-1.0459,-0.8176,0.2172,-2.2075,-1.2853,1.2119,-0.4257,0.6007,1
-2.1871,-0.138,-0.4989,-1.0989,-1.1424,-0.5001,-1.2281,1.3094,1
-0.2615,-2.491,0.3834,-2.0387,-0.8186,-0.291,-0.4301,-0.8836,1
1.948,1.8987,0.7466,-1.2738,2.4166,-1.615,-0.9064,-0.8027,0
1.2403,0.8784,0.1839,1.4384,0.5,1.1506,1.3645,-0.0576,0
-0.1528,-2.2057,1.2078,0.1405,-0.8738,-1.0256,1.4392,-0.7252,1
-0.6197,-1.3966,0.7913,-0.9605,0.2065,-2.136,2.839,-1.0471,1
-1.2238,-0.6722,-0.9988,1.0582,-0.4793,-0.8566,0.0634,-0.6041,1
-1.5385,-0.7167,-0.3557,-0.1039,-0.1085,-0.2768,-0.0673,0.6983,1
1.3689,0.9908,1.3741,-0.4377,0.254,0.4873,0.4354,0.2682,0
-0.2362,-0.3529,-0.4994,-1.3458,-0.1275,-0.858,0.4201,1.8765,1
0.1784,0.3704,-1.8705,0.0133,-0.0465,0.098,0.0559,-0.0151,1
-1.4853,-0.6489,-1.401,-0.4507,-0.8217,-1.0416,1.6934,-1.3387,1
-0.0265,-1.6106,-1.523,0.9747,0.2263,-0.9969,-0.8371,0.6979,1
0.0697,-0.1796,0.5075,-0.2047,-1.2791,0.8384,2.0933,-0.8198,0
-0.0199,-0.774,-0.9932,-1.7367,0.7418,-1.1289,-2.8872,-0.3721,1
0.2934,0.2385,-0.3339,1.0568,-0.2499,0.6345,0.2525,-1.2802,0
-0.7484,-0.8396,-0.8326,0.5461,-0.8315,1.509,-0.1774,-1.7112,1
2.0351,-0.3725,-0.3888,1.291,1.2444,0.4187,0.8516,-0.1276,0
-0.3251,1.9478,0.7177,-0.0781,0.6355,-1.4241,0.1766,1.6431,0
2.1279,0.0997,2.9929,0.8316,0.696,-0.2251,-1.4567,0.7986,0
-0.409,0.0476,-0.7994,-0.597,-0.5059,-1.2811,-0.159,0.069,1
0.1337,0.5227,-0.5939,-0.875,1.7108,1.1629,0.1773,-1.0523,0
-0.5536,-0.1554,-0.5883,-1.2901,-0.0294,0.9825,-0.2022,-0.8358,1
0.1144,-0.4332,-1.3773,-1.4497,-1.0509,-0.5281,-0.6437,-0.9064,1
0.663,0.8625,-0.8369,0.0879,1.4724,0.4998,1.0301,1.2484,0
-0.8668,0.3729,-0.2738,-0.2665,-1.0496,-0.2819,0.1532,-0.3709,1
0.1049,0.5446,-1.5998,0.0769,-1.9575,-0.1217,-1.1476,-1.1478,1
-2.3343,0.6552,-0.4431,0.0575,-0.0784,-0.9137,-0.8347,1.3186,1
1.5137,-1.9141,-1.7957,-0.0925,-0.301,-1.5701,-0.2453,-0.8103,1
1.4125,-0.4049,-0.7317,-0.8484,-1.0283,-0.9255,0.5333,1.2102,1
-2.4504,1.976,0.8746,-1.2043,-0.9625,-0.2736,1.2746,-0.0002,0
-0.8409,-0.224,-2.2689,0.5804,-1.761,-0.7305,0.2253,-0.0955,1
-0.0136,-0.4178,-0.5506,-1.6091,-0.5747,0.4038,-0.7397,-1.278,1
0.2671,-0.4589,1.0058,0.1641,1.5502,2.2202,2.1021,0.4476,0
1.2325,0.3593,1.0091,-0.9689,-0.1367,0.2958,2.7991,-0.0118,0
-1.5849,0.8766,-0.2285,-1.3131,-1.2615,-0.9221,-1.3412,-2.7128,1
-1.68,-1.6543,-0.9029,-0.8389,-0.4315,-0.7658,0.3472,-0.4678,1
-0.0962,-1.3103,-1.5128,0.1303,1.175,0.8573,-0.6168,0.8722,0
-0.3548,-1.443,-0.9238,-2.0764,-0.8715,-0.2034,0.7137,-0.2861,1
0.2442,-0.7796,-0.0301,-1.1989,0.6318,0.637,-0.6282,-1.5969,1
1.9987,0.691,-2.0672,-1.686,1.6286,-1.5814,-0.099,-0.1796,1
-1.59,-2.0301,-0.5865,0.4366,0.0343,-0.2268,0.4981,0.3054,1
-1.9859,-0.4798,-0.1947,1.0164,0.7846,1.3004,-0.0647,1.3133,0
-0.2392,0.3711,-0.0189,0.783,-1.2951,1.41,1.5574,2.4179,0
1.2198,-0.1829,-1.2042,0.5739,-0.2157,-2.4949,-1.4398,0.0511,1
0.1162,0.6572,1.5029,0.0555,1.0794,2.7065,1.0576,0.6352,0
2.0662,0.0636,0.811,-1.1369,0.8987,1.3133,0.9945,-0.7314,0
0.2243,-1.7537,-0.9671,0.0102,-0.8357,-0.9751,0.1023,-1.8202,1
-1.1598,-1.786,-0.1041,0.7366,-0.4979,1.27,0.2679,-0.1049,1
0.4439,1.2877,1.3411,1.4954,-0.1883,1.4339,-1.5723,0.0259,0
-0.8546,0.4713,0.4557,1.005,1.1448,0.3058,0.7141,1.329,0
-0.3951,0.6348,0.8448,0.6936,0.3415,-0.9706,0.4794,0.8756,0
0.7379,0.3219,-0.5561,-0.8721,0.3297,-0.3355,-1.6255,0.3248,1
1.3896,3.1042,0.5289,1.2317,1.0806,1.4249,1.4432,1.9226,0
-0.1905,0.0103,0.1986,0.4284,1.1179,-0.9488,0.6367,0.3927,0
0.8076,2.3908,-0.7412,1.8414,0.6244,0.5275,-0.1722,0.4159,0
0.5555,1.1591,0.5734,0.1522,-0.8825,-0.8203,2.6403,-1.2552,0
-1.7832,-0.42,-1.2888,-1.5021,-1.2319,-0.3331,-0.6124,-1.4174,1
1.3504,-0.015,1.0525,-0.8825,-1.2823,-0.1904,-2.1759,-0.6422,1
1.6721,-0.4928,0.8698,1.3444,1.7085,2.5655,1.7357,1.1811,0
-1.3544,0.1585,-1.3272,-1.0433,-0.8584,-0.0479,-0.1088,-0.3414,1
1.4514,0.4462,-0.3434,2.4024,-0.0895,1.5139,2.7582,0.3147,0
0.2032,-0.3738,-1.0993,1.2231,-1.3994,0.6855,-2.3531,-0.8146,1
1.5138,0.9743,-0.3802,0.2483,0.8298,1.3272,1.151,-0.0177,0
0.893,0.8559,0.1097,0.8364,4.3025,0.6967,1.4653,-1.923,0
0.249,0.7103,0.6531,0.4023,-1.0082,-0.8854,-0.429,-2.2171,1
0.2262,1.5015,0.684,1.6418,-1.4446,-0.4574,0.4176,-1.3161,0
-1.6259,-0.4637,-0.7889,0.5842,0.5219,-0.0662,-2.1444,-1.4403,1
3.2166,0.4311,0.2013,1.5229,-0.661,-0.2363,0.3226,1.9172,0
-0.3665,0.2983,2.3855,0.183,0.3021,-0.2105,-0.166,-1.1382,0
-0.0834,-0.6215,-1.0013,0.884,-0.2458,1.5896,1.5166,2.1015,0
-1.8483,0.1206,-0.3158,1.2258,-0.4093,1.9626,-0.494,-1.6653,1
0.4496,-1.1349,0.0551,-0.4233,-1.4088,-1.1046,-0.8094,-0.2924,1
-1.1971,-1.5084,0.3551,-2.1489,-2.0711,-1.3315,-0.515,-0.3781,1
1.3955,0.0547,0.3861,-0.0914,1.6035,0.9542,0.0812,0.5982,0
1.0419,0.7445,1.1718,-0.8557,0.0377,0.3024,0.2688,-0.5418,0
0.7056,0.3991,0.1433,-0.3684,0.9144,1.3358,0.554,-1.6615,0
