@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R5,7-8,10,15'

@attribute A5 numeric
@attribute A7 numeric
@attribute A8 {0,1}
@attribute A10 numeric
@attribute Class {0,1}

@data
14,0,0,0,0
8,946,1,0,0
6,3,1,0,1
8,585,1,3,0
10,2,0,0,0
3,21,0,0,0
9,3165,1,0,1
3,5,0,0,0
9,175,0,0,0
9,1085,1,16,1
1,0,0,6,0
8,5,0,0,0
4,25,0,0,0
2,125,0,0,0
6,25,0,0,0
4,85,1,0,1
14,104,1,0,1
8,125,0,0,0
14,175,1,9,1
11,21,0,0,1
8,5,1,0,0
11,85,1,5,1
1,5,0,0,0
13,7,1,8,1
11,271,1,5,1
11,229,1,7,1
7,16,1,0,1
8,54,1,0,0
3,165,0,6,0
6,4,0,0,0
10,20,1,7,1
1,0,0,0,0
2,575,0,0,0
11,375,1,1,0
9,225,1,1,1
9,1625,1,6,1
11,5,1,3,1
8,1,1,3,1
8,0,0,0,1
11,665,0,0,0
5,0,1,15,1
11,85,0,12,0
9,375,1,5,1
8,175,1,5,1
3,5,1,10,0
4,3,0,0,0
3,5,1,4,1
14,29,1,6,1
9,525,1,0,1
1,125,0,0,0
9,7,0,0,0
7,85,0,0,0
8,1415,1,0,1
8,15,1,20,1
13,5,0,0,0
2,15,1,17,1
9,25,1,0,0
9,875,0,0,0
6,3,0,0,0
8,7,1,16,1
7,85,0,4,0
1,0,0,0,0
7,279,0,1,0
14,475,1,2,1
2,85,0,0,0
8,15,0,0,0
8,25,0,0,0
13,175,1,8,1
14,65,1,0,1
