@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,8,15'

@attribute A1 {0,1}
@attribute A2 numeric
@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute Class {0,1}

@data
1,4117,2,0,0
1,5675,2,1,1
0,1817,1,0,0
1,3233,2,0,0
0,2225,1,0,0
0,1592,2,0,0
1,3483,2,1,0
1,1842,1,1,0
0,5333,2,0,0
1,2333,1,1,1
1,3458,2,0,0
1,375,1,0,1
1,2267,2,1,1
0,3192,2,0,0
1,2483,2,1,1
0,3157,2,0,0
1,3667,1,1,1
0,5192,2,0,0
0,6092,2,1,1
0,1883,1,1,1
1,3157,2,1,1
1,3108,2,0,0
1,2725,2,1,1
1,3075,2,0,0
0,2083,2,1,1
1,2825,2,1,1
1,3908,2,1,1
1,1708,2,0,0
1,3858,2,1,1
0,295,1,0,0
1,27,1,1,1
0,3233,2,1,1
1,2983,1,0,0
1,34,2,1,0
1,2442,2,0,0
1,2308,2,1,1
1,2358,1,1,0
1,3157,1,1,0
1,2042,2,0,0
0,2525,1,0,0
1,3983,2,1,0
1,2575,2,1,1
0,2867,2,1,1
1,2042,2,1,1
1,3483,1,0,0
1,2142,1,0,0
1,28,2,0,0
0,4158,2,0,0
0,3325,1,0,0
0,45,2,0,0
0,2542,2,1,0
1,4058,2,0,0
1,56,2,1,1
1,3208,2,1,1
0,3825,2,1,1
1,205,1,1,1
1,4192,2,1,1
0,2325,2,1,1
1,2833,2,1,1
0,2858,2,1,0
0,245,1,1,0
1,2458,2,0,0
1,4817,2,1,1
1,2617,2,0,0
1,235,1,0,0
0,2608,2,1,1
1,3157,1,0,0
1,4858,1,1,1
1,2067,2,0,0
