@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R3-4,8-9,15'

@attribute A3 numeric
@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute A9 {0,1}
@attribute Class {0,1}

@data
446,2,1,1,1
5,2,1,1,1
125,1,1,1,0
271,2,0,0,0
45,2,1,1,1
9585,2,0,0,0
175,1,0,0,0
15,2,1,1,1
425,2,0,0,0
13665,2,0,0,0
13585,2,1,0,1
4,1,1,1,0
1,2,1,1,1
4,2,1,0,1
835,2,1,0,0
95,2,1,1,1
65,2,1,1,1
846,1,0,0,1
205,2,0,0,0
25,2,0,0,0
4,2,1,0,0
25,2,0,1,0
10,2,1,1,1
65,2,1,1,1
58,2,1,1,1
75,2,0,0,0
3375,2,0,0,0
5415,2,0,0,0
0,2,1,0,1
1125,2,0,1,0
705,2,0,1,0
5,2,1,1,1
665,2,0,0,0
105,2,1,0,1
225,2,0,0,0
15,2,0,0,0
5625,2,1,0,1
3,2,0,1,0
275,2,1,1,1
585,2,0,0,0
45,2,0,0,1
65,2,1,1,1
115,1,0,0,0
6,2,0,0,0
375,2,1,1,1
425,2,1,1,1
1,2,0,0,0
165,1,1,1,1
5,2,1,1,1
2,2,0,0,0
25,2,0,0,0
1085,2,0,0,0
7625,2,1,1,1
11665,2,0,0,0
1665,2,0,0,0
6,2,1,1,1
5,2,0,0,0
275,2,0,0,0
79,2,0,0,0
2,2,1,1,1
11,1,1,0,0
5835,2,0,0,0
171,1,0,0,0
75,2,1,1,1
35,2,1,0,1
3165,1,1,1,1
45,1,0,0,0
15,2,0,0,0
145,2,1,1,1
