@relation australian

@attribute A5 numeric
@attribute A8 {0,1}
@attribute A12 {1,2,3}
@attribute A13 numeric
@attribute Class {0,1}

@data
1,0,2,340,0
1,0,2,184,0
4,0,2,174,0
1,0,2,17,0
8,0,3,120,0
7,0,2,130,0
10,0,2,100,0
13,0,2,180,0
11,1,2,167,0
3,0,2,360,0
8,0,2,150,0
14,0,2,128,0
7,0,2,120,0
8,0,2,112,0
2,0,2,176,0
6,0,2,240,0
8,0,2,480,0
3,1,2,560,0
6,1,2,160,0
13,0,2,0,0
11,0,2,160,0
8,0,2,136,0
4,0,2,180,0
1,0,2,0,0
3,0,2,73,0
2,0,2,292,0
1,1,2,130,0
8,0,2,110,0
6,1,2,400,0
6,0,2,180,0
7,0,1,28,0
1,1,2,94,0
6,0,2,0,0
2,0,1,252,0
9,0,2,100,0
2,0,2,0,0
1,0,2,96,0
1,0,2,76,0
4,0,1,200,0
8,0,2,0,0
6,0,2,0,0
4,0,2,100,0
13,0,2,200,0
8,0,1,80,0
8,0,2,216,0
3,0,1,200,0
9,0,2,220,0
8,1,2,200,0
6,0,2,200,0
8,1,2,80,0
8,0,2,280,0
3,1,2,132,0
3,0,2,140,0
4,0,2,380,0
14,1,2,680,0
5,0,2,200,0
6,0,2,200,0
5,0,2,160,0
10,1,2,152,0
1,0,2,0,0
8,0,2,160,0
9,0,2,0,0
13,0,2,100,0
7,0,1,320,0
5,1,2,100,0
8,0,2,120,0
1,0,2,160,0
8,0,2,0,0
8,0,2,180,0
3,0,1,144,0
1,0,2,0,0
8,0,2,160,0
4,0,2,280,0
4,0,2,20,0
8,0,2,132,0
3,0,2,240,0
9,0,2,360,0
8,1,2,140,0
6,0,2,120,0
1,1,2,320,0
9,0,2,300,0
14,1,2,176,0
8,0,2,60,0
9,1,2,163,0
3,0,2,80,0
2,1,1,0,0
11,0,2,369,0
4,0,2,100,0
9,1,2,260,0
9,1,2,208,0
10,0,2,600,0
1,0,2,100,0
2,0,2,120,0
4,0,2,340,0
6,0,2,280,0
8,0,2,320,0
2,0,2,0,0
11,1,2,760,0
14,0,2,520,0
7,1,1,200,0
2,0,2,240,0
2,0,1,0,0
3,0,1,420,0
13,0,2,240,0
9,0,2,465,0
13,1,2,100,0
3,0,2,550,0
1,0,2,45,0
11,0,2,108,0
8,1,1,280,0
3,0,2,160,0
9,0,2,272,0
1,0,2,80,0
8,0,2,0,0
1,0,2,0,0
11,1,2,440,0
10,0,2,0,0
2,0,1,280,0
11,0,2,220,0
6,1,2,240,0
4,1,2,140,0
3,1,2,252,0
2,0,2,80,0
10,0,2,140,0
1,0,2,180,0
8,0,1,0,0
11,1,2,268,0
8,0,2,416,0
4,1,2,212,0
13,0,2,160,0
7,0,2,352,0
3,1,2,0,0
7,0,2,460,0
8,0,3,184,0
8,0,2,460,0
1,0,1,0,0
8,1,2,360,0
8,0,2,128,0
9,0,2,240,0
4,1,2,100,0
8,0,2,0,0
9,0,2,320,0
8,0,2,225,0
13,1,2,980,0
9,0,2,340,0
8,0,2,136,0
3,0,2,221,0
6,1,2,120,0
1,0,2,145,0
9,0,1,160,0
2,0,2,120,0
10,0,2,260,0
2,1,2,184,0
1,0,2,350,0
3,0,2,100,0
11,0,2,160,0
13,0,1,340,0
7,1,1,288,0
2,0,2,272,0
1,0,2,184,0
2,0,2,80,0
8,1,2,0,0
5,0,2,140,0
8,1,2,180,0
9,0,2,420,0
7,0,2,0,0
1,0,2,200,0
8,0,2,40,0
11,0,2,200,0
6,1,2,200,0
6,1,2,0,0
12,0,2,132,0
11,0,2,108,0
14,0,2,154,0
4,0,2,160,0
11,0,1,160,0
9,0,2,120,0
6,0,2,320,0
3,0,2,184,0
8,0,1,280,0
4,1,2,160,0
8,0,2,120,0
9,0,2,200,0
3,0,2,0,0
8,0,2,200,0
1,0,2,180,0
3,0,2,220,0
8,1,2,140,0
8,0,3,184,0
8,0,2,360,0
8,0,2,0,0
1,0,2,70,0
2,0,2,460,0
10,0,2,320,0
2,0,2,0,0
10,0,2,120,0
6,0,2,60,0
11,0,2,454,0
3,0,2,200,0
4,0,1,140,0
8,0,1,240,0
11,0,2,263,0
4,0,2,280,0
13,0,2,348,0
8,0,2,200,0
3,0,1,1160,0
11,0,2,200,0
9,0,2,160,0
7,0,1,0,0
8,0,2,160,0
1,1,2,180,0
4,1,1,280,0
3,0,2,640,0
1,0,2,200,0
3,0,2,210,0
6,0,2,720,0
1,0,2,200,0
3,0,2,160,0
11,0,2,129,0
1,1,2,80,0
4,0,2,216,0
7,1,1,320,0
3,0,2,140,0
7,0,2,0,0
4,0,2,140,0
8,0,2,320,0
13,0,2,120,0
6,0,2,80,0
1,0,2,100,0
7,0,2,280,0
11,0,2,120,0
8,0,2,2000,0
9,0,2,280,0
3,0,2,440,0
9,1,2,329,0
4,0,2,0,0
6,0,2,0,0
11,0,2,120,0
11,1,2,200,0
6,0,2,120,0
7,0,1,80,0
6,0,2,320,0
2,0,2,168,0
3,1,2,171,0
3,0,2,0,0
7,0,2,272,0
6,1,2,523,0
6,0,2,100,0
1,0,2,200,0
3,1,2,75,0
3,0,2,200,0
4,0,2,280,0
1,0,1,62,0
1,0,2,0,0
9,0,1,200,0
8,0,1,80,0
7,1,1,368,0
3,0,2,260,0
8,0,2,300,0
4,1,2,180,0
1,0,2,120,0
1,0,2,200,0
7,0,2,140,0
4,0,2,120,0
9,0,2,220,0
7,0,1,400,0
3,0,2,0,0
6,1,2,180,0
6,1,2,188,0
8,0,2,160,0
5,0,2,276,0
8,1,2,180,0
3,0,2,178,0
10,0,2,256,0
8,0,2,240,0
8,0,2,0,0
8,1,2,140,0
11,1,2,80,0
8,0,2,0,0
8,0,2,0,0
6,0,2,108,0
1,0,2,0,0
3,0,2,144,0
2,0,2,228,0
4,0,2,184,0
1,0,2,160,0
13,0,2,0,0
8,0,2,160,0
6,0,2,260,0
1,0,2,280,0
11,0,2,340,0
9,0,2,0,0
8,1,2,0,0
6,0,2,0,0
8,0,2,170,0
11,0,2,280,0
1,0,2,0,0
4,0,2,232,0
4,0,2,356,0
10,1,1,420,0
3,0,2,400,0
4,0,1,100,0
8,0,2,0,0
4,1,2,120,0
11,1,2,300,0
8,1,2,140,0
1,0,2,120,0
4,0,2,231,0
8,0,2,160,0
6,0,2,220,0
8,0,2,80,0
7,0,2,100,0
2,1,2,300,0
1,0,2,92,0
2,0,2,180,0
4,0,2,160,0
8,1,1,320,0
3,0,2,180,0
1,0,2,0,0
8,0,2,200,0
8,0,2,372,0
1,0,2,160,0
4,0,2,224,0
3,0,2,411,0
8,1,2,112,0
9,0,2,100,0
11,1,2,160,0
1,0,2,176,0
5,0,2,86,0
1,1,2,0,0
9,0,2,180,0
8,0,2,0,0
3,0,1,300,0
8,0,2,140,0
9,0,2,0,0
4,0,1,240,0
8,0,2,280,0
7,0,1,400,0
3,0,2,120,0
7,0,2,254,0
14,0,2,280,0
2,0,2,144,0
4,0,2,320,0
8,0,1,80,0
11,1,2,228,1
2,1,1,100,1
4,1,2,150,1
8,1,2,0,1
14,1,2,140,1
11,1,2,120,1
6,1,2,80,1
13,1,2,0,1
8,1,2,300,1
6,1,2,120,1
7,1,2,260,1
11,1,2,470,1
14,1,2,380,1
11,1,2,184,1
8,1,2,352,1
8,1,2,349,1
14,1,2,360,1
7,1,2,204,1
1,1,2,0,1
9,1,2,0,1
3,1,2,0,1
4,1,2,80,1
13,1,2,80,1
7,1,2,396,1
11,1,2,0,1
3,1,2,56,1
1,1,2,30,1
4,1,2,280,1
8,1,2,40,1
11,1,2,29,1
8,1,2,32,1
5,1,2,0,1
11,1,2,100,1
6,1,2,100,1
11,1,2,21,1
4,1,2,24,1
7,1,2,410,1
14,1,2,510,1
3,1,2,400,1
4,1,2,181,1
14,0,1,711,1
3,1,2,320,1
13,1,2,440,1
10,1,2,0,1
7,0,1,500,1
11,1,1,0,1
13,1,2,440,1
9,1,2,80,1
13,1,2,181,1
8,1,2,0,1
9,1,2,330,1
8,1,2,160,1
11,1,2,0,1
11,1,2,0,1
12,1,2,0,1
8,0,3,184,1
13,1,2,399,1
12,1,2,164,1
3,1,2,195,1
11,1,2,350,1
8,0,3,184,1
10,1,2,99,1
7,1,2,280,1
11,1,2,43,1
13,1,2,0,1
8,1,2,117,1
9,1,1,120,1
4,1,2,160,1
8,1,2,300,1
11,1,2,280,1
10,1,2,0,1
4,0,2,0,1
11,1,2,92,1
8,1,2,160,1
4,1,2,180,1
8,1,2,0,1
11,1,2,0,1
8,1,2,0,1
13,1,2,211,1
3,1,2,0,1
10,1,2,0,1
8,1,2,220,1
2,1,2,0,1
10,1,2,0,1
8,1,2,100,1
14,1,2,515,1
6,1,2,156,1
6,1,1,20,1
7,1,2,225,1
9,1,2,70,1
3,1,2,0,1
9,1,2,120,1
14,1,2,0,1
14,1,2,0,1
8,1,2,200,1
8,1,2,200,1
11,1,2,260,1
9,1,2,80,1
8,1,2,184,1
3,0,2,216,1
8,1,2,181,1
14,1,2,120,1
11,1,2,100,1
9,1,2,80,1
6,1,2,200,1
7,1,2,360,1
