@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,11-12,15'

@attribute A3 numeric
@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute A11 {0,1}
@attribute A12 {1,2,3}
@attribute Class {0,1}

@data
65,2,0,0,2,0
125,1,0,0,2,0
304,1,1,1,2,1
3,2,1,1,2,1
1025,2,1,1,2,1
175,1,0,0,2,0
5,2,0,1,2,0
5,2,1,0,2,1
165,2,0,1,2,0
115,2,1,1,2,0
0,2,0,0,1,0
13,2,1,1,2,1
525,2,0,1,2,1
9,2,0,0,2,0
915,2,1,0,2,1
11,2,1,1,2,1
375,2,0,0,2,0
5,1,0,0,2,0
3,2,1,1,2,1
354,1,0,1,2,0
125,2,1,1,2,1
665,2,0,1,2,0
125,2,0,1,2,0
55,2,0,0,2,0
29,2,0,0,2,0
85,2,1,1,2,1
28,1,1,0,2,1
165,2,1,0,2,1
1125,1,1,0,2,1
275,2,0,0,2,0
1175,2,0,1,2,0
5085,1,0,1,2,0
25085,2,1,0,2,1
275,2,0,1,2,0
5,2,1,0,1,0
175,2,0,1,2,0
7625,2,0,1,2,0
75,2,0,1,2,0
42,1,0,1,2,0
165,2,0,1,1,1
125,2,0,1,2,0
65,2,1,1,2,0
835,2,0,1,2,0
3,1,0,0,2,0
11835,2,1,0,2,1
5,2,1,0,2,1
155,2,1,0,2,0
3,2,1,0,2,1
175,1,1,1,2,0
379,2,1,1,2,0
375,2,1,1,2,1
15,2,1,1,2,1
11,1,1,0,2,0
10,2,0,0,2,0
10,2,0,0,2,0
12,2,1,0,2,1
446,2,1,0,2,1
275,2,1,1,2,1
6665,2,1,1,2,1
875,1,0,0,2,0
917,2,1,1,2,1
65,2,1,1,2,1
325,2,1,1,2,1
175,1,1,1,2,1
275,2,0,0,2,0
204,1,1,1,2,1
5,2,1,0,2,0
375,2,1,1,1,0
29,1,0,1,2,0
