@relation australian

@attribute A2 numeric
@attribute A6 numeric
@attribute A8 {0,1}
@attribute A11 {0,1}
@attribute Class {0,1}

@data
8025,4,1,0,0
4283,4,0,1,0
2358,4,0,1,0
3617,4,0,0,0
295,4,0,0,0
1708,4,0,1,0
2558,8,0,1,0
2542,4,1,0,0
2767,8,0,1,0
3233,5,1,1,0
3733,4,0,1,0
2342,4,0,1,0
2358,8,0,1,0
1767,1,0,0,0
3308,4,0,1,0
3125,1,0,0,0
2858,4,0,1,0
2858,4,1,1,0
3483,5,1,1,0
2917,4,1,1,0
2483,4,0,1,0
2667,5,0,1,0
4533,4,0,1,0
3408,4,1,1,0
20,4,0,1,0
2692,5,0,1,0
3442,5,0,1,0
375,4,0,0,0
2775,8,0,1,0
3192,1,0,1,0
2783,4,0,1,0
2767,4,1,0,0
2758,4,0,1,0
4517,4,1,1,0
4092,4,0,1,0
5192,5,0,1,0
3017,4,0,0,0
2767,4,0,1,0
2617,8,0,1,0
2108,8,0,0,0
1817,8,0,0,0
1858,4,0,0,0
2742,5,0,1,0
3375,5,1,1,0
1708,4,0,0,0
5483,9,1,0,0
5183,1,0,0,0
2442,2,0,0,0
3058,8,0,1,0
3367,4,0,0,0
2258,4,0,1,0
2267,4,0,0,0
2892,4,0,0,0
2533,8,1,1,0
1708,4,0,0,0
2433,5,0,0,0
3025,4,0,1,0
34,4,0,1,0
3157,5,1,1,0
1858,4,0,0,0
5683,1,0,1,0
2983,4,0,0,0
23,4,1,0,0
3658,1,0,0,0
2075,4,0,0,0
2108,1,0,0,0
1883,1,0,1,0
3242,4,0,1,0
1692,4,0,0,0
1808,4,0,0,0
3233,4,0,1,0
1633,4,0,0,0
2817,4,0,0,0
2567,4,1,0,0
195,4,0,0,0
2783,8,0,0,0
285,4,1,1,0
2075,4,0,0,0
2875,4,1,0,0
28,4,0,1,0
1942,4,0,0,0
2358,1,0,0,0
4117,4,0,0,0
225,4,1,0,0
235,4,0,1,0
3875,1,0,0,0
2308,1,0,1,0
2658,1,0,1,0
2617,4,0,0,0
225,4,0,1,0
3242,1,0,0,0
2292,4,0,1,0
2375,4,0,0,0
3142,4,1,0,0
225,4,0,0,0
2067,4,1,0,0
2717,1,0,0,0
3608,1,0,0,0
3467,4,0,0,0
1867,4,1,0,0
3892,4,0,1,0
2983,4,0,0,0
1742,4,0,0,0
6275,9,0,0,0
2875,4,1,1,0
4275,4,0,0,0
3275,8,0,1,0
3108,4,0,1,0
3325,4,0,1,0
2858,4,0,1,0
25,4,1,0,0
295,4,0,0,0
3157,5,0,0,0
265,4,0,0,0
33,4,0,1,0
4033,4,0,0,0
2342,8,1,0,0
1942,4,1,1,0
3157,4,1,0,0
2292,4,0,0,0
1825,4,0,0,0
