@relation australian

@attribute A1 {0,1}
@attribute A2 numeric
@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute Class {0,1}

@data
1,375,1,1,0
1,4117,1,0,0
1,2067,1,0,0
1,4483,1,0,0
1,2983,2,0,0
1,1767,2,0,0
1,3917,1,0,0
1,19,1,0,0
1,3558,2,0,0
1,2783,1,0,0
1,2625,2,0,0
1,2675,1,0,0
1,2217,1,0,0
1,3617,2,0,0
0,1825,2,0,0
1,4275,2,0,0
1,1625,1,0,0
1,2075,1,0,0
0,2292,2,0,0
1,3225,1,0,0
0,195,2,0,0
1,3367,2,0,0
0,5758,2,0,0
1,2517,2,0,0
1,2525,2,0,0
1,1625,2,1,0
1,2308,2,0,0
1,2342,2,1,0
1,3033,2,0,0
1,3475,2,0,0
1,1942,2,0,0
0,1958,2,0,0
1,3242,1,0,0
1,195,2,0,0
0,2617,2,0,0
0,5217,1,0,0
1,5483,2,1,0
1,5242,2,0,0
1,5075,2,0,0
1,3942,1,0,0
0,2267,2,0,0
1,3142,2,1,0
1,1917,1,0,0
0,5575,2,1,0
1,3825,1,0,0
1,3292,2,0,0
1,2742,2,0,0
1,2875,2,1,0
0,4083,2,0,0
1,4425,1,1,0
0,1733,2,0,0
1,2008,2,0,0
0,2358,1,0,0
1,1517,2,0,0
1,365,2,0,0
0,2958,1,0,0
1,2567,2,0,0
1,2725,2,1,0
0,2433,1,0,0
0,1575,2,0,0
1,5233,1,1,0
1,35,2,0,0
1,2867,2,0,0
1,2892,2,0,0
1,2217,2,0,0
1,2783,1,1,0
1,3408,2,1,0
1,245,1,0,0
1,31,2,0,0
1,165,2,0,0
0,2483,2,0,0
1,3733,2,0,0
1,4325,2,1,0
1,2775,2,0,0
1,3157,2,1,0
1,3417,2,0,0
1,6917,2,0,0
1,1958,2,0,0
1,2267,2,0,0
1,3617,2,0,0
1,3125,2,0,0
1,4425,2,1,0
1,3158,1,0,0
0,4817,2,0,0
1,34,1,0,0
1,23,2,0,0
1,4092,1,0,0
0,2075,2,0,0
0,3175,1,0,0
0,3157,2,0,0
1,1967,1,1,0
1,3958,2,0,0
1,1883,1,0,0
1,3242,2,0,0
1,3842,2,0,0
1,1742,2,0,0
1,3058,1,0,0
1,3108,1,0,0
1,4517,2,1,0
1,1858,2,0,0
1,2292,2,0,0
0,3157,2,1,0
0,2375,2,0,0
1,1692,1,0,0
1,2117,2,0,0
0,2192,2,0,0
1,20,2,0,0
1,4317,2,0,0
0,2658,1,0,0
1,3008,1,1,0
1,4958,2,1,0
1,2617,1,0,0
1,1825,2,0,0
0,2458,2,1,0
0,1917,1,1,0
0,3483,1,0,0
0,3858,2,1,0
1,3892,2,0,0
1,19,1,0,0
1,2675,2,0,0
0,3875,2,0,0
1,1817,2,0,0
1,20,2,0,0
1,2358,2,0,0
0,1792,2,0,0
1,3233,2,0,0
1,2067,1,1,0
0,4225,1,0,0
1,1942,1,1,0
1,3642,1,0,0
0,3058,2,0,0
0,5683,1,0,0
0,3225,2,0,0
1,4275,2,1,0
1,1708,1,0,0
0,1767,1,0,0
0,695,2,0,0
1,3208,1,0,0
1,2858,2,0,0
0,2492,2,1,0
0,2975,2,0,0
1,4733,2,0,0
0,3517,2,0,0
1,2558,2,0,0
0,2767,2,0,0
0,5025,2,0,0
1,2683,2,0,0
0,2267,2,0,0
0,1958,1,0,0
1,4808,2,0,0
1,215,2,1,0
0,1583,2,0,0
1,2458,1,0,0
1,2592,2,0,0
0,225,2,1,0
1,2875,1,1,0
0,285,2,1,0
0,1792,2,0,0
1,3183,2,1,0
1,1883,2,0,0
0,2725,2,0,0
1,4317,2,1,0
1,2192,2,0,0
0,2858,2,1,0
1,2225,2,0,0
1,4917,2,0,0
1,2158,1,0,0
1,2117,1,0,0
0,2525,2,0,0
1,2108,1,0,0
1,2633,2,0,0
1,225,1,0,0
0,1975,2,1,0
1,2758,1,0,0
0,3733,2,0,0
1,2308,2,0,0
1,1633,2,0,0
1,2067,2,1,0
0,16,2,0,0
0,245,1,0,0
1,34,1,0,0
1,1725,2,0,0
1,3408,2,0,0
0,1608,2,0,0
1,2667,2,0,0
0,2083,1,0,0
1,3717,2,1,0
1,395,2,0,0
1,4717,2,0,0
1,1708,2,0,0
1,2358,2,0,0
0,2533,2,1,0
1,2475,2,0,0
1,3467,2,0,0
0,25,1,1,0
