@relation australian

@attribute A8 {0,1}
@attribute A9 {0,1}
@attribute A10 numeric
@attribute A11 {0,1}
@attribute A12 {1,2,3}
@attribute Class {0,1}

@data
0,0,0,0,2,0
0,0,0,0,2,0
1,0,0,1,1,0
0,1,1,0,2,0
0,0,0,0,2,0
0,0,0,1,1,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,1,2,1,2,0
0,0,0,0,2,0
1,0,0,1,2,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,1,1,0,2,0
0,1,1,0,2,0
0,0,0,0,2,0
0,0,0,0,2,0
1,0,0,1,2,0
0,0,0,1,2,0
0,1,1,1,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,0,2,0
0,1,1,0,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,1,1,1,2,0
0,0,0,1,2,0
1,1,3,1,2,0
0,0,0,1,2,0
0,1,3,0,2,0
0,0,0,1,1,0
1,0,0,0,2,0
0,0,0,1,2,0
1,0,0,1,2,0
0,1,1,1,2,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,0,0,2,0
1,0,0,1,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,0,2,0
1,0,0,1,2,0
0,0,0,1,2,0
0,0,0,1,2,0
1,0,0,0,2,0
1,0,0,0,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,0,1,0
0,1,2,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,1,1,0,2,0
1,1,3,1,2,0
0,0,0,0,2,0
0,1,1,1,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,0,0,0,1,0
0,0,0,0,2,0
0,0,0,1,1,0
0,1,2,1,2,0
0,1,2,0,2,0
0,1,1,1,2,0
1,0,0,1,2,0
0,1,10,0,2,0
0,1,1,1,2,0
0,0,0,0,2,0
1,0,0,1,2,0
0,0,0,1,1,0
1,0,0,1,2,0
1,1,1,0,2,0
0,0,0,1,2,0
1,1,1,0,2,0
0,0,0,0,2,0
0,0,0,0,2,0
0,1,1,0,2,0
0,0,0,0,2,0
0,0,0,1,2,0
1,1,3,1,2,0
0,0,0,0,2,0
0,1,1,1,2,0
0,0,0,0,2,0
0,0,0,0,2,0
0,0,0,0,2,0
1,0,0,0,2,0
0,0,0,0,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,1,1,0
0,1,2,0,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,0,0,1,2,0
1,0,0,1,2,0
0,0,0,0,1,0
0,0,0,1,2,0
0,1,3,0,2,0
0,1,2,0,2,0
0,0,0,1,2,0
0,0,0,0,3,0
0,0,0,1,2,0
1,0,0,1,2,0
0,0,0,0,2,0
0,0,0,0,1,0
0,0,0,1,2,0
1,0,0,1,2,0
0,0,0,1,2,0
1,0,0,1,2,0
0,0,0,0,2,0
0,0,0,1,2,0
0,0,0,1,1,0
1,1,3,1,2,0
0,0,0,0,2,0
0,0,0,0,2,0
0,1,4,0,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,0,0,1,2,0
0,1,1,1,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,1,2,0
0,0,0,1,2,0
