@relation australian

@attribute A3 numeric
@attribute A4 {1,2,3}
@attribute A8 {0,1}
@attribute A9 {0,1}
@attribute Class {0,1}

@data
45,2,1,0,0
4,2,0,0,0
13335,1,0,0,0
125,1,0,0,0
35,2,0,0,0
325,1,0,1,0
585,2,0,0,0
7,2,0,0,0
4,1,0,0,0
135,1,0,1,0
835,1,0,0,0
10,2,0,1,0
835,2,0,0,0
0,2,0,0,0
129,2,0,0,0
3,2,1,0,0
25,2,0,0,0
1125,2,0,0,0
175,1,0,0,0
108,2,0,0,0
85,2,1,1,0
2665,2,0,0,0
2835,2,0,1,0
1375,1,1,0,0
5085,1,0,0,0
42,1,0,0,0
54,2,0,1,0
1375,2,0,1,0
875,2,0,1,0
15,2,1,0,0
29,2,0,1,0
5,2,0,0,0
7,2,0,0,0
5,1,0,0,0
145,2,0,0,0
125,2,0,1,0
9,2,0,0,0
0,1,0,0,0
11045,2,0,0,0
125,2,0,0,0
446,2,0,0,0
25,1,0,0,0
1175,2,0,0,0
0,2,0,0,0
175,1,0,0,0
571,2,0,0,0
125,2,0,1,0
125,1,0,0,0
1029,2,0,0,0
415,1,0,1,0
225,1,1,0,0
2,2,0,1,0
10,1,1,0,0
15,2,0,0,0
0,1,0,0,0
35,2,1,1,0
65,2,0,0,0
19,2,1,1,0
175,2,1,0,0
55,2,0,0,0
54,2,1,1,0
3,2,0,0,0
3085,2,0,1,0
335,2,0,1,0
1,2,0,0,0
271,1,0,0,0
1625,2,0,0,0
75,2,0,0,0
325,2,0,1,0
1665,2,1,0,0
1025,2,0,0,0
204,2,0,0,0
75,2,1,0,0
71,2,0,1,0
65,2,0,0,0
25,2,0,0,0
85,1,0,0,0
15,1,1,0,0
3,1,0,0,0
7,2,1,1,0
15,2,0,1,0
10085,1,0,0,0
1275,1,1,0,0
5,1,0,0,0
4415,2,0,0,0
7625,2,0,1,0
5,2,0,0,0
25,2,0,0,0
55,2,1,0,0
7,2,0,0,0
0,2,0,0,0
125,2,0,1,0
7,2,0,0,0
4125,1,0,0,0
1335,2,0,0,0
75,2,1,1,0
271,1,0,0,0
115,1,0,0,0
1335,2,0,0,0
29,1,0,0,0
1085,1,0,0,0
25,1,0,0,0
3,1,0,0,0
329,2,0,0,0
415,2,0,0,0
254,2,0,0,0
725,2,0,1,0
125,2,0,0,0
4,1,0,0,0
15,1,1,0,0
335,1,0,0,0
165,2,0,1,0
275,2,0,1,0
165,2,0,0,0
125,1,0,0,0
25,1,0,0,0
4085,2,0,0,0
4585,2,0,0,0
2085,2,0,0,0
2875,2,0,0,0
5085,1,0,0,0
54,2,0,0,0
175,1,1,0,0
1085,1,0,0,0
4,1,0,0,0
125,2,0,0,0
15,2,0,0,0
1835,2,0,1,0
46,1,1,1,0
954,2,0,0,0
3125,2,0,1,0
3625,2,0,0,0
