@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R5,8,12-13,15'

@attribute A5 numeric
@attribute A8 {0,1}
@attribute A12 {1,2,3}
@attribute A13 numeric
@attribute Class {0,1}

@data
3,0,2,60,0
4,0,2,200,0
8,1,2,180,1
14,1,2,519,1
11,1,2,49,1
8,0,2,132,0
3,0,2,141,0
11,1,2,280,1
11,0,2,380,0
3,1,2,100,0
4,0,1,0,0
3,1,2,0,1
9,0,2,290,1
6,0,2,0,0
6,1,2,0,1
11,1,2,100,1
8,0,2,220,0
10,0,2,260,0
8,1,2,396,1
1,0,2,180,0
13,1,2,140,1
9,0,2,300,0
8,0,2,400,0
3,0,2,210,0
4,0,2,280,0
13,1,2,88,1
8,1,2,0,1
1,1,2,232,1
14,1,2,0,1
6,0,2,80,0
8,0,2,180,0
3,0,2,480,0
9,1,2,120,1
3,0,2,232,0
7,1,1,400,0
4,0,2,300,0
11,0,2,0,0
8,0,2,200,0
9,0,2,309,0
8,0,1,0,1
6,0,2,720,0
6,1,2,443,0
6,0,2,240,0
5,0,2,160,0
8,1,2,340,1
11,1,2,0,1
8,1,2,120,0
7,1,2,260,1
8,1,2,164,0
9,1,2,200,0
11,1,2,80,1
11,1,2,0,1
6,1,2,120,0
9,0,2,120,0
9,0,2,120,0
11,1,2,0,1
13,1,2,311,1
9,1,2,60,1
11,1,2,0,1
8,0,2,280,0
8,1,2,0,1
7,1,2,93,1
11,1,2,102,1
10,1,2,393,1
1,0,2,160,0
11,1,2,455,1
11,1,2,0,0
2,1,1,928,0
8,0,2,160,0
