@relation 'australian-weka.filters.unsupervised.attribute.Remove-V-R1-2,5,8,15'

@attribute A1 {0,1}
@attribute A2 numeric
@attribute A5 numeric
@attribute A8 {0,1}
@attribute Class {0,1}

@data
1,4117,2,0,0
1,5675,7,1,1
0,1817,11,0,0
1,3233,8,0,0
0,2225,1,0,0
0,1592,11,0,0
1,3483,2,1,0
1,1842,6,1,0
0,5333,1,0,0
1,2333,9,1,1
1,3458,8,0,0
1,375,2,0,1
1,2267,11,1,1
0,3192,1,0,0
1,2483,8,1,1
0,3157,1,0,0
1,3667,4,1,1
0,5192,3,0,0
0,6092,6,1,1
0,1883,8,1,1
1,3157,14,1,1
1,3108,8,0,0
1,2725,13,1,1
1,3075,2,0,0
0,2083,6,1,1
1,2825,7,1,1
1,3908,7,1,1
1,1708,3,0,0
1,3858,9,1,1
0,295,14,0,0
1,27,9,1,1
0,3233,13,1,1
1,2983,4,0,0
1,34,6,1,0
1,2442,10,0,0
1,2308,3,1,1
1,2358,9,1,0
1,3157,6,1,0
1,2042,8,0,0
0,2525,1,0,0
1,3983,7,1,0
1,2575,8,1,1
0,2867,8,1,1
1,2042,8,1,1
1,3483,9,0,0
1,2142,12,0,0
1,28,9,0,0
0,4158,6,0,0
0,3325,8,0,0
0,45,4,0,0
0,2542,11,1,0
1,4058,3,0,0
1,56,4,1,1
1,3208,7,1,1
0,3825,4,1,1
1,205,8,1,1
1,4192,8,1,1
0,2325,11,1,1
1,2833,9,1,1
0,2858,11,1,0
0,245,1,1,0
1,2458,8,0,0
1,4817,6,1,1
1,2617,13,0,0
1,235,4,0,0
0,2608,6,1,1
1,3157,3,0,0
1,4858,4,1,1
1,2067,8,0,0
