@relation australian

@attribute A5 numeric
@attribute A7 numeric
@attribute A8 {0,1}
@attribute A14 numeric
@attribute Class {0,1}

@data
6,25,0,1,0
4,415,0,81,0
9,1,0,7,0
3,335,0,1,0
8,25,0,1,0
6,54,0,68,0
8,165,0,1059,0
11,129,1,1,0
7,4,0,2,0
5,0,0,21,0
4,5,0,1,0
1,0,0,127,0
8,4,0,1,0
9,1165,0,1,0
1,5,1,148,0
4,0,0,1,0
8,3,0,1,0
8,175,0,6,0
2,125,1,1,0
4,29,0,1,0
8,2335,0,7,0
5,0,0,54,0
8,4,0,180,0
9,25,0,5,0
9,875,1,1,0
14,375,1,1,0
1,0,1,1,0
1,0,0,28,0
11,5085,0,2,0
13,35,0,142,0
4,165,0,19,0
11,1,1,501,0
8,125,0,45,0
1,65,0,11,0
8,2,0,1,0
1,0,0,2,0
11,85,0,1,0
9,29,0,284,0
6,79,0,351,0
4,0,0,1,0
1,0,0,2,0
9,4,0,34,0
4,125,0,1,0
3,0,0,1,0
2,54,0,1,0
3,125,0,101,0
1,2,0,2,0
6,5,0,118,0
9,225,0,4,0
4,75,0,1,0
9,35,1,1,0
4,1,0,1,0
8,4,1,1,0
14,1,0,14,0
6,5,0,1,0
3,3085,0,1,0
1,4,0,7,0
13,665,0,1,0
6,585,1,1,0
9,1165,1,1,0
11,3,1,1,0
1,0,0,301,0
8,2,0,1,0
6,85,1,1,0
10,165,0,1301,0
10,1585,1,1,0
6,125,1,2,0
6,125,1,376,0
13,165,0,502,0
4,15,0,1,0
2,375,0,351,0
3,5,0,4001,0
11,4,0,1,0
7,2,0,69,0
1,0,1,1,0
6,175,1,1,0
4,25,1,21,0
11,35,0,51,0
10,125,0,1,0
1,0,0,147,0
6,25,0,1,0
4,125,0,1,0
8,25,0,205,0
3,415,0,1,0
1,0,0,1,0
10,0,0,1111,0
6,25,0,1,0
3,1,0,1,0
8,585,0,8,0
2,1,0,1063,0
3,10,0,1,0
8,29,0,141,0
8,5,0,1,0
9,125,0,2,0
11,415,0,12,0
6,1,0,2,0
1,0,0,106,0
4,675,1,51,0
8,4,0,723,0
1,45,0,26,0
2,5,0,1,0
6,455,1,1,0
3,1085,0,1,0
1,0,0,1,0
6,125,0,2,0
8,2415,0,1,0
10,1,0,1,0
6,2,0,1,0
7,2,1,1,0
3,0,0,1,0
10,1,0,1,0
4,21,1,1,0
4,125,0,18,0
8,54,0,2,0
1,0,0,61,0
11,375,1,39,0
6,175,0,1,0
8,165,0,1,0
11,125,0,1,0
2,875,1,1,0
1,0,0,2,0
8,165,0,352,0
14,10,1,1,0
8,1,0,19,0
1,325,0,1,0
4,225,1,6,0
4,125,0,5,0
8,1,0,229,0
3,335,0,121,0
4,835,1,1,0
2,5,0,1,0
3,5,1,1,0
8,96,0,588,0
1,0,0,1,0
5,0,0,1,0
8,375,0,501,0
9,4,0,1,0
4,1585,0,1213,0
3,5,0,1,0
3,75,1,1,0
8,1375,1,211,0
4,125,0,56,0
4,25,0,1,0
4,5,1,1,0
8,25,1,401,0
8,25,0,1211,0
1,415,0,1,0
3,29,0,485,0
2,75,0,1,0
13,125,0,2,0
2,3,1,1,0
2,125,0,1,0
8,125,0,23,0
3,0,0,1,0
8,125,0,5553,0
6,175,0,11,0
9,85,0,7,0
13,1165,0,1,0
3,125,0,4501,0
8,2085,0,1,0
3,1,1,2198,0
3,165,0,1,0
4,35,0,1,0
1,0,1,2,0
1,0,1,1,0
4,1,1,1,0
8,85,1,1,0
3,4,0,101,0
7,5,1,1,0
8,0,0,1,0
6,665,0,22,0
11,2415,1,1,0
3,1,1,201,0
11,115,1,6,0
8,25,0,155,0
9,165,0,445,0
3,1585,0,10,0
13,5,0,3,0
2,54,0,1,0
2,15,1,1,0
3,1,0,3,0
1,0,0,20,0
1,15,0,2,0
11,21,1,91,0
7,1165,0,1,0
10,4,0,6,0
8,25,1,1,0
8,5,0,1,0
2,425,0,1,0
9,25,0,51,0
3,225,0,1,0
7,165,0,1,0
8,85,0,1,0
11,125,0,161,0
1,0,0,1,0
8,5,1,1,0
6,25,0,1,0
8,0,0,1,0
7,85,1,1,0
12,75,0,3,0
5,29,0,185,0
1,0,1,1,0
3,4,0,1,0
3,25,0,201,0
8,795,1,6,0
1,0,0,2,0
10,0,1,131,0
8,25,0,3,0
9,165,0,2,0
13,225,0,1,0
8,829,0,1,0
8,835,1,1,0
3,575,1,1,0
8,165,0,1,0
8,4,0,7,0
13,135,1,1,0
4,85,0,2101,0
8,25,0,109,0
1,0,0,1,0
1,0,0,51,0
8,25,0,42,0
3,21,0,1,0
8,25,0,205,0
2,585,0,4,0
11,25,0,810,0
8,1,0,17,0
6,85,0,1,0
7,5,0,1,0
9,3,0,1,0
9,75,0,68,0
7,5,0,1,0
6,4,1,1,0
2,165,0,1,0
8,1085,0,14,0
8,85,0,1,0
1,0,0,770,0
1,0,0,19,0
6,165,0,1001,0
1,0,0,5201,0
3,4,0,1001,0
7,25,1,1,0
3,25,0,1,0
13,2,1,21,0
4,5,0,3,0
11,165,0,1,0
9,125,0,1,0
8,0,0,2,0
1,15,0,5,0
11,125,0,1,0
13,85,0,1,0
6,35,0,1,0
7,125,0,1,0
8,15,1,226,0
6,4,0,751,0
8,165,0,2,0
1,0,0,1001,0
7,1075,1,1,0
8,165,0,1,0
7,125,0,109,0
2,25,0,1,0
9,25,0,196,0
8,1,0,3,0
1,4,0,352,0
5,0,1,28,0
9,29,0,2804,0
4,85,0,1,0
8,25,1,1,0
9,1665,0,6,0
4,55,0,1,0
4,1,0,1,0
8,165,0,1,0
9,55,0,151,0
10,0,0,13,0
14,4,0,2,0
3,45,0,457,0
6,45,1,1,0
8,229,0,22,0
8,15,0,1,0
6,1,1,1,0
6,4,0,1005,0
11,75,0,1,0
11,15,0,8,0
3,85,0,6,0
1,85,0,4209,0
9,29,0,3,0
9,2625,1,348,0
1,304,0,5,0
1,0,0,2,0
3,335,0,3,0
8,0,0,1,0
6,125,1,1,0
7,35,0,1,0
7,4,0,1,0
11,335,0,9,0
2,585,0,1,0
8,125,0,1,0
1,29,0,4,0
9,1,0,2,0
8,3335,0,174,0
3,415,0,1,0
8,5,1,1,0
4,4,0,41,0
3,7,0,2,0
5,0,0,1,0
3,5,1,69,0
8,15,0,1,0
1,0,0,1,0
6,4,0,101,0
7,4,0,1,0
8,1625,0,3,0
11,165,0,252,0
8,275,1,2,0
8,125,0,1,0
7,1,0,2,0
8,25,0,123,0
6,665,0,238,0
4,125,0,71,0
3,1,0,1001,0
11,15,0,2,0
9,85,0,3553,0
13,15,0,1,0
3,5,0,688,0
2,415,0,43,0
8,15,0,1,0
11,175,1,991,0
7,13875,0,113,0
3,85,0,1,0
3,125,0,11,0
7,15,0,4001,0
11,25,0,99,0
8,25,0,1,0
2,3,0,538,0
8,0,0,1,0
5,0,0,2,0
4,29,0,365,0
4,25,0,2011,0
