@relation penbased

@attribute At5 numeric
@attribute At9 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,38,48,0
34,100,73,0
0,86,51,0
46,100,67,0
28,100,100,0
0,33,48,0
0,83,97,0
0,76,100,0
23,100,100,0
98,57,31,0
39,100,98,0
0,79,77,0
0,59,80,0
49,100,100,0
5,100,99,0
9,100,100,0
42,100,100,0
9,93,98,0
30,100,100,0
0,86,100,0
42,100,95,0
18,100,100,0
37,100,88,0
17,100,100,0
5,90,100,0
28,100,100,0
6,28,47,0
33,100,100,0
15,89,91,0
0,72,82,0
18,100,100,0
1,97,100,0
36,100,85,0
21,100,100,0
20,100,100,0
22,89,100,0
17,93,100,0
0,100,99,0
25,11,23,0
22,100,100,0
0,75,85,0
32,100,100,0
0,89,100,0
71,96,91,0
15,100,100,0
4,86,100,0
58,100,100,0
0,71,85,0
22,100,76,0
0,76,87,0
0,82,90,0
0,92,100,0
16,100,100,0
0,69,79,0
8,90,100,0
16,100,100,0
0,84,100,0
25,100,100,0
40,100,100,0
11,96,100,0
20,99,100,0
0,65,82,0
0,64,63,0
18,100,100,0
0,79,90,0
2,86,90,0
19,94,100,0
0,70,78,0
7,100,100,0
0,62,78,0
6,89,100,0
0,76,97,0
37,100,82,0
16,40,58,0
0,90,100,0
0,78,100,0
39,49,80,0
46,70,62,0
0,66,60,0
0,85,100,0
22,100,100,0
32,100,90,0
22,100,97,0
0,81,72,0
33,100,100,0
4,94,100,0
12,30,58,0
16,100,79,0
21,100,93,0
6,100,100,0
0,82,81,0
18,42,60,0
4,92,100,0
0,72,89,0
23,100,100,0
3,39,63,0
36,100,100,0
9,99,100,0
55,100,100,0
32,100,100,0
1,88,100,0
0,93,100,0
9,69,95,0
0,86,99,0
0,73,77,0
0,77,85,0
40,100,100,0
7,82,86,0
66,99,71,0
0,68,70,0
0,69,64,0
0,73,80,0
31,100,87,0
26,100,100,0
0,55,75,0
2,78,98,0
0,91,100,0
15,34,56,0
32,100,65,0
5,100,92,0
78,85,65,0
27,100,100,0
0,60,81,0
44,100,92,0
0,79,100,0
20,100,65,0
0,62,73,0
0,51,64,0
0,80,100,0
0,52,60,0
10,100,100,0
15,70,51,0
0,100,95,0
32,100,94,0
15,100,100,0
51,100,100,0
8,31,47,0
0,87,85,0
37,100,100,0
16,100,100,0
0,39,53,0
0,84,96,0
0,60,30,0
15,98,100,0
13,96,100,0
14,92,93,0
0,80,94,0
33,38,100,0
30,100,100,0
36,100,100,0
6,100,100,0
0,89,100,0
0,53,63,0
0,63,86,0
31,100,100,0
0,99,90,0
0,70,86,0
9,100,100,0
0,88,96,0
0,74,100,0
1,100,100,0
81,81,49,0
6,100,92,0
13,41,56,0
0,75,87,0
0,64,73,0
20,65,78,0
0,79,89,0
0,86,93,0
46,0,25,0
0,84,100,0
0,84,94,0
0,81,97,0
6,100,100,0
0,84,88,0
0,90,99,0
2,86,93,0
0,77,100,0
0,71,69,0
0,88,87,0
0,75,95,0
33,100,92,0
0,70,100,0
0,76,100,0
10,100,99,0
5,100,84,0
9,100,100,0
46,100,88,0
0,75,100,0
24,98,100,0
0,74,87,0
0,69,89,0
8,99,100,0
68,81,63,0
0,62,65,0
28,100,100,0
41,100,69,0
66,96,98,0
0,82,93,0
8,92,100,0
0,99,100,0
25,100,100,0
39,100,100,0
0,71,86,0
0,76,97,0
73,89,66,0
0,75,100,0
18,100,90,0
8,100,100,0
0,73,96,0
2,98,100,0
77,88,88,0
0,82,100,0
48,100,80,0
42,100,80,0
16,100,100,0
0,84,100,0
0,89,96,0
21,100,100,0
22,100,95,0
56,100,97,0
34,100,100,0
0,97,100,0
62,0,17,0
17,100,100,0
0,69,84,0
26,11,28,0
0,57,65,0
0,79,97,0
12,100,90,0
0,72,90,0
0,76,99,0
0,57,66,0
0,69,71,0
0,51,57,0
0,87,100,0
0,78,100,0
0,100,68,0
0,86,100,0
20,92,86,0
0,96,100,0
0,72,80,0
0,72,91,0
34,100,100,0
52,100,97,0
0,81,82,0
49,100,97,0
0,85,77,0
62,95,99,0
0,71,81,0
18,100,61,0
22,100,100,0
24,100,63,0
0,87,100,0
14,42,53,0
0,71,92,0
47,100,100,0
0,70,76,0
40,100,100,0
3,97,92,0
31,100,84,0
0,80,90,0
0,80,91,0
0,87,86,0
0,78,95,0
15,100,100,0
0,73,87,0
0,79,92,0
26,100,83,0
49,100,100,0
24,100,100,0
35,100,100,0
21,100,98,0
29,100,97,0
5,95,100,0
48,100,76,0
14,100,95,0
8,40,61,0
0,78,91,0
10,89,100,0
26,100,99,0
0,82,87,0
0,92,100,0
8,63,91,0
0,95,100,0
0,91,100,0
11,100,100,0
2,80,92,0
31,100,100,0
72,92,96,0
63,100,55,0
15,100,100,0
18,100,100,0
0,83,100,0
21,100,100,0
0,91,100,0
0,81,85,0
7,100,93,0
0,85,100,0
27,8,29,0
31,100,94,0
0,84,86,0
10,100,97,0
0,79,85,0
0,84,98,0
0,64,85,0
25,100,100,0
0,81,93,0
25,100,100,0
0,69,81,0
0,100,96,0
0,95,100,0
0,83,94,0
11,100,100,0
0,60,58,0
22,100,100,0
0,68,85,0
0,78,90,0
38,100,96,0
38,100,100,0
6,82,92,0
0,84,99,0
2,86,91,0
8,93,100,0
18,93,100,0
0,59,64,0
42,100,100,0
26,88,68,0
0,62,66,0
0,64,88,0
66,89,47,0
0,84,100,0
62,100,100,0
18,86,87,0
1,90,100,0
23,19,50,0
0,85,100,0
0,91,100,0
