@relation penbased

@attribute At9 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
67,100,92,0
46,88,100,0
88,55,52,0
100,98,85,0
100,75,58,0
83,100,78,0
100,71,63,0
97,100,100,0
100,87,68,0
69,100,91,0
63,95,90,0
27,73,67,0
100,78,66,0
100,96,78,0
100,79,67,0
100,74,65,0
100,85,70,0
81,100,77,0
100,73,25,0
79,100,100,0
100,79,66,0
100,90,83,0
100,94,74,0
92,100,91,0
100,95,92,0
88,100,96,0
74,100,95,0
90,100,97,0
81,100,90,0
78,100,91,0
100,69,48,0
99,100,85,0
77,100,100,0
84,100,86,0
67,97,88,0
75,100,95,0
64,100,100,0
78,100,75,0
100,87,43,0
100,63,56,0
84,100,100,0
63,98,100,0
100,87,64,0
100,79,71,0
82,100,88,0
58,99,96,0
82,100,82,0
92,100,98,0
100,96,80,0
78,100,100,0
81,100,88,0
100,84,73,0
100,89,84,0
100,95,63,0
100,97,63,0
30,78,93,0
87,100,100,0
100,73,62,0
100,85,73,0
100,66,60,0
100,87,69,0
62,95,100,0
100,76,78,0
100,96,67,0
73,100,91,0
52,86,91,0
100,96,82,0
82,100,90,0
100,81,54,0
55,96,95,0
100,73,49,0
0,8,36,0
0,35,57,0
58,100,100,0
100,79,56,0
100,73,43,0
94,100,100,0
88,100,98,0
89,100,83,0
81,100,90,0
39,90,84,0
96,100,86,0
100,66,59,0
85,100,75,0
14,66,79,0
100,92,73,0
100,80,75,0
93,100,74,0
77,100,100,0
96,100,78,0
99,100,78,0
47,100,100,0
9,57,75,0
75,100,100,0
58,97,100,0
85,100,84,0
53,91,100,0
100,65,40,0
98,100,71,0
100,65,17,0
100,76,84,0
100,67,47,0
70,100,90,0
100,91,56,0
95,61,57,0
100,82,75,0
85,100,87,0
93,100,79,0
87,100,74,0
100,98,83,0
79,100,100,0
100,99,90,0
100,83,66,0
100,93,75,0
81,100,94,0
69,100,90,0
84,100,95,0
100,99,64,0
78,100,79,0
87,100,96,0
98,100,86,0
61,0,8,0
100,76,45,0
100,96,75,0
30,77,88,0
100,42,15,0
83,100,76,0
94,100,97,0
100,72,49,0
68,96,86,0
92,100,76,0
34,83,88,0
78,100,100,0
100,64,28,0
84,100,97,0
100,100,78,0
100,96,69,0
82,100,95,0
100,85,56,0
100,98,81,0
99,54,38,0
100,85,67,0
100,82,86,0
67,100,98,0
100,99,73,0
100,80,72,0
100,95,84,0
100,75,44,0
98,100,79,0
98,100,67,0
66,90,100,0
86,100,81,0
91,100,71,0
96,100,58,0
100,65,40,0
19,69,90,0
32,85,89,0
100,95,77,0
95,100,87,0
100,80,67,0
100,97,71,0
100,84,69,0
100,85,39,0
89,45,0,0
80,100,94,0
75,100,74,0
100,78,55,0
95,100,65,0
84,100,100,0
95,42,26,0
75,100,100,0
8,53,72,0
73,100,94,0
100,72,58,0
49,88,90,0
100,77,44,0
90,100,88,0
78,100,100,0
100,94,84,0
100,97,92,0
100,92,69,0
95,100,72,0
88,100,88,0
46,95,95,0
100,65,28,0
100,74,58,0
87,100,89,0
100,78,70,0
