@relation penbased

@attribute At8 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,100,92,0
0,100,95,0
0,100,89,0
4,100,75,0
0,100,88,0
16,97,63,0
9,100,97,0
0,100,87,0
0,100,89,0
0,100,86,0
0,100,70,0
0,100,89,0
0,100,89,0
0,100,93,0
0,85,73,0
0,100,100,0
16,70,38,0
0,100,100,0
0,100,83,0
0,100,88,0
0,100,84,0
9,100,65,0
0,100,100,0
14,100,100,0
0,100,88,0
0,100,100,0
22,70,50,0
0,100,86,0
0,95,77,0
1,74,58,0
69,34,62,0
22,96,71,0
24,92,78,0
0,100,100,0
36,67,67,0
21,74,65,0
0,100,100,0
8,82,66,0
0,85,80,0
0,100,100,0
6,99,78,0
5,96,80,0
0,100,86,0
0,100,76,0
0,100,91,0
15,74,53,0
11,68,42,0
19,64,59,0
24,83,75,0
0,100,85,0
64,55,76,0
16,96,87,0
7,78,77,0
17,96,95,0
0,96,57,0
0,100,85,0
0,79,39,0
60,53,72,0
36,42,15,0
10,92,73,0
0,100,100,0
0,100,60,0
14,95,100,0
0,100,73,0
0,100,82,0
0,100,75,0
0,100,97,0
0,100,85,0
6,100,86,0
12,100,80,0
12,79,67,0
17,72,66,0
1,100,100,0
0,100,100,0
0,100,91,0
0,100,100,0
0,82,66,0
0,85,92,0
25,91,91,0
0,100,100,0
7,64,32,0
0,100,73,0
0,100,100,0
0,100,86,0
0,100,97,0
0,100,82,0
0,99,77,0
36,100,85,0
0,100,88,0
27,90,84,0
0,77,58,0
6,88,80,0
0,100,99,0
0,86,75,0
0,91,55,0
0,99,93,0
0,100,69,0
27,86,90,0
0,100,83,0
0,100,44,0
0,94,74,0
0,100,94,0
19,81,62,0
0,92,69,0
14,42,37,0
0,100,93,0
0,88,65,0
0,100,83,0
0,100,100,0
0,100,96,0
13,99,100,0
6,92,65,0
0,100,54,0
8,76,84,0
72,29,55,0
0,100,100,0
0,76,62,0
5,91,100,0
69,100,0,0
0,100,85,0
12,66,60,0
11,74,66,0
13,73,25,0
0,100,69,0
30,85,89,0
22,100,94,0
0,96,92,0
0,91,51,0
0,100,84,0
0,96,80,0
0,100,64,0
33,78,93,0
0,92,100,0
32,85,97,0
1,82,86,0
0,100,86,0
0,100,69,0
0,100,100,0
40,60,17,0
0,100,90,0
0,100,92,0
0,100,75,0
0,100,92,0
0,84,69,0
0,100,100,0
0,100,91,0
8,100,94,0
0,95,62,0
0,100,100,0
3,82,54,0
54,0,21,0
0,100,100,0
3,74,51,0
0,100,100,0
8,96,82,0
10,94,84,0
0,96,73,0
0,100,74,0
0,100,95,0
0,100,82,0
0,74,76,0
0,100,100,0
2,100,100,0
23,87,53,0
0,100,81,0
10,84,63,0
0,99,77,0
10,100,78,0
0,83,57,0
4,84,72,0
0,100,98,0
0,100,67,0
0,100,84,0
49,44,22,0
1,90,83,0
0,100,67,0
0,92,100,0
10,100,82,0
0,100,86,0
0,100,92,0
0,100,79,0
0,100,74,0
0,100,69,0
0,84,78,0
0,87,73,0
10,100,77,0
0,83,52,0
20,78,55,0
74,35,57,0
0,78,48,0
0,63,43,0
0,83,71,0
0,90,80,0
0,100,78,0
0,100,89,0
73,31,61,0
30,82,86,0
10,88,100,0
24,53,31,0
0,97,81,0
0,100,90,0
0,100,72,0
17,77,44,0
0,97,66,0
0,100,100,0
0,100,100,0
0,94,78,0
0,100,96,0
0,100,88,0
20,69,60,0
0,100,76,0
17,73,62,0
0,91,61,0
0,100,87,0
0,100,95,0
4,56,11,0
24,68,52,0
0,79,56,0
35,77,88,0
0,39,7,0
0,78,30,0
0,83,52,0
1,100,89,0
8,95,88,0
0,100,100,0
0,100,85,0
12,96,80,0
2,92,100,0
27,91,94,0
0,100,88,0
0,100,71,0
0,100,95,0
0,100,76,0
0,100,70,0
5,61,7,0
0,100,100,0
3,83,66,0
0,100,90,0
29,62,66,0
13,63,62,0
23,88,100,0
1,100,94,0
0,97,95,0
26,57,32,0
1,100,92,0
0,99,89,0
0,100,81,0
26,65,64,0
0,90,100,0
20,65,41,0
5,100,100,0
0,100,74,0
23,75,67,0
0,94,84,0
10,76,62,0
18,67,57,0
0,100,100,0
0,100,60,0
