@relation penbased

@attribute At5 numeric
@attribute At6 numeric
@attribute At10 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
15,20,31,0
0,34,23,0
20,7,29,0
13,0,61,0
12,5,39,0
33,0,48,0
25,0,52,0
0,24,14,0
0,20,25,0
0,47,0,0
19,1,30,0
22,9,43,0
25,0,34,0
1,18,27,0
28,0,37,0
0,39,6,0
0,35,0,0
18,11,42,0
71,1,79,0
0,46,0,0
0,28,25,0
0,23,23,0
0,20,65,0
22,0,48,0
0,39,2,0
0,24,24,0
13,0,44,0
0,39,0,0
0,9,35,0
0,36,17,0
25,0,54,0
16,19,29,0
0,63,0,0
23,2,32,0
46,0,76,0
0,9,46,0
0,50,0,0
38,0,57,0
0,37,21,0
40,0,66,0
15,12,38,0
16,0,50,0
0,6,38,0
4,14,33,0
42,0,56,0
0,35,6,0
20,0,69,0
18,8,36,0
32,0,47,0
55,0,77,0
41,0,80,0
25,3,47,0
14,0,61,0
39,4,43,0
0,37,23,0
0,59,0,0
14,13,30,0
0,17,29,0
25,0,53,0
12,6,28,0
16,11,40,0
34,0,67,0
8,17,26,0
0,26,24,0
54,0,81,0
51,0,69,0
10,4,30,0
28,10,38,0
6,0,52,0
18,69,0,0
52,0,65,0
0,28,13,0
0,27,10,0
22,0,59,0
0,52,0,0
9,10,32,0
33,0,57,0
17,0,35,0
60,4,75,0
0,25,12,0
1,19,26,0
0,37,23,0
0,33,25,0
0,25,10,0
0,0,43,0
24,1,43,0
0,41,16,0
0,19,28,0
40,9,44,0
35,0,58,0
0,30,32,0
7,0,76,0
10,17,30,0
33,12,35,0
11,0,57,0
0,30,14,0
4,19,23,0
19,21,29,0
34,0,56,0
16,0,58,0
32,0,41,0
6,16,28,0
0,20,18,0
0,57,0,0
19,11,29,0
0,19,25,0
31,0,71,0
16,0,35,0
0,19,21,0
0,38,11,0
60,0,78,0
0,39,7,0
0,35,0,0
0,8,37,0
0,68,0,0
0,38,4,0
21,6,30,0
0,27,20,0
47,0,52,0
20,40,15,0
43,100,28,0
19,0,57,0
0,36,10,0
0,10,43,0
26,0,60,0
4,37,17,0
0,26,14,0
36,0,73,0
30,0,59,0
16,59,0,0
6,23,30,0
0,49,0,0
0,10,27,0
9,26,22,0
34,94,13,0
1,23,27,0
0,40,10,0
0,40,0,0
0,28,24,0
21,0,48,0
0,24,21,0
0,39,20,0
1,20,16,0
0,30,15,0
51,0,63,0
15,73,0,0
1,30,10,0
0,33,13,0
0,9,30,0
0,21,14,0
21,15,22,0
0,32,17,0
0,15,24,0
0,26,11,0
0,41,0,0
0,30,8,0
1,69,0,0
4,30,8,0
49,100,27,0
25,4,35,0
49,0,78,0
12,0,48,0
33,0,60,0
13,12,30,0
0,44,5,0
0,25,17,0
2,20,19,0
0,65,0,0
12,15,29,0
1,29,10,0
20,17,19,0
15,8,32,0
63,25,100,0
42,0,66,0
5,41,28,0
7,16,31,0
13,2,28,0
