@relation penbased

@attribute At11 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
82,99,100,0
87,73,100,0
100,60,96,0
80,95,100,0
100,61,100,0
100,60,93,0
98,84,100,0
88,77,97,0
100,77,100,0
100,63,97,0
69,100,92,0
71,100,100,0
100,33,80,0
100,43,88,0
72,82,100,0
100,44,85,0
100,55,97,0
53,100,76,0
100,55,93,0
92,30,78,0
78,94,95,0
87,78,100,0
94,79,100,0
100,68,100,0
92,79,100,0
97,99,100,0
97,87,100,0
64,98,100,0
78,14,58,0
100,59,100,0
100,57,92,0
100,86,100,0
92,67,85,0
100,76,100,0
100,51,93,0
100,56,92,0
91,100,99,0
35,0,18,0
100,62,100,0
100,70,100,0
91,87,98,0
99,66,98,0
74,94,100,0
100,54,91,0
94,68,100,0
100,55,95,0
19,44,80,0
100,73,100,0
100,60,100,0
90,84,100,0
44,0,22,0
100,100,95,0
100,62,99,0
93,15,60,0
66,95,100,0
84,93,100,0
88,27,70,0
82,97,100,0
100,65,87,0
100,100,84,0
82,90,100,0
100,67,100,0
74,90,100,0
100,57,84,0
100,52,80,0
100,42,85,0
100,46,81,0
86,92,100,0
64,100,85,0
100,64,100,0
100,68,100,0
94,100,96,0
100,70,100,0
72,100,90,0
86,100,90,0
100,49,84,0
62,100,95,0
100,76,100,0
100,39,70,0
100,69,100,0
82,89,100,0
90,85,100,0
44,100,67,0
100,34,77,0
100,64,100,0
100,67,100,0
100,71,100,0
75,100,94,0
83,84,100,0
100,52,89,0
88,14,52,0
99,30,71,0
100,65,95,0
100,46,89,0
65,92,85,0
97,24,71,0
100,40,81,0
62,100,63,0
88,87,100,0
96,85,100,0
100,54,96,0
76,99,100,0
69,100,80,0
100,81,100,0
96,73,100,0
79,100,81,0
100,48,86,0
100,55,83,0
100,42,80,0
100,53,97,0
71,100,90,0
98,92,100,0
96,90,100,0
100,45,91,0
98,23,58,0
75,95,100,0
85,88,100,0
100,53,80,0
51,100,64,0
0,39,77,0
61,100,75,0
74,95,98,0
100,71,95,0
100,58,100,0
100,41,80,0
84,83,100,0
100,77,100,0
90,83,100,0
97,85,99,0
99,72,100,0
66,100,91,0
100,70,100,0
100,73,30,0
93,42,83,0
100,72,100,0
73,100,82,0
100,54,91,0
100,38,77,0
100,62,99,0
100,83,100,0
100,64,96,0
76,100,79,0
100,76,100,0
56,100,66,0
61,94,68,0
100,50,80,0
85,76,100,0
100,59,94,0
100,44,91,0
100,46,82,0
100,52,90,0
64,100,73,0
100,80,100,0
42,0,20,0
66,93,100,0
76,100,83,0
100,69,100,0
100,71,100,0
97,27,66,0
75,96,100,0
61,100,67,0
87,100,86,0
89,93,100,0
100,51,87,0
100,61,100,0
99,84,100,0
100,64,100,0
70,100,99,0
100,53,92,0
100,66,99,0
100,69,100,0
94,79,94,0
88,80,100,0
92,95,100,0
100,66,100,0
100,40,88,0
72,91,100,0
86,89,100,0
100,19,68,0
94,79,100,0
100,100,92,0
78,100,84,0
89,96,100,0
93,15,58,0
91,94,100,0
79,93,100,0
100,29,66,0
100,70,92,0
89,95,100,0
100,59,98,0
100,68,100,0
100,62,99,0
100,65,100,0
42,100,60,0
96,94,97,0
95,81,100,0
85,78,100,0
100,83,100,0
68,100,92,0
82,90,100,0
95,62,92,0
82,12,48,0
95,87,100,0
100,60,96,0
100,60,97,0
100,81,100,0
100,53,87,0
100,33,71,0
100,47,90,0
87,100,88,0
100,76,100,0
67,100,84,0
100,71,100,0
100,83,100,0
100,58,100,0
77,92,100,0
70,96,100,0
78,100,94,0
83,81,100,0
82,81,100,0
100,59,89,0
100,51,85,0
72,100,100,0
100,48,75,0
100,67,100,0
77,100,82,0
87,93,100,0
80,97,100,0
100,70,100,0
100,62,97,0
89,23,62,0
100,57,94,0
65,100,95,0
74,90,100,0
100,70,100,0
100,47,83,0
100,80,100,0
100,74,100,0
100,67,100,0
67,5,35,0
96,77,100,0
100,46,86,0
82,90,100,0
100,46,86,0
100,82,100,0
69,97,100,0
100,65,95,0
100,72,100,0
90,93,100,0
100,50,86,0
100,72,99,0
81,82,100,0
92,91,100,0
90,20,63,0
81,100,78,0
100,53,93,0
18,0,17,0
100,51,86,0
82,93,100,0
100,44,81,0
100,73,100,0
100,44,92,0
100,69,100,0
99,80,100,0
57,100,75,0
72,100,100,0
85,79,100,0
96,76,100,0
74,100,91,0
72,100,83,0
87,80,100,0
83,85,100,0
100,55,95,0
100,71,98,0
100,79,99,0
90,97,100,0
100,55,96,0
100,58,100,0
91,87,100,0
88,26,68,0
29,0,18,0
78,83,100,0
100,62,100,0
84,89,100,0
84,97,100,0
100,56,89,0
80,97,100,0
100,69,100,0
100,54,92,0
100,61,100,0
100,58,97,0
68,3,36,0
100,40,81,0
100,58,93,0
94,43,82,0
100,63,100,0
80,90,100,0
100,89,100,0
63,100,68,0
82,100,78,0
89,25,64,0
88,24,60,0
100,44,82,0
100,75,100,0
100,60,94,0
100,58,100,0
77,95,100,0
100,40,88,0
100,71,100,0
13,58,68,0
100,44,90,0
79,91,100,0
100,94,100,0
93,64,91,0
64,100,67,0
91,79,100,0
100,51,85,0
100,55,100,0
75,93,100,0
81,100,94,0
100,43,85,0
100,72,100,0
100,63,96,0
100,99,100,0
84,31,73,0
100,43,81,0
100,80,87,0
75,89,100,0
100,47,88,0
100,83,100,0
99,64,95,0
100,38,72,0
92,79,100,0
100,59,97,0
100,70,100,0
99,69,83,0
66,0,40,0
100,60,94,0
89,81,100,0
100,69,95,0
97,85,100,0
100,69,100,0
90,76,100,0
100,67,100,0
83,15,56,0
100,64,100,0
100,61,98,0
82,19,60,0
89,68,97,0
99,73,100,0
85,95,100,0
100,47,100,0
85,86,100,0
88,15,60,0
95,77,100,0
77,4,47,0
100,38,79,0
75,100,95,0
100,66,90,0
100,59,100,0
71,98,100,0
91,89,100,0
100,54,91,0
100,43,79,0
100,44,85,0
100,78,100,0
100,74,100,0
100,53,85,0
100,45,82,0
100,46,85,0
98,67,100,0
100,48,86,0
73,100,83,0
30,69,53,0
100,43,80,0
97,80,100,0
77,88,100,0
100,66,100,0
100,50,92,0
66,100,71,0
89,94,92,0
90,74,100,0
100,69,100,0
55,0,31,0
100,66,98,0
73,85,100,0
90,68,97,0
59,100,98,0
94,20,60,0
100,65,95,0
100,38,78,0
36,56,51,0
97,39,73,0
87,78,100,0
100,63,93,0
91,86,100,0
67,100,80,0
91,76,100,0
93,91,100,0
100,56,94,0
100,79,100,0
74,99,100,0
100,37,90,0
100,56,88,0
100,61,97,0
100,32,73,0
100,37,76,0
77,90,100,0
98,69,100,0
100,25,66,0
95,29,65,0
72,100,95,0
96,66,95,0
100,65,86,0
52,0,27,0
100,68,100,0
73,96,100,0
95,81,100,0
100,48,85,0
97,31,67,0
61,100,69,0
84,80,100,0
69,100,88,0
100,56,100,0
100,53,87,0
100,73,100,0
100,45,88,0
100,73,100,0
100,76,100,0
96,88,100,0
100,44,85,0
100,44,82,0
100,33,72,0
99,24,63,0
100,35,74,0
60,100,73,0
100,45,86,0
74,100,97,0
100,44,83,0
74,85,63,0
100,89,100,0
100,81,100,0
0,58,85,0
100,37,80,0
8,0,0,0
99,76,100,0
100,25,62,0
92,78,100,0
100,36,78,0
100,65,99,0
100,75,99,0
100,56,93,0
100,78,90,0
100,36,71,0
100,37,83,0
