@relation penbased

@attribute At10 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
51,100,8,0
35,100,14,0
29,100,9,0
56,100,0,0
0,58,53,0
0,80,32,0
64,92,0,0
48,76,1,0
21,93,48,0
23,100,42,0
23,100,14,0
73,65,41,0
32,100,7,0
3,78,54,0
15,89,40,0
28,95,11,0
16,96,48,0
38,99,7,0
45,100,0,0
0,64,72,0
23,79,0,0
32,100,21,0
10,91,30,0
55,100,0,0
34,100,5,0
45,100,14,0
24,100,21,0
23,99,0,0
15,91,44,0
0,67,56,0
1,40,84,0
66,80,6,0
17,89,42,0
28,100,12,0
54,100,26,0
14,79,47,0
31,95,0,0
31,100,8,0
37,17,71,0
67,78,3,0
32,95,43,0
25,87,23,0
48,100,0,0
18,91,34,0
25,93,27,0
38,86,5,0
26,100,26,0
62,88,11,0
42,100,14,0
0,71,66,0
26,100,17,0
29,100,32,0
31,100,4,0
0,63,92,0
0,78,38,0
22,100,25,0
27,93,15,0
61,87,14,0
0,53,91,0
20,93,25,0
51,83,27,0
50,92,0,0
58,85,0,0
30,100,18,0
45,100,0,0
68,93,0,0
3,86,34,0
6,85,28,0
47,100,2,0
34,100,0,0
24,97,5,0
11,87,45,0
71,90,0,0
12,95,54,0
11,23,98,0
31,100,16,0
37,100,17,0
29,100,21,0
9,85,43,0
0,56,75,0
67,70,11,0
36,100,7,0
20,99,39,0
14,86,33,0
35,100,7,0
25,86,7,0
45,100,0,0
9,88,40,0
35,100,3,0
16,86,20,0
24,100,23,0
19,91,39,0
100,30,40,0
29,100,12,0
23,97,31,0
35,100,6,0
35,100,0,0
29,100,31,0
100,49,0,0
14,93,32,0
12,86,62,0
82,60,5,0
35,100,5,0
27,92,0,0
25,100,19,0
66,64,8,0
27,100,0,0
63,97,0,0
48,84,7,0
43,100,0,0
29,100,15,0
71,76,22,0
47,81,31,0
15,92,28,0
27,100,14,0
8,88,49,0
12,83,62,0
17,97,8,0
57,95,10,0
38,100,0,0
86,88,0,0
26,99,7,0
34,100,6,0
28,100,1,0
62,92,0,0
20,100,50,0
56,100,1,0
51,100,7,0
32,100,28,0
49,100,17,0
34,100,20,0
52,100,0,0
0,66,62,0
0,88,8,0
16,91,33,0
20,94,29,0
55,84,23,0
47,83,12,0
0,57,86,0
84,80,2,0
47,100,7,0
38,100,1,0
53,100,0,0
59,95,0,0
24,100,0,0
69,65,9,0
27,100,7,0
30,100,0,0
35,100,0,0
11,100,17,0
30,100,18,0
0,56,88,0
30,100,39,0
0,66,22,0
28,99,7,0
7,83,43,0
28,100,29,0
26,100,21,0
41,100,9,0
79,81,0,0
63,82,0,0
0,45,94,0
20,96,25,0
63,93,0,0
0,82,23,0
35,100,28,0
75,63,0,0
28,100,6,0
48,100,28,0
58,74,12,0
60,100,27,0
74,73,0,0
68,99,0,0
2,71,38,0
0,63,67,0
30,100,5,0
43,100,0,0
20,20,100,0
33,91,18,0
16,89,17,0
56,95,5,0
0,80,21,0
23,99,8,0
32,100,6,0
0,59,87,0
4,73,69,0
25,100,21,0
40,100,0,0
1,78,30,0
25,98,20,0
55,100,0,0
38,100,16,0
0,64,68,0
0,81,39,0
64,78,16,0
6,85,24,0
10,100,6,0
0,93,3,0
54,100,13,0
65,95,15,0
11,87,11,0
61,91,0,0
18,98,23,0
13,82,37,0
25,100,13,0
32,94,11,0
77,79,0,0
32,100,0,0
15,92,18,0
17,95,27,0
54,100,0,0
0,60,63,0
46,100,19,0
58,99,10,0
25,100,15,0
18,94,16,0
34,100,4,0
0,88,37,0
30,100,13,0
38,100,0,0
57,85,7,0
8,73,43,0
35,100,18,0
17,95,37,0
25,99,18,0
37,100,20,0
14,97,37,0
0,68,14,0
32,100,18,0
21,100,24,0
51,100,0,0
21,97,26,0
30,100,0,0
61,86,13,0
25,100,4,0
30,100,25,0
44,93,7,0
63,75,4,0
11,85,14,0
0,66,52,0
29,100,35,0
23,100,23,0
0,63,54,0
30,100,7,0
23,100,19,0
19,87,19,0
44,100,0,0
29,100,26,0
47,100,2,0
74,67,1,0
0,47,89,0
31,100,16,0
0,91,1,0
26,95,13,0
29,100,25,0
0,56,88,0
32,100,12,0
0,60,79,0
8,82,28,0
3,71,55,0
16,93,51,0
38,100,0,0
4,88,40,0
17,88,30,0
38,98,0,0
6,82,26,0
48,100,0,0
