@relation penbased

@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
20,100,83,0
100,13,11,0
0,89,100,0
19,100,100,0
0,75,79,0
5,100,73,0
44,88,82,0
0,94,97,0
0,95,99,0
29,79,47,0
9,100,100,0
39,78,64,0
72,47,31,0
18,100,100,0
22,100,88,0
37,85,71,0
24,100,88,0
20,100,97,0
30,87,75,0
29,100,78,0
60,65,28,0
0,100,94,0
31,97,81,0
26,100,79,0
52,71,5,0
0,99,100,0
25,100,84,0
49,74,61,0
40,80,65,0
16,100,89,0
25,100,82,0
32,90,90,0
20,100,97,0
30,100,82,0
12,100,100,0
23,100,96,0
5,100,100,0
15,100,100,0
21,100,88,0
65,65,41,0
4,100,98,0
81,66,48,0
67,69,35,0
19,100,78,0
42,86,75,0
21,100,73,0
39,78,68,0
54,70,64,0
16,100,82,0
44,72,62,0
16,100,96,0
14,100,100,0
8,100,99,0
100,44,22,0
61,70,64,0
55,67,30,0
21,99,100,0
11,100,92,0
16,100,100,0
0,100,99,0
26,100,86,0
56,71,64,0
10,100,100,0
17,99,45,0
37,89,68,0
68,71,67,0
45,93,67,0
31,100,78,0
21,100,96,0
20,100,98,0
47,90,75,0
22,100,88,0
22,95,77,0
25,98,86,0
46,100,44,0
30,83,66,0
37,97,81,0
3,100,98,0
20,100,74,0
29,100,83,0
19,99,94,0
32,100,90,0
50,100,59,0
30,97,92,0
41,91,68,0
14,100,90,0
25,100,76,0
15,100,97,0
20,42,62,0
20,100,90,0
49,78,41,0
56,80,73,0
80,67,20,0
49,67,28,0
28,96,92,0
0,100,98,0
24,100,86,0
22,100,98,0
0,100,92,0
14,100,85,0
46,89,50,0
25,100,96,0
100,0,13,0
5,100,72,0
27,98,85,0
40,99,73,0
31,100,85,0
30,99,93,0
46,87,69,0
100,0,8,0
31,91,61,0
22,100,89,0
26,100,80,0
27,100,74,0
8,100,82,0
0,100,85,0
84,44,22,0
0,88,97,0
47,83,52,0
38,85,88,0
36,85,92,0
38,98,75,0
47,96,67,0
33,93,75,0
0,78,93,0
37,90,80,0
58,73,25,0
42,97,87,0
26,100,82,0
22,100,100,0
52,89,67,0
21,100,86,0
30,91,73,0
1,97,100,0
6,100,100,0
32,99,90,0
12,100,99,0
35,91,60,0
28,100,68,0
19,100,95,0
24,99,100,0
6,100,100,0
63,61,28,0
22,100,83,0
17,100,100,0
73,67,47,0
0,99,78,0
20,100,76,0
21,100,80,0
7,91,96,0
10,100,97,0
17,100,76,0
18,100,100,0
7,100,99,0
29,94,91,0
42,91,49,0
0,86,91,0
19,100,77,0
50,86,77,0
29,100,83,0
30,100,68,0
22,100,69,0
57,74,46,0
30,98,86,0
19,100,90,0
24,100,85,0
78,65,51,0
51,77,78,0
14,100,72,0
13,100,88,0
10,100,63,0
56,70,49,0
5,100,94,0
29,100,79,0
34,92,100,0
54,76,62,0
34,100,73,0
0,88,100,0
30,90,77,0
38,87,87,0
56,77,68,0
0,100,73,0
53,98,83,0
46,96,80,0
30,100,88,0
13,44,61,0
67,65,24,0
51,82,62,0
48,82,74,0
45,77,67,0
8,100,95,0
8,100,100,0
22,100,93,0
45,79,56,0
49,71,20,0
43,96,48,0
100,40,0,0
23,100,84,0
70,62,42,0
0,100,89,0
34,100,9,0
57,81,72,0
24,100,93,0
61,87,80,0
14,100,94,0
2,100,74,0
32,92,8,0
44,91,56,0
0,100,100,0
0,81,93,0
8,100,95,0
37,89,73,0
18,100,90,0
10,100,94,0
4,100,97,0
41,91,77,0
35,78,51,0
39,91,79,0
22,95,84,0
25,96,86,0
65,80,75,0
25,100,85,0
0,95,100,0
29,100,92,0
80,45,16,0
39,84,69,0
8,100,100,0
39,100,71,0
0,100,89,0
35,89,83,0
0,98,90,0
68,65,45,0
0,100,100,0
22,100,83,0
43,78,48,0
42,83,52,0
45,78,54,0
30,100,69,0
27,94,89,0
18,100,99,0
94,48,4,0
0,100,92,0
25,100,90,0
23,100,75,0
51,84,66,0
16,100,79,0
0,100,81,0
31,100,44,0
38,100,70,0
44,100,79,0
54,72,66,0
43,100,63,0
38,86,80,0
23,100,72,0
4,100,92,0
29,100,68,0
31,100,84,0
42,91,55,0
18,100,89,0
59,71,39,0
25,100,73,0
20,100,79,0
57,100,58,0
16,52,66,0
40,92,73,0
3,100,100,0
18,100,69,0
55,87,43,0
0,100,100,0
35,95,84,0
23,100,100,0
69,61,19,0
52,93,85,0
15,90,100,0
66,68,52,0
57,76,33,0
0,92,100,0
55,75,60,0
45,77,76,0
6,100,100,0
0,100,97,0
18,100,100,0
57,75,44,0
63,72,55,0
71,59,59,0
29,100,91,0
4,100,100,0
28,100,98,0
0,100,93,0
43,82,65,0
44,96,49,0
33,98,57,0
6,100,100,0
38,85,42,0
41,82,54,0
30,94,83,0
18,100,98,0
22,100,100,0
7,100,100,0
43,100,65,0
58,75,28,0
13,100,93,0
2,100,100,0
22,100,91,0
53,100,62,0
27,100,97,0
0,98,100,0
50,71,52,0
21,100,81,0
33,96,72,0
30,100,94,0
29,94,84,0
62,78,55,0
43,100,83,0
10,100,100,0
0,98,73,0
29,91,87,0
26,34,62,0
73,42,37,0
44,100,78,0
30,100,80,0
28,100,100,0
18,100,67,0
49,85,70,0
43,83,71,0
23,100,94,0
34,100,77,0
35,90,75,0
60,72,51,0
44,85,71,0
16,100,100,0
70,72,58,0
20,100,85,0
32,100,73,0
26,98,89,0
61,68,42,0
0,100,85,0
24,100,100,0
10,100,94,0
27,100,95,0
56,76,58,0
32,97,66,0
65,67,57,0
26,90,94,0
23,100,89,0
0,100,77,0
70,65,64,0
0,88,80,0
57,73,62,0
28,31,61,0
37,18,55,0
0,100,89,0
25,100,85,0
22,100,100,0
34,100,81,0
0,100,94,0
0,100,96,0
64,74,54,0
22,100,96,0
0,95,95,0
30,91,76,0
24,100,100,0
74,42,26,0
85,77,0,0
0,100,71,0
9,100,100,0
0,100,100,0
25,100,87,0
43,93,63,0
28,100,71,0
5,100,88,0
30,100,83,0
75,62,66,0
19,100,97,0
49,96,65,0
30,100,64,0
0,95,97,0
5,100,88,0
55,82,74,0
6,100,100,0
52,81,62,0
45,100,68,0
55,87,67,0
41,100,77,0
0,67,67,0
29,91,78,0
33,95,83,0
100,21,0,0
43,79,70,0
36,100,86,0
6,100,94,0
0,100,100,0
17,100,86,0
58,81,68,0
44,100,86,0
23,100,83,0
55,82,75,0
34,96,82,0
0,100,92,0
5,100,81,0
47,76,76,0
11,100,100,0
19,100,73,0
10,100,100,0
6,100,88,0
16,100,93,0
33,95,72,0
61,72,45,0
15,53,72,0
